block_size,cache_index_and_filter_blocks,compaction_readahead_size,compression_type,level0_file_num_compaction_trigger,level0_slowdown_writes_trigger,level0_stop_writes_trigger,max_background_compactions,max_background_flushes,max_bytes_for_level_multiplier,max_write_buffer_number,min_write_buffer_number_to_merge,write_buffer_size,Throughput,Timestamp
4096,false,0,snappy,4,0,32,1,1,10,2,1,67108864,-172870,1005285
32768,true,320000,zstd,128,16,128,8,8,5,128,4,16,-3467,2042513
16384,true,0,zstd,4,16,16,2,7,8,8,4,32,-13452,3054783
8192,false,0,lz4,1,32,16,32,3,10,2,8,268435456,-256804,4050449
4096,true,280000,snappy,16,128,8,128,1,7,32,16,128,-8315,5062550
524288,true,280000,snappy,16,4,256,16,7,7,32,32,16384,-3140,6089200
16,true,40000,zstd,2,4,256,2,9,7,16,16,16,-139,7567289
1024,false,360000,lz4,2,1024,64,256,0,1,1,32,134217728,-250369,8566071
256,false,320000,zstd,16,0,32,4,0,10,8,2,4194304,-47687,9568223
128,true,120000,zstd,32,4,32,128,5,8,8,8,4194304,-288,10672704
4,true,200000,lz4,1,1024,128,4,7,9,64,16,4096,-439,11870564
512,true,80000,lz4,32,32,8,1,5,10,2,1,256,-1528,12911951
128,true,120000,zstd,8,1024,16,2,7,7,16,2,16384,-398,14243178
4096,false,40000,zstd,32,32,16,256,8,1,32,4,256,-43384,15250385
8192,true,320000,lz4,1,1,16,2,5,5,32,32,536870912,-103238,16249826
524288,false,360000,lz4,8,8,4,128,5,3,128,2,67108864,-18014,17251052
8,true,360000,zstd,2,256,64,256,3,5,128,32,1,-142,18727469
32768,false,200000,lz4,16,64,512,128,1,0,1,16,4096,-42058,19732823
128,true,120000,lz4,64,1024,1,8,6,2,128,1,8,-610,20789810
65536,false,320000,lz4,2,1024,32,1,0,2,4,1,2048,-11083,21800546
4096,false,160000,zstd,256,1,1024,32,2,1,1,1,4194304,-10824,22806215
1024,true,80000,snappy,8,8,1,32,4,9,8,8,8192,-2016,23837843
1024,true,400000,snappy,256,128,1,128,7,7,16,4,268435456,-1970,24860071
32768,true,80000,lz4,64,1,512,1,7,5,1,16,134217728,-3464,25873323
64,false,360000,lz4,4,128,256,2,1,9,2,8,268435456,-260419,26876063
64,false,40000,snappy,1,32,512,4,0,0,4,32,32768,-64748,27885032
524288,false,0,snappy,256,8,1024,8,5,1,128,32,8388608,-1610,28926173
4096,true,80000,lz4,64,512,16,32,2,5,2,8,524288,-9329,29929630
32768,false,120000,snappy,64,8,16,8,2,1,128,4,8388608,-26425,30930747
128,true,0,snappy,1,1024,1024,16,2,8,64,8,536870912,-2040,32025251
256,true,200000,lz4,1,16,1,8,9,7,16,2,8192,-904,33085268
2048,false,0,lz4,16,512,128,32,8,2,8,32,256,-57068,34092454
4,true,40000,zstd,8,16,256,2,8,1,2,16,64,-143,35575992
256,true,320000,snappy,128,2,16,1,8,7,4,4,1024,-629,36645521
1,false,400000,snappy,2,128,128,256,0,2,128,1,262144,-65580,37652056
32768,true,80000,lz4,128,256,32,2,0,3,1,8,134217728,-3439,38670560
16,true,120000,lz4,128,2,8,32,1,2,64,4,32768,-373,39809988
1024,false,80000,zstd,128,64,4,16,0,7,4,2,536870912,-169811,40811831
32768,true,160000,lz4,1,512,64,64,3,6,32,8,65536,-60376,41820911
524288,false,200000,lz4,4,0,1024,4,4,10,4,8,1048576,-6047,42825372
4,false,200000,lz4,128,1024,1024,16,8,6,8,32,67108864,-149747,43825009
4096,false,120000,snappy,256,32,2,256,3,4,128,16,512,-15958,44836825
64,false,120000,zstd,128,16,1,128,1,3,128,16,2048,-14969,45855444
131072,true,280000,snappy,8,512,1,256,8,6,128,8,4096,-8377,46869497
131072,true,160000,snappy,16,512,512,8,8,5,32,1,524288,-5727,47882796
4,true,400000,snappy,1,256,8,64,7,1,2,2,64,-263,49094126
512,true,160000,snappy,64,128,64,2,7,3,4,32,2048,-1016,50149604
4,true,200000,snappy,256,256,32,128,9,6,64,4,8388608,-301,51207325
524288,false,0,snappy,64,16,128,64,7,7,32,1,16777216,-3320,52224042
16,true,200000,zstd,128,32,256,32,3,8,4,4,2048,-137,53717834
16,false,240000,zstd,1,0,8,4,4,2,2,2,256,-5351,54746374
128,true,200000,lz4,4,128,1024,128,8,8,64,16,2097152,-3286,55819888
1,true,320000,zstd,128,4,1,32,7,2,4,32,512,-139,57331792
64,true,200000,zstd,4,1,32,16,5,3,4,2,1,-138,58846810
32,false,320000,snappy,1,512,8,8,0,4,4,2,16,-59132,59860373
1024,true,360000,zstd,32,4,1,4,0,5,1,8,4096,-848,60934267
16384,true,80000,zstd,2,512,1,256,3,3,32,4,262144,-12856,61939372
262144,true,0,zstd,1,1024,64,8,4,5,8,16,1,-2347,62976367
32768,true,160000,zstd,32,4,32,256,9,9,16,16,8192,-5547,64003630
1024,false,0,snappy,2,32,32,2,6,2,4,1,128,-76673,65016024
2048,false,40000,snappy,128,8,128,32,4,2,2,1,8192,-23563,66028626
1,true,120000,zstd,4,1,8,1,3,3,2,16,65536,-144,67504434
4096,false,280000,lz4,32,1,64,256,4,0,2,1,128,-47942,68515409
262144,true,0,snappy,1,1,2,16,2,9,1,8,65536,-3899,69533741
512,true,320000,snappy,8,4,8,256,7,8,32,16,128,-1005,70603319
8,false,0,lz4,16,256,16,256,4,6,4,2,1024,-33515,71614585
16384,true,40000,zstd,256,8,64,1,9,7,16,1,1,-2751,72667649
262144,true,280000,zstd,32,128,512,128,0,7,32,16,4096,-1970,73694813
256,false,200000,snappy,64,2,4,64,0,3,4,8,67108864,-144315,74694912
524288,false,120000,lz4,4,1024,64,64,3,4,2,2,128,-6091,75710427
512,true,400000,lz4,32,256,64,2,3,10,1,32,131072,-1550,76745514
256,true,320000,zstd,2,64,128,8,1,3,64,1,1073741824,-426,77961420
512,true,240000,lz4,4,32,1024,128,6,9,128,4,2097152,-3400,78991787
16384,false,160000,lz4,32,2,1,8,2,3,1,4,32768,-45377,80006707
64,true,0,lz4,8,4,128,128,8,4,32,2,64,-370,81162485
256,true,0,zstd,16,0,512,2,2,10,8,2,131072,-675,82303353
16,false,80000,zstd,4,4,256,2,4,6,4,32,262144,-20534,83315634
1024,false,200000,lz4,32,1,256,1,0,0,64,1,1073741824,-167614,84316751
8,false,160000,zstd,128,1024,4,64,4,3,1,32,8,-5372,85339402
4096,true,120000,zstd,64,256,8,4,3,9,16,4,268435456,-2488,86361114
262144,false,360000,snappy,4,16,16,64,0,1,128,8,33554432,-38854,87362630
2048,true,360000,snappy,1,8,256,64,9,8,2,2,64,-4162,88387230
262144,false,120000,zstd,256,8,32,128,1,3,16,8,16384,-1470,89461210
16,false,80000,zstd,1,2,16,1,0,7,8,1,2048,-6452,90494635
2048,false,0,lz4,32,8,4,256,8,0,2,32,262144,-60726,91499669
32768,true,400000,zstd,2,4,8,32,4,1,1,2,16,-4268,92527050
2048,false,0,zstd,32,1,4,8,6,10,2,8,32768,-27601,93543929
512,true,0,lz4,1,2,512,16,7,6,16,16,8388608,-4272,94573749
256,false,360000,zstd,64,512,1024,64,0,7,8,16,536870912,-171478,95582619
64,true,240000,snappy,4,1024,32,4,3,7,16,2,536870912,-296,96715631
8192,false,160000,zstd,2,512,16,128,9,1,4,2,4,-43868,97727974
8,true,40000,zstd,64,0,1,2,2,1,32,2,268435456,-170,98957386
8192,true,80000,snappy,16,256,32,128,4,9,1,16,1073741824,-3449,99971902
65536,true,200000,zstd,64,2,8,16,6,10,2,2,64,-5296,100995389
262144,true,240000,snappy,16,16,4,16,4,4,4,4,33554432,-2690,102017258
4,true,40000,zstd,16,2,128,32,9,8,1,32,64,-138,103522689
512,false,80000,lz4,128,256,64,256,3,10,1,4,64,-13726,104539170
524288,true,400000,lz4,64,16,1,128,5,9,16,8,536870912,-2804,105560963
1,false,320000,snappy,16,0,8,256,9,1,32,4,8388608,-64245,106564441
262144,false,400000,snappy,16,16,256,16,7,1,8,32,32768,-3929,107584170
262144,true,360000,snappy,2,512,2,16,6,2,16,1,64,-6738,108599723
8192,false,0,zstd,128,0,512,1,4,4,128,4,536870912,-129692,109602868
64,true,0,snappy,32,0,2,1,3,7,2,2,16,-262,110806156
2048,false,280000,snappy,4,512,256,8,5,10,1,16,16384,-78068,111817337
65536,true,0,lz4,32,0,2,64,6,2,8,16,16384,-11206,112827353
8,true,40000,zstd,128,16,1,4,3,8,8,4,4096,-136,114324603
