76837,26.192933333333333,806.6059  
66277,38.71026666666667,926.7162666666667  
3233,19065.6284,590.4607333333333  
83316,21.5693,746.4913333333334  
23035,811.3368666666667,1964.4555  
929,67622.14976666668,146.36106666666666  
12834,3145.384466666667,1827.7868333333336  
65449,48.596000000000004,929.0264333333334  
76032,28.200333333333333,813.3724000000001  
83210,21.953433333333333,747.0472  
73696,32.09063333333333,836.1527  
43770,113.9948,1347.614733333333  
75798,28.3926,815.7471333333333  
77758,25.57473333333333,797.3978999999999  
82446,22.0942,754.0546333333333  
83284,21.699,746.6347333333333  
83085,21.828266666666668,748.3373333333333  
12202,3559.446,1675.3865999999998  
72007,34.38653333333334,854.2480333333333  
54148,63.76923333333334,1117.8313333333333  
75857,29.157899999999998,814.3503000000001  
84182,21.34776666666667,738.7816333333334  
83683,21.459666666666667,743.1696666666667  
80808,23.5859,768.2787333333332  
83449,21.643599999999996,745.1380666666668  
33371,263.08126666666664,1653.6173666666666  
83544,21.564333333333334,744.3688000000001  
83166,21.796566666666667,747.6214333333334  
45149,114.32766666666667,1302.8075666666666  
81324,22.64153333333333,764.1905666666667  
79929,23.221999999999998,777.3322666666667  
80012,23.16603333333333,776.6488333333333  
82887,21.95566666666667,750.0601333333334  
79570,24.316100000000002,780.0785333333333  
80329,23.066699999999997,773.5365333333333  
71316,30.535133333333334,866.7269666666666  
82817,21.8332,750.8225333333334  
82152,22.736866666666668,756.1623333333333  
80476,23.595700000000004,771.5528666666668  
80379,23.134766666666668,772.9392000000001  
82019,22.441100000000002,757.8074333333333  
81180,22.740566666666666,765.4796333333334  
81581,22.526300000000003,761.8688333333333  
83523,21.49393333333333,744.6783666666666  
665,94302.24633333333,140.06126666666668  
69391,35.853,886.4942666666667  
76554,26.5945,809.4562  
81357,22.637566666666668,763.8728333333333  
81271,23.30633333333333,764.1489333333334  
82212,22.21336666666667,756.1270333333333  
81903,22.207466666666665,759.0251666666667  
76488,28.192999999999998,808.4565666666667  
81981,22.209933333333336,758.3267333333333  
993,75204.3236,609.4564333333334  
66239,48.209,917.7885666666666  
22399,949.6772000000001,1904.7958666666666  
76031,28.202033333333333,813.4778333333334  
82639,22.003233333333338,752.2896999999999  
66100,39.08513333333333,929.0473666666667  
76813,28.0635,804.9549333333334  
82423,22.101933333333335,754.2551666666667  
83715,21.5221,742.8850333333334  
84490,21.2307,736.1062999999999  
84067,21.720200000000002,739.4550666666668  
84824,21.039933333333334,733.3177  
84573,21.323566666666668,735.2619666666666  
84514,21.222333333333335,735.9256666666666  
82896,22.2976,749.6206333333333  
84296,21.365466666666666,737.7297  
80011,24.43156666666667,775.3444  
84688,21.078466666666667,734.4962666666667  
83311,22.124,745.9502666666667  
84149,21.577133333333336,738.8934333333333  
84394,21.153000000000002,737.1233666666667  
85006,20.912733333333332,731.8339000000001  
77121,28.5026,801.2233333333334  
84107,21.34153333333333,739.4481000000001  
84149,21.343866666666667,739.0737333333333  
85717,20.661833333333334,725.831  
84382,21.520366666666664,736.7880333333333  
83804,21.58346666666667,741.9795  
54621,62.685833333333335,1108.6748333333333  
80907,24.04903333333333,766.8718666666667  
12823,3148.8712,1829.5852666666667  
84143,21.4054,739.0822666666667  
4154,14625.664566666666,685.1409666666667  
85037,21.28363333333333,731.2024  
84387,21.249033333333333,737.0169999999999  
85842,20.6644,724.7739666666666  
81464,23.259266666666672,762.2601333333333  
43969,111.59203333333333,1343.3268666666665  
85306,20.921466666666664,729.1863  
84632,20.996133333333333,735.0597333333334  
84922,20.900833333333335,732.5703333333335  
84207,21.66456666666667,738.2316999999999  
85423,20.765133333333335,728.2864333333333  
85597,20.822533333333336,726.7380333333332  
85638,20.755200000000002,726.4282333333334  
76099,28.961,811.8849999999999  
62923,42.6636,974.3629333333333  
