block_size,cache_index_and_filter_blocks,compaction_readahead_size,compression_type,level0_file_num_compaction_trigger,level0_slowdown_writes_trigger,level0_stop_writes_trigger,max_background_compactions,max_background_flushes,max_bytes_for_level_multiplier,max_write_buffer_number,min_write_buffer_number_to_merge,write_buffer_size,Throughput,Timestamp
1024,false,400000,snappy,8,8,256,8,4,1,1,4,4096,-5720,82753739
1,false,320000,snappy,128,512,512,1,7,4,32,1,134217728,-100127,83752907
524288,false,400000,lz4,16,256,4,1,1,8,1,32,64,-4921,84763371
256,false,320000,lz4,2,16,16,32,2,5,4,16,512,-46954,85763911
524288,true,160000,lz4,32,512,1024,2,1,1,1,16,8192,-4527,86772473
16,true,240000,zstd,8,2,64,8,0,7,16,16,536870912,-308,87802458
524288,false,240000,snappy,128,512,1,8,3,7,16,32,2048,-1556,88847334
131072,true,0,snappy,16,512,2,32,1,0,16,2,8388608,-8299,89842902
4096,true,240000,zstd,128,0,64,128,6,1,64,1,33554432,-7673,90842932
1,true,40000,zstd,4,1,1,64,0,3,64,2,536870912,-238,92139032
4096,false,400000,lz4,8,0,128,2,8,4,2,4,1024,-6705,93147830
512,false,240000,zstd,32,32,16,4,2,5,4,2,4,-10691,94156617
65536,true,120000,zstd,8,4,16,256,3,7,32,16,8192,-11541,95162897
8192,true,320000,snappy,8,512,128,32,8,2,64,32,8192,-19397,96166137
16,true,240000,lz4,4,1024,4,2,7,2,4,8,128,-828,97205918
524288,false,40000,zstd,32,128,256,256,4,0,2,1,128,-1612,98252574
16,true,0,lz4,64,128,4,256,7,3,64,1,524288,-747,99336160
262144,false,200000,zstd,256,256,32,128,3,10,128,8,512,-957,100443479
16384,true,0,lz4,256,16,1024,64,5,3,1,2,134217728,-11689,101438845
2048,true,360000,lz4,8,0,16,128,7,2,128,8,32768,-8374,102446012
524288,true,160000,lz4,32,2,16,256,0,3,8,32,16384,-2654,103467484
32768,true,0,snappy,1,0,32,2,6,6,128,8,268435456,-110480,104464670
