block_size,cache_index_and_filter_blocks,compaction_readahead_size,compression_type,level0_file_num_compaction_trigger,level0_slowdown_writes_trigger,level0_stop_writes_trigger,max_background_compactions,max_background_flushes,max_bytes_for_level_multiplier,max_write_buffer_number,min_write_buffer_number_to_merge,write_buffer_size,Throughput,Timestamp
64,true,80000,zstd,2,64,1024,4,9,1,128,32,4096,-1143,121325508
512,true,160000,zstd,128,512,1024,128,5,1,128,16,64,-5083,122344315
8192,false,40000,zstd,4,64,8,8,9,4,2,16,2048,-32484,123352236
16,false,40000,zstd,2,256,32,16,0,0,8,4,33554432,-86703,124361084
64,true,160000,snappy,1,128,128,32,3,0,4,32,268435456,-4630,125363550
2048,false,200000,snappy,8,16,16,64,9,6,4,4,268435456,-62085,126360719
1,false,0,snappy,128,4,512,32,2,10,16,1,16777216,-60918,127360482
256,false,320000,snappy,16,128,1,64,0,3,4,4,131072,-47018,128361444
2048,true,360000,zstd,256,1024,512,32,4,10,4,1,32768,-4562,129380605
512,true,320000,lz4,2,64,8,128,4,2,8,4,134217728,-33202,130381622
32768,true,200000,snappy,128,512,1024,64,6,8,8,32,32,-15863,131390117
1,false,0,zstd,32,256,64,64,0,0,8,2,16777216,-98236,132397523
