
137526,232.6643333333333  
14106,2263.511  
6649,4785.151666666667  
885,35731.16366666667  
27174,1176.6466666666668  
800,39790.78366666666  
20581,1554.3676666666663  
10906,2928.8033333333333  
3984,7989.830666666666  
13448,2375.5896666666667  
658,47732.01966666667  
85544,373.96133333333336  
5350,5962.829666666666  
4639,6852.966  
92887,344.44300000000004  
123724,258.61133333333333  
2164,14715.194333333333  
69863,457.878  
5836,5466.301333333333  
431,71078.97366666667  
124605,256.779  
125720,254.49033333333333  
4366,7306.6630000000005  
127794,250.34633333333332  
102468,312.25033333333334  
21556,1487.4989999999998  
3545,8940.618666666667  
220858,144.90633333333332  
154508,207.07766666666666  
38246,836.2126666666667  
25431,1257.0206666666666  
148490,215.47300000000004  
209631,152.74266666666665  
178981,178.75933333333333  
16155,1978.8123333333333  
209363,152.82399999999998  
204207,156.7313333333333  
181078,176.71133333333333  
43441,736.3593333333333  
43061,742.8650000000001  
170331,187.919  
226370,141.417  
236327,135.379  
233647,136.96433333333334  
236739,135.20066666666665  
206482,154.957  
186815,171.294  
21798,1467.4766666666667  
280,113158.41666666667  
14868,2152.4953333333333  
253166,126.38466666666666  
243851,131.26433333333333  
255359,125.654  
256428,124.81866666666667  
239122,133.797  
254610,125.66333333333334  
216923,147.52200000000002  
213133,150.12  
260010,123.09733333333334  
162301,197.236  
208299,153.61033333333333  
126774,252.37733333333335  
244969,130.62666666666667  
256526,124.73766666666667  
262092,122.19333333333334  
254758,125.59533333333333  
256170,124.98333333333335  
253777,126.12733333333331  
247648,129.24366666666666  
254128,126.02300000000001  
246008,130.06933333333333  
223443,143.23733333333334  
247879,129.10299999999998  
251761,127.15066666666667  
243307,131.52733333333333  
247898,129.10833333333335  
243986,131.15233333333333  
244164,131.13533333333334  
250747,127.62333333333333  
253907,126.06133333333334  
265523,120.53899999999999  
230148,139.08866666666665  
260634,122.81233333333334  
259913,123.11033333333334  
243320,131.50233333333333  
247950,129.03300000000002  
221038,144.81933333333333  
266946,120.07133333333333  
68200,469.10999999999996  
261947,122.157  
260500,122.87233333333332  
252072,126.93566666666668  
259031,123.56833333333333  
70930,451.02433333333335  
264440,121.04366666666665  
222634,143.718  
216023,148.17366666666666  
158969,201.308  
266641,120.00366666666666  
263658,121.38766666666668  
266173,120.21033333333332  
232214,137.79566666666668  
261894,122.18900000000001  
265354,120.58066666666667  
249236,128.40900000000002  
271581,117.81166666666667  
125517,254.923  
274355,116.78466666666668  
260407,122.92999999999999  
245173,130.538  
214875,148.89866666666666  
258588,123.74866666666667  
262842,121.73433333333332  
270211,118.44  
267187,119.76033333333332  
272389,117.47666666666667  
219008,146.20966666666666  
268546,119.14333333333333  
235255,136.17233333333334  
258721,123.695  
260497,122.84166666666665  
202747,157.82833333333335  
1690,18645.330666666665  
37784,846.359  
265005,120.878  
229771,139.252  
257478,124.29466666666667  
259119,123.52666666666669  
156401,204.61066666666667  
261293,122.45233333333334  
264062,121.19233333333334  
237703,134.72566666666665  
47508,673.3866666666667  
258797,123.65333333333335  
260325,122.94433333333332  
162950,196.34266666666667  
253082,126.43333333333334  
257128,124.44666666666667  
250261,127.85566666666666  
26463,1207.9213333333335  
258040,123.99933333333333  
7397,4302.696333333333  
263209,121.57099999999998  
259891,123.11899999999999  
262803,121.78966666666668  
257128,124.52766666666668  
169159,189.149  
233949,136.781  
257711,124.20666666666666  
246015,130.0773333333333  
270485,118.29566666666666  
39158,816.7903333333334  
261567,122.39733333333334  
263708,121.37866666666667  
198488,161.2326666666667  
265453,120.593  
262799,121.75966666666666  
252442,126.83266666666668  
257336,124.38266666666668  
224950,142.25400000000002  
110879,288.5606666666667  
266833,119.91000000000001  
257134,124.45133333333335  
264226,121.12066666666665  
71285,448.9393333333333  
273784,116.90766666666667  
257304,124.39466666666665  
261063,122.56933333333335  
266625,120.052  
262180,122.03866666666666  
189059,169.26999999999998  
257650,124.18633333333332  
213309,150.01366666666664  
262819,121.77499999999999  
239613,133.55566666666667  
629,48970.93466666667  
245111,130.56433333333334  
262365,121.995  
249511,128.25233333333333  
269347,118.81066666666668  
197265,162.22166666666666  
226996,141.021  
268359,119.262  
263683,121.37866666666666  
252114,126.94200000000001  
181762,176.05533333333332  
84697,377.71433333333334  
167137,191.4523333333333  
257545,124.31266666666666  
178589,179.15566666666666  
266907,119.88433333333334  
675,46335.15  
262251,122.01800000000001  
266486,120.19833333333334  
263632,121.40033333333334  
249091,128.45833333333334  
259743,123.21266666666666  
272548,117.39466666666665  
272123,117.58766666666666  
2515,12642.937333333333  
177048,180.75199999999998  
245060,130.61766666666668  
260180,123.00433333333332  
268144,119.32066666666667  
254586,125.69  
224833,142.374  
1923,16488.087  
3967,8029.710666666667  
269844,118.658  
253620,126.15933333333334  
270607,118.30466666666666  
211872,151.111  
250969,127.55233333333335  
214770,148.9846666666667  
1809,17548.643666666667  
252958,126.48733333333332  
256019,124.97933333333333  
177606,180.2833333333333  
248706,128.68333333333334  
255706,125.14699999999999  
253090,126.46133333333334  
25544,1251.6016666666667  
198621,161.21266666666665  
228076,140.30233333333334  
260906,122.62933333333332  
274542,116.63966666666666  
255158,125.40899999999999  
3739,8523.279  
260683,122.75999999999999  
