block_size,cache_index_and_filter_blocks,compaction_readahead_size,compression_type,level0_file_num_compaction_trigger,level0_slowdown_writes_trigger,level0_stop_writes_trigger,max_background_compactions,max_background_flushes,max_bytes_for_level_multiplier,max_write_buffer_number,min_write_buffer_number_to_merge,write_buffer_size,Throughput,Timestamp
16384,false,160000,snappy,32,4,256,1,6,10,32,32,256,-24636,108461673
4,false,320000,snappy,8,256,1,16,0,5,4,16,256,-41004,109431355
8192,false,200000,snappy,4,0,1024,256,5,4,64,2,8192,-14037,110400091
32768,false,280000,snappy,8,8,2,64,9,8,2,4,65536,-14529,111370662
1024,false,120000,snappy,128,2,512,64,0,8,32,1,64,-26200,112343553
256,false,280000,snappy,32,64,256,128,6,8,128,1,65536,-23303,113311883
64,false,400000,snappy,4,1,512,1,0,7,32,8,134217728,-109757,114271009
131072,false,360000,snappy,8,0,512,32,11,2,4,16,134217728,-63187,115229401
16,false,160000,snappy,1,128,64,128,2,6,2,16,64,-35669,116199914
8,false,40000,snappy,2,512,128,8,8,0,64,16,262144,-58264,117164018
64,false,120000,snappy,8,2,1,-1,5,3,64,2,4194304,-95028,118122462
262144,false,80000,snappy,2,16,128,4,6,3,64,4,1073741824,-44525,119080222
4,false,0,snappy,1,1024,1024,256,9,6,2,16,8192,-26163,120051517
32768,false,160000,snappy,128,20,4,64,2,9,4,4,16777216,-41371,121009391
256,false,360000,snappy,64,32,32,128,0,5,1,8,1024,-27932,121988160
128,false,240000,snappy,16,16,32,64,5,5,8,4,1048576,-57929,122947286
2048,false,240000,snappy,64,256,8,32,2,9,4,8,268435456,-118315,123905234
64,false,400000,snappy,256,1024,64,2,8,0,128,1,2097152,-14809,124867428
16,true,320000,lz4,64,4,64,1,8,1,64,32,512,-689,125901866
32768,true,320000,zstd,8,2,512,1,11,3,4,8,4,-15608,126875020
262144,true,80000,snappy,16,256,64,8,4,3,16,32,2048,-6110,127853788
1,false,40000,zstd,4,0,1,-1,4,8,64,8,1073741824,-121636,128822805
