block_size,cache_index_and_filter_blocks,compaction_readahead_size,compression_type,level0_file_num_compaction_trigger,level0_slowdown_writes_trigger,level0_stop_writes_trigger,max_background_compactions,max_background_flushes,max_bytes_for_level_multiplier,max_write_buffer_number,min_write_buffer_number_to_merge,write_buffer_size,Throughput,Timestamp
131072,true,0,zstd,2,128,1024,64,9,6,32,1,134217728,-27832,112543018
1,true,80000,lz4,2,1,1024,-1,11,9,1,2,536870912,-2611,113559940
16,false,280000,zstd,4,128,64,16,2,2,32,8,4194304,-38299,114529347
131072,false,80000,lz4,8,0,16,16,2,9,4,32,536870912,-75143,115487872
4,false,360000,snappy,1,256,4,32,0,1,4,16,16384,-44133,116458380
65536,true,200000,zstd,1,4,1,64,11,4,128,1,65536,-1905,117452471
16384,false,80000,snappy,128,32,2,2,0,6,2,4,16,-21287,118423904
1,false,160000,zstd,32,64,128,4,8,0,128,2,2048,-17501,119403374
64,false,0,snappy,256,8,256,8,2,6,2,16,8,-9630,120373604
128,true,40000,zstd,16,1,2,8,10,6,32,4,128,-280,121475833
4,false,40000,zstd,256,8,1024,8,1,4,2,8,1048576,-9029,122449422
65536,true,320000,snappy,128,2,36,256,2,3,32,32,16,-11604,123427066
128,true,160000,lz4,2,2,4,2,1,9,64,1,4194304,-713,124430686
16384,false,240000,snappy,16,1024,128,8,11,8,128,8,8388608,-37507,125388353
32,true,200000,lz4,256,0,32,1,11,10,16,4,33554432,-1149,126382903
8192,false,40000,zstd,16,64,36,64,8,9,1,32,16777216,-27757,127343563
256,false,400000,zstd,8,20,8,4,6,1,8,2,8388608,-57273,128306611
512,false,0,snappy,4,16,16,64,6,2,1,16,67108864,-149982,129265214
