block_size,cache_index_and_filter_blocks,compaction_readahead_size,compression_type,level0_file_num_compaction_trigger,level0_slowdown_writes_trigger,level0_stop_writes_trigger,max_background_compactions,max_background_flushes,max_bytes_for_level_multiplier,max_write_buffer_number,min_write_buffer_number_to_merge,write_buffer_size,Throughput,Timestamp
2048,false,240000,zstd,32,0,256,1,1,15,16,32,536870912,-105588,74752674
512,false,40000,zstd,2,20,32,16,4,10,1,16,8192,-16822,75724912
256,false,40000,lz4,1,16,128,64,0,5,32,1,1073741824,-132088,76683364
1024,false,360000,snappy,2,2,1024,4,5,11,4,1,1073741824,-138463,77642427
8,false,360000,snappy,2,4,32,32,4,15,4,1,1073741824,-136628,78602239
16,false,360000,snappy,64,2,1024,-1,3,7,16,1,268435456,-111994,79562783
1024,false,400000,snappy,1,2,32,-1,5,15,128,2,1073741824,-138390,80521300
64,false,400000,snappy,256,4,256,32,8,7,2,1,67108864,-89644,81483211
1024,false,400000,zstd,2,2,1024,-1,5,11,1,1,1073741824,-132499,82444515
1024,false,200000,lz4,2,2,32,32,10,15,4,1,1073741824,-142708,83403078
4096,false,240000,snappy,2,512,8,32,-1,15,4,1,1073741824,-136862,84361905
1024,false,400000,snappy,2,1024,128,1,-1,15,64,2,1073741824,-141980,85321740
1024,false,280000,snappy,1,4,1,4,7,15,4,8,1073741824,-133086,86280250
512,false,40000,snappy,1,512,1024,256,9,8,32,1,1073741824,-138791,87238721
2048,false,120000,lz4,2,2,128,4,2,15,8,1,1073741824,-134980,88197827
1024,false,400000,snappy,1,2,1024,1,5,15,16,2,1073741824,-139606,89157997
16,false,400000,zstd,1,1024,1024,16,2,15,4,2,1073741824,-124459,90162204
4096,false,400000,snappy,1,2,1,8,7,15,64,8,1073741824,-131930,91123332
262144,false,400000,zstd,4,4,2,-1,2,15,16,4,1073741824,-25737,92084424
2048,false,0,zstd,2,512,36,-1,1,15,16,4,1073741824,-125603,93047036
512,false,280000,snappy,2,1024,1,64,3,13,128,1,1073741824,-138653,94006008
4096,false,400000,lz4,1,512,16,-1,10,15,32,1,1073741824,-135301,94966956
1024,false,240000,snappy,1,2,32,-1,5,15,128,1,1073741824,-141056,95923806
128,false,0,lz4,1,0,1,2,4,6,64,1,268435456,-91853,96891052
512,false,40000,snappy,2,1024,1024,256,9,7,32,1,1073741824,-140847,97850998
1,false,400000,zstd,32,4,4,4,6,15,16,16,1073741824,-117007,98821100
4,false,160000,lz4,2,0,1,2,5,6,1,4,1073741824,-135740,99781571
1024,false,200000,snappy,2,1024,128,1,-1,15,128,2,1073741824,-132023,100741580
4096,false,240000,snappy,1,4,1,-1,3,14,1,1,1073741824,-135356,101699367
1024,false,80000,lz4,2,1,1024,128,10,6,2,4,1073741824,-138754,102657619
1024,false,400000,zstd,4,512,2,64,2,13,8,2,536870912,-109719,103628678
512,false,40000,lz4,1,512,32,16,3,7,16,1,1073741824,-135267,104588486
131072,false,120000,lz4,128,1,256,128,7,6,16,2,1073741824,-93413,105546681
512,false,0,snappy,2,1024,1024,16,9,7,32,1,1073741824,-138880,106506999
2048,false,240000,snappy,4,1,256,-1,9,8,1,4,67108864,-105260,107465935
512,false,160000,snappy,2,1024,1024,256,10,7,32,1,1073741824,-137912,108424319
4096,false,320000,lz4,2,4,2,2,5,14,16,16,1073741824,-131903,109383000
8,false,200000,zstd,2,0,1,1,6,5,1,32,536870912,-117521,110357324
1024,false,240000,snappy,1,0,32,2,5,15,128,1,1073741824,-134886,111315753
512,false,120000,lz4,2,20,64,256,10,15,2,1,1073741824,-137529,112274484
4,false,320000,snappy,2,0,1024,256,4,6,32,4,1073741824,-135151,113234173
1024,false,400000,lz4,2,2,32,-1,9,15,128,1,1073741824,-140338,114192539
1024,false,240000,lz4,2,16,1,-1,8,6,128,1,1073741824,-139351,115149624
512,false,80000,lz4,2,20,16,16,8,7,8,16,1073741824,-131512,116110029
1024,false,400000,zstd,4,2,2,-1,5,15,8,1,1073741824,-111035,117076549
1024,false,240000,zstd,2,4,4,-1,8,6,128,1,1073741824,-129046,118040184
1024,false,240000,lz4,2,4,1,-1,8,6,128,1,1073741824,-138039,118997961
1,false,240000,zstd,8,4,36,-1,2,11,1,16,536870912,-116599,119973741
32,true,200000,zstd,2,32,36,128,-1,7,128,4,268435456,-717,120994773
512,false,40000,snappy,1,512,1024,256,10,7,16,16,1073741824,-132716,121953819
512,false,400000,snappy,1,512,16,256,5,7,128,32,1073741824,-141292,122914041
16384,false,400000,zstd,2,16,256,-1,3,5,1,8,1073741824,-96702,123874132
512,false,240000,snappy,8,1024,16,4,2,6,32,32,1073741824,-115768,124832903
1024,false,160000,snappy,1,2,32,-1,5,15,128,1,1073741824,-134829,125790930
1024,false,280000,snappy,2,256,1,256,5,6,64,1,1073741824,-137690,126748859
1024,false,80000,snappy,2,0,1024,2,8,15,2,1,1073741824,-134949,127706763
256,false,80000,lz4,2,1,32,64,10,9,2,4,1073741824,-133372,128667563
1024,false,200000,snappy,2,2,1024,32,10,6,4,1,1073741824,-141392,129627282
512,false,120000,zstd,2,20,32,-1,-1,10,8,2,1073741824,-132101,130589219
128,false,40000,snappy,1,512,1024,256,9,7,64,1,1073741824,-131517,131549416
512,false,40000,snappy,2,1,32,8,-1,7,128,1,1073741824,-141043,132511274
128,false,360000,snappy,4,4,2,4,0,15,8,1,536870912,-119982,133472351
8192,false,400000,snappy,16,64,1024,-1,0,13,128,1,536870912,-117449,134431726
512,false,400000,snappy,2,512,16,256,5,7,128,2,1073741824,-136189,135394117
512,false,0,snappy,2,1,256,256,1,13,1,1,1073741824,-135084,136353260
512,false,360000,snappy,2,0,36,-1,10,15,16,8,67108864,-103742,137316322
262144,false,0,zstd,4,4,256,-1,-1,5,1,2,268435456,-23757,138277121
