block_size,cache_index_and_filter_blocks,compaction_readahead_size,compression_type,level0_file_num_compaction_trigger,level0_slowdown_writes_trigger,level0_stop_writes_trigger,max_background_compactions,max_background_flushes,max_bytes_for_level_multiplier,max_write_buffer_number,min_write_buffer_number_to_merge,write_buffer_size,Throughput,Timestamp
16384,false,120000,lz4,2,0,1024,8,1,11,2,4,2048,-3662,78362630
32768,true,320000,zstd,4,256,32,4,3,10,32,4,8388608,-31429,79321268
16,true,40000,snappy,16,256,32,8,9,5,4,16,256,-586,80370895
32768,false,80000,snappy,128,256,256,4,-1,12,2,32,262144,-6436,81347830
32,true,80000,lz4,128,64,8,32,5,15,64,1,131072,-707,82363199
8,false,280000,lz4,2,256,1,256,3,5,2,1,268435456,-199394,83321874
32,true,120000,zstd,1,2,32,1,0,12,16,32,4,-280,84424001
4096,false,80000,zstd,256,64,512,2,4,9,32,16,1048576,-5350,85391866
131072,false,360000,zstd,32,20,512,256,5,5,1,32,1,-8992,86364509
32,false,160000,snappy,256,512,4,-1,2,12,8,32,32,-14409,87338111
64,true,200000,zstd,128,128,2,64,10,15,128,1,8192,-288,88408868
65536,true,160000,lz4,128,20,16,-1,6,5,16,2,8,-6554,89388228
4096,false,240000,lz4,4,256,8,1,-1,11,2,16,32,-20410,90352788
16384,false,80000,snappy,16,0,512,2,5,9,16,1,4194304,-47138,91307457
8,true,400000,snappy,4,8,32,32,8,6,1,8,32,-525,92349706
16,true,80000,snappy,64,1,1,32,1,12,64,1,32768,-609,93365310
2048,true,280000,zstd,128,16,36,16,2,10,64,32,1,-3012,94345353
256,true,160000,snappy,256,8,64,8,10,15,8,4,67108864,-1796,95323902
32,false,200000,snappy,32,4,36,256,2,14,1,16,65536,-16727,96302245
65536,false,400000,snappy,256,2,1,16,4,13,16,8,8,-6932,97280907
4096,true,160000,lz4,64,1024,64,8,1,14,4,2,32,-14035,98248278
128,true,400000,lz4,128,0,4,64,-1,15,16,8,32768,-781,99292440
4096,false,0,zstd,4,128,512,256,0,9,4,1,4194304,-53994,100247646
64,false,320000,zstd,4,4,128,2,6,10,64,8,65536,-4904,101252672
32,true,200000,snappy,2,0,36,64,1,6,4,1,524288,-566,102319917
262144,false,240000,zstd,1,128,4,64,-1,14,2,8,4194304,-8424,103280645
32768,true,200000,snappy,4,128,128,2,4,6,64,1,524288,-56159,104237761
8,true,280000,zstd,2,256,256,128,4,8,2,1,8388608,-538,105255277
1024,false,240000,zstd,64,64,16,32,7,15,16,32,262144,-34300,106221570
4096,true,400000,zstd,256,20,1024,16,5,10,8,32,8388608,-9458,107180534
32,false,200000,zstd,8,32,1,2,-1,8,16,1,4096,-16279,108177470
512,false,240000,zstd,32,32,4,8,1,6,4,32,16777216,-79244,109137068
131072,true,0,zstd,4,1,1024,1,10,12,16,1,4096,-3666,110112569
1,true,40000,snappy,128,8,32,2,5,9,16,8,4194304,-951,111104991
128,true,280000,snappy,256,20,256,16,8,7,4,4,1048576,-1897,112086120
16,false,400000,zstd,4,32,64,2,6,8,32,4,1073741824,-182636,113049820
1,true,240000,zstd,128,256,256,1,7,7,32,8,8,-288,114120390
2048,false,40000,zstd,2,20,8,128,10,8,2,8,256,-47981,115084669
16384,false,0,snappy,4,0,2,256,8,13,16,32,1073741824,-148155,116038020
64,false,160000,zstd,32,4,1024,256,4,7,64,4,256,-3741,117050065
16384,true,200000,zstd,4,4,512,4,-1,11,1,32,262144,-10675,118011475
1024,false,40000,snappy,128,128,128,16,4,7,1,4,262144,-20765,118972470
32,true,40000,zstd,4,4,512,128,7,6,128,2,2048,-286,120051009
2048,false,240000,snappy,2,1024,8,64,5,10,32,16,2097152,-144093,121004382
262144,true,80000,lz4,1,32,2,-1,8,12,1,32,8388608,-43649,121958413
131072,true,240000,lz4,4,32,32,-1,4,7,32,16,64,-26325,122924651
16384,true,200000,zstd,128,0,16,8,3,5,128,1,2097152,-3648,123891505
512,true,280000,zstd,32,16,1024,2,2,13,8,4,1024,-887,124932306
2048,false,0,snappy,128,512,1,1,6,8,16,1,8,-18141,125897861
65536,false,200000,zstd,16,0,4,1,8,15,16,2,128,-13350,126867772
32768,false,240000,zstd,32,0,36,32,5,9,64,4,2097152,-3910,127832042
16,false,400000,lz4,1,256,64,32,8,9,1,16,536870912,-305269,128786954
4,false,280000,lz4,1,128,16,-1,8,7,1,16,16777216,-82660,129743710
