block_size,cache_index_and_filter_blocks,compaction_readahead_size,compression_type,level0_file_num_compaction_trigger,level0_slowdown_writes_trigger,level0_stop_writes_trigger,max_background_compactions,max_background_flushes,max_bytes_for_level_multiplier,max_write_buffer_number,min_write_buffer_number_to_merge,write_buffer_size,Throughput,Timestamp
4096,false,0,snappy,4,20,36,-1,-1,10,2,1,67108864,-119473,954327
131072,true,240000,snappy,64,256,4,64,11,5,2,16,1073741824,-19714,1911951
32768,true,360000,snappy,64,2,64,8,10,9,32,32,4096,-14323,2881386
128,true,0,zstd,8,8,36,32,1,2,32,4,1,-438,3949398
524288,true,280000,zstd,256,1,512,4,9,4,64,1,16,-1487,4962370
1024,true,160000,lz4,16,1024,4,-1,7,0,64,32,2048,-6707,5933098
4096,true,400000,lz4,128,20,1024,4,4,2,16,1,32768,-12767,6901246
32,false,80000,snappy,16,0,128,128,5,6,1,4,64,-1916,7904747
8,false,280000,snappy,32,32,1,256,0,3,4,32,262144,-28380,8868705
64,false,200000,zstd,4,64,16,1,3,10,2,8,256,-1060,9984420
2048,false,0,zstd,4,4,256,128,8,1,8,8,268435456,-133283,10939810
65536,false,120000,lz4,1,16,2,16,6,8,16,2,524288,-40145,11900812
4,false,320000,lz4,128,128,36,1,1,9,128,1,4194304,-21567,12858650
512,true,80000,snappy,1,512,8,4,6,7,2,4,33554432,-4262,13827945
1,false,200000,snappy,2,1024,1024,64,2,2,64,1,8388608,-72992,14784883
1,false,160000,lz4,2,8,512,16,-1,15,2,2,67108864,-102699,15746154
512,false,0,zstd,4,4,256,128,8,1,8,8,268435456,-133646,16704933
256,true,360000,zstd,1,4,128,128,2,8,32,4,536870912,-2069,17732895
8,false,200000,zstd,2,4,8,8,3,13,1,1,268435456,-115420,18715729
32,false,0,zstd,1,4,1,128,8,4,128,4,134217728,-115886,19687349
128,false,0,lz4,128,4,32,64,8,1,4,8,1073741824,-159210,20673727
64,false,40000,lz4,256,2,32,256,8,1,8,2,536870912,-168314,21630335
16,false,40000,zstd,256,64,4,-1,6,1,64,4,536870912,-130696,22602494
1,false,0,lz4,128,2,512,256,-1,0,128,1,536870912,-136932,23561846
8,false,160000,lz4,16,20,1024,128,0,2,2,2,536870912,-143983,24520492
64,false,360000,lz4,64,512,64,128,10,0,128,1,1073741824,-131965,25479399
32,false,240000,lz4,256,16,4,4,3,0,8,2,1073741824,-142847,26436136
1024,false,320000,lz4,128,1,16,256,10,2,1,16,536870912,-152390,27393539
128,false,0,lz4,128,1,32,64,8,1,4,32,1073741824,-144210,28350700
1,false,200000,snappy,256,128,32,256,10,3,8,16,536870912,-155942,29307965
1024,false,240000,lz4,16,1024,2,256,9,1,8,2,536870912,-152878,30263197
64,false,40000,lz4,16,32,4,4,10,3,8,4,536870912,-137482,31219965
32,false,240000,snappy,128,8,1,256,8,3,2,2,536870912,-142584,32176590
128,false,0,lz4,256,0,32,256,8,1,8,32,1073741824,-143475,33133998
64,false,120000,snappy,32,64,32,256,9,3,8,2,536870912,-142655,34091572
1024,false,280000,snappy,8,8,32,-1,6,7,1,4,67108864,-113163,35047600
16384,false,320000,snappy,256,2,32,64,11,3,4,4,1073741824,-128021,36004080
32,false,280000,lz4,256,2,1,32,9,2,8,8,1073741824,-145085,36965567
65536,false,80000,lz4,256,4,8,256,9,1,1,4,134217728,-77308,37921395
1,false,360000,lz4,256,128,36,256,0,0,1,16,1073741824,-147348,38884367
32,false,40000,lz4,64,1,8,128,3,5,4,2,536870912,-142675,39841960
64,false,120000,snappy,128,2,32,256,0,1,2,8,536870912,-140107,40800930
65536,true,40000,zstd,8,1024,16,8,3,0,64,16,4194304,-22275,41758154
128,false,0,lz4,256,4,32,256,8,1,16,2,1073741824,-141903,42717437
8,false,40000,snappy,128,512,128,32,8,5,8,4,536870912,-136766,43679062
32768,false,400000,lz4,32,4,32,32,9,5,4,16,536870912,-120757,44634524
1,false,80000,snappy,256,256,32,256,0,10,16,8,1073741824,-154358,45592589
8,false,40000,lz4,256,128,32,256,8,6,16,2,536870912,-141251,46549846
32,false,280000,lz4,256,0,16,256,9,0,8,2,268435456,-132492,47516291
64,false,40000,zstd,1,2,64,-1,6,1,4,32,536870912,-135858,48484002
128,false,80000,lz4,256,2,128,256,2,3,8,32,536870912,-117836,49465898
1024,false,80000,lz4,256,512,16,256,10,2,128,2,536870912,-129511,50460689
65536,false,80000,snappy,128,64,36,32,1,7,4,2,268435456,-88072,51432250
64,false,120000,lz4,2,32,32,128,8,3,8,8,33554432,-103427,52390738
16,false,40000,lz4,64,2,36,256,7,6,4,1,536870912,-125843,53350029
64,false,40000,snappy,128,1,32,256,8,1,4,32,536870912,-123394,54311124
