
12615,79.47500000000001  
1815,577.1873333333333  
963,1041.6793333333333  
3371,297.0906666666667  
774,1300.722  
5057,199.0616666666667  
1445,692.422  
6336,157.91066666666669  
1343,768.128  
389,2592.958666666667  
756,1323.1616666666666  
1838,546.1423333333333  
1332,764.881  
261,4178.4310000000005  
4111,243.25566666666668  
1371,728.8093333333333  
1448,692.099  
383,2758.858666666667  
3191,315.4136666666667  
1177,851.473  
1035,970.7193333333333  
5265,190.09133333333332  
366,2779.4413333333337  
563,1773.6283333333333  
5622,179.86566666666667  
1386,721.944  
6123,163.38666666666666  
810,1233.2176666666667  
2052,495.8213333333333  
7329,136.53433333333334  
8840,118.11833333333334  
4438,229.023  
409,2443.1  
1804,554.593  
1666,600.6443333333333  
5023,199.289  
3172,320.1093333333333  
988,1036.8696666666667  
1635,611.6903333333333  
1112,898.6713333333333  
1742,574.0673333333333  
1609,622.293  
7525,133.33899999999997  
2260,446.89466666666664  
358,2867.377  
1679,597.2420000000001  
2170,460.8676666666667  
1786,559.7953333333334  
5659,176.72933333333336  
219,4540.701333333333  
3229,309.60400000000004  
2074,482.366  
1321,757.3070000000001  
878,1138.8703333333333  
3889,258.2386666666667  
1160,866.145  
4010,250.4373333333333  
1226,828.2426666666667  
5077,198.0533333333333  
3618,276.63466666666665  
3433,291.258  
2485,403.06199999999995  
4157,240.862  
1461,701.0446666666667  
47,21162.758333333335  
9012,111.77  
80,12406.025666666668  
2216,451.25866666666667  
4044,248.64633333333336  
55,18079.103333333333  
951,1052.2196666666666  
49,20193.446666666667  
60,16310.488666666666  
509,1984.7153333333335  
271,3703.821  
192,5221.461333333333  
1934,538.7526666666666  
60,16406.928  
86,11512.027  
308,3235.0723333333335  
544,1838.6106666666667  
48,20462.681333333334  
78,12909.872000000001  
4805,208.229  
3161,319.02433333333335  
32,31665.497000000003  
935,1089.83  
35,28046.684333333335  
32,31352.427  
3104,324.11966666666666  
141,7145.027000000001  
73,13496.879666666668  
38,26121.12  
40,24910.262  
25,40836.833333333336  
30,33009.63966666666  
30,33193.54  
42,23196.436  
2658,376.3216666666667  
415,3272.7026666666666  
35,28009.278000000002  
1158,877.216  
759,1337.95  
2138,472.37566666666663  
599,1771.0943333333332  
955,1071.9216666666669  
1320,785.0313333333334  
562,1796.0783333333331  
66,15090.041666666666  
907,1102.7226666666666  
3257,306.9356666666667  
3334,299.84666666666664  
53,18670.18766666667  
6531,153.2026666666667  
113,8804.561666666666  
86,11949.548333333334  
1061,975.0423333333334  
6934,144.37966666666668  
6207,161.73666666666668  
7981,125.31233333333334  
10094,99.17466666666667  
1179,849.265  
59,16720.309333333335  
67,14918.912000000002  
2112,476.36966666666666  
4054,246.67166666666665  
1041,965.5169999999999  
3324,303.8953333333333  
2426,412.98633333333333  
465,2163.3856666666666  
1367,745.4050000000001  
[0.4197823118726105, 0.11118710867542855, 0.03571734163421456, 0.2027553297075986, 0.04601164343218869, 0.02253414615680929, 0.03222652889052143, 0.08612786252450125, 0.011232771401514255, 0.013991212174245583, 0.001784754791792313, 0.009298703362121208, 0.007350285376453705]
