x1,x2,cost,time,status,seed
-3.1271850372064964,13.889708055889988,3.1190948646917303,0.1,SUCCESS,1
-3.399669355319192,14.337240599166524,2.770566300234876,0.1,SUCCESS,1
2.341007770750924,13.901606824838924,122.54887417326194,0.1,SUCCESS,1
-3.588924188247929,14.379464199133658,2.34984153027286,0.1,SUCCESS,1
-3.53773994095326,14.40842978797708,2.4897268954179754,0.1,SUCCESS,1
8.023603148105535,4.304844972557391,15.986404012798433,0.1,SUCCESS,1
-3.5033167585343667,14.432980841374649,2.636652580304208,0.1,SUCCESS,1
5.934381238462368,4.777133162231627,32.51128814608646,0.1,SUCCESS,1
7.576801085121872,13.914603668249567,170.31194216065268,0.1,SUCCESS,1
-3.628585190001649,13.90743823532285,1.7003293059043276,0.1,SUCCESS,1
1.389761311524743,0.3712276092201473,25.171403043450223,0.1,SUCCESS,1
-3.6457742411006153,13.903671830542974,1.7402589675990754,0.1,SUCCESS,1
-3.578680807843692,14.45586276349928,2.5232943575651507,0.1,SUCCESS,1
-3.651715000999908,13.915548417756328,1.7655321894435847,0.1,SUCCESS,1
-3.319271047994813,13.913488705404095,2.006887311679157,0.1,SUCCESS,1
0.718301059681342,0.1804904702532825,39.725258268415246,0.1,SUCCESS,1
-2.964337209587874,14.46358563150687,7.3631230606250995,0.1,SUCCESS,1
-3.2866549891413643,13.914603668249567,2.158367780599807,0.1,SUCCESS,1
2.602642714156013,2.7105683465898656,1.75950077166849,0.1,SUCCESS,1
9.920227484232347,6.0652566485649,11.416008699142916,0.1,SUCCESS,1
-3.432933208825112,13.888593816628122,1.6169711413018906,0.1,SUCCESS,1
-3.8459396743922607,14.351649366650648,2.7851597240873,0.1,SUCCESS,1
-2.153444373901169,13.91471882640266,19.835714521285613,0.1,SUCCESS,1
-3.191830104111157,14.477447594366746,4.7421815827340845,0.1,SUCCESS,1
-3.326886715013905,14.477696355222651,3.635106136810313,0.1,SUCCESS,1
-2.5363419419657416,13.887646075207806,11.223314793982397,0.1,SUCCESS,1
-4.559098832724425,13.92114077179158,12.614409108135584,0.1,SUCCESS,1
9.298163110223912,3.1848933535675106,1.138365206880284,0.1,SUCCESS,1
2.5823514138950125,2.575173542994248,1.891795567622488,0.1,SUCCESS,1
-3.894218347926577,13.826856430545243,3.100390121807698,0.1,SUCCESS,1
-3.961531877841546,13.85518715707738,3.6765035545610383,0.1,SUCCESS,1
-3.99556925333354,14.176899566481037,3.75134416264808,0.1,SUCCESS,1
-3.206242544359519,13.902503745189756,2.583537642909497,0.1,SUCCESS,1
-4.060750500224047,14.00593248313034,4.521178726898554,0.1,SUCCESS,1
-4.038625123491993,13.906521042133717,4.403589016928592,0.1,SUCCESS,1
-4.021649773809166,13.869585905083529,4.267390989172701,0.1,SUCCESS,1
6.9495014035463125,8.185544959768746,66.64603470214092,0.1,SUCCESS,1
2.5142485724989463,2.6694631699371487,2.2474364485044944,0.1,SUCCESS,1
-4.010504517032153,13.251765298135457,5.261937311091725,0.1,SUCCESS,1
2.852721433547436,2.613366586719174,0.8062077532931973,0.1,SUCCESS,1
-4.400459560965451,13.871687196148091,9.72113806412446,0.1,SUCCESS,1
2.8751499280861017,2.638758955853816,0.7582612960107458,0.1,SUCCESS,1
-3.381551861205172,14.484500215845763,3.314877670998884,0.1,SUCCESS,1
-3.980569675310329,14.915531087458348,3.868084606450765,0.1,SUCCESS,1
-4.0199713597297935,14.97795849191598,4.11240281416412,0.1,SUCCESS,1
-4.162568911624433,13.886062811294806,5.937586514876892,0.1,SUCCESS,1
-4.901705419752623,14.643848961031289,16.920643596138454,0.1,SUCCESS,1
2.403796452676379,2.593516938590362,3.001937625972931,0.1,SUCCESS,1
-3.724624780339241,13.913728405768136,2.021683964641804,0.1,SUCCESS,1
2.87720185275244,2.6585204701312217,0.7598684989909525,0.1,SUCCESS,1
-4.851213190295173,13.887437249644035,19.587290150516992,0.1,SUCCESS,1
2.512958669759956,2.6482265890126246,2.2617562291076085,0.1,SUCCESS,1
3.021865275522366,2.516666213657913,0.4880724401431422,0.1,SUCCESS,1
8.06855342033738,0.2818674089791553,9.61113961635917,0.1,SUCCESS,1
1.9687302488118807,2.648057042268894,6.796459559346092,0.1,SUCCESS,1
-4.015916043637788,14.424699933223764,3.8426170692061374,0.1,SUCCESS,1
-3.794802061992968,13.887195510225949,2.374765530101896,0.1,SUCCESS,1
9.288462481219405,12.873696917457842,110.97399916802188,0.1,SUCCESS,1
-3.943989262804046,12.696781976112716,5.853955641065308,0.1,SUCCESS,1
3.0326755531154834,2.6418083242370787,0.5333738612183261,0.1,SUCCESS,1
-3.9748399880418246,13.185106060034563,4.94012362081269,0.1,SUCCESS,1
2.344106987753321,2.754421463854163,3.34331983441003,0.1,SUCCESS,1
-3.056323110746876,0.3492042125257673,137.83364908594086,0.1,SUCCESS,1
0.4227191254586264,3.447049868468429,22.379287181567204,0.1,SUCCESS,1
2.7528801698487424,2.643553867515813,1.1163323685491786,0.1,SUCCESS,1
3.0438620508552265,2.711502424609418,0.5726257115013933,0.1,SUCCESS,1
-3.978475664910405,12.643216069172242,6.573684557977014,0.1,SUCCESS,1
3.0775190065184344,2.6732630776005397,0.5385310315614458,0.1,SUCCESS,1
-4.010848501769857,14.201604058751297,3.870463192988719,0.1,SUCCESS,1
-3.071702780124593,13.829310895663356,3.3853801891857653,0.1,SUCCESS,1
-4.010805271422812,14.98661918442083,4.0782456776566685,0.1,SUCCESS,1
7.085431324948749,2.6085558122986803,18.63402292426056,0.1,SUCCESS,1
3.777897741017341,7.902590755067055,39.14033783013988,0.1,SUCCESS,1
-2.5717922856721827,13.886374924898533,10.551477922903448,0.1,SUCCESS,1
-3.9886524751471497,7.794619804427077,47.31728243028719,0.1,SUCCESS,1
-3.1072087455261244,14.480858513605906,5.640056207811703,0.1,SUCCESS,1
2.341178215886897,2.4724056529052465,3.5726592324693245,0.1,SUCCESS,1
-3.1451433288009683,13.886461966538803,2.967323540830794,0.1,SUCCESS,1
-3.067171511458203,14.189418226142354,4.803250421068331,0.1,SUCCESS,1
7.785986322270793,2.6390385967407823,12.09107896731156,0.1,SUCCESS,1
3.101439367907309,2.9287305809536712,0.7927702739847557,0.1,SUCCESS,1
-3.044858421043034,13.732776321805236,3.2956445950390325,0.1,SUCCESS,1
-0.9712768529260076,10.911517529857576,25.94027132221626,0.1,SUCCESS,1
-3.053782931697338,13.897411283228443,3.792729713826896,0.1,SUCCESS,1
7.667305316956806,2.7801870904686243,13.710412707906476,0.1,SUCCESS,1
9.210710700221014,13.574520713674191,127.72399062428734,0.1,SUCCESS,1
7.639843204560979,3.050951573374117,14.829406375213784,0.1,SUCCESS,1
-3.9066368816096446,13.886787931382598,3.164949714934909,0.1,SUCCESS,1
-3.0605621484523704,14.319260507128304,5.4387000936042975,0.1,SUCCESS,1
2.884101918710937,13.67310329782805,125.90216556504566,0.1,SUCCESS,1
2.881058341338605,2.6221574353218213,0.7402162078198344,0.1,SUCCESS,1
2.938905543015757,2.675592061583298,0.6507224798547462,0.1,SUCCESS,1
9.829779349929618,5.036803131469367,6.010220991514962,0.1,SUCCESS,1
7.579014713959571,3.1949588267822566,15.980908897932164,0.1,SUCCESS,1
-3.84167888485959,13.8868100610469,2.674383494254445,0.1,SUCCESS,1
2.891790843690755,3.006569684439642,0.9754449395253156,0.1,SUCCESS,1
7.567957907167248,1.1752034048267994,12.74115323984525,0.1,SUCCESS,1
3.103305081985054,2.264999553611514,0.4065284510313987,0.1,SUCCESS,1
2.919448484075949,2.6463042827824435,0.6705816631460095,0.1,SUCCESS,1
-2.467460660702993,13.88699519759207,12.568746734907489,0.1,SUCCESS,1
-3.435339948628236,13.723093864160877,1.3435515732505916,0.1,SUCCESS,1
2.8852407871961043,3.006928449443078,0.9857446388003376,0.1,SUCCESS,1
-3.215998689049965,13.390435409210909,1.3003725477354957,0.1,SUCCESS,1
-2.997151770472236,3.055067618962263,79.2724058681824,0.1,SUCCESS,1
-3.6828491437908495,13.70602024524337,1.7789329301617425,0.1,SUCCESS,1
-4.235980576990496,13.914367052537264,6.908576432593531,0.1,SUCCESS,1
2.883357853465053,2.6708679912603315,0.750817965538884,0.1,SUCCESS,1
3.0713202493876093,3.0847204724249377,0.990524473444932,0.1,SUCCESS,1
7.576624543157914,0.6779223143662286,13.090747153805482,0.1,SUCCESS,1
-3.737001392043255,13.422420631366489,2.158655052488114,0.1,SUCCESS,1
3.1040873471190054,2.3412411820115206,0.4059949831641614,0.1,SUCCESS,1
-4.011215529514762,13.820540787016528,4.217784761658187,0.1,SUCCESS,1
3.111559150613182,1.7600104496574696,0.69223002502528,0.1,SUCCESS,1
0.4171981864602676,14.326025309105397,99.1951437386224,0.1,SUCCESS,1
-3.775584910412422,13.691501849942965,2.2891746190953564,0.1,SUCCESS,1
3.10727213149962,1.897815568089176,0.56684020196818,0.1,SUCCESS,1
3.1068066082092347,0.8975193834314126,2.3770615274069344,0.1,SUCCESS,1
2.835550321266319,13.693418597526028,125.56044867672873,0.1,SUCCESS,1
-3.393646231166114,13.693199280271925,1.348104971620632,0.1,SUCCESS,1
2.832483201374613,2.941660885777716,1.0237610263686907,0.1,SUCCESS,1
-4.191796172661104,13.68862322615469,6.793341135663757,0.1,SUCCESS,1
2.209980826969021,3.3767836446772206,4.341186579712607,0.1,SUCCESS,1
3.1040873471190054,3.1600983572637054,1.1368073139710848,0.1,SUCCESS,1
3.10578614521482,3.10805252141685,1.0520073652760953,0.1,SUCCESS,1
0.8896420341463127,2.625150043022937,20.29484116651449,0.1,SUCCESS,1
9.68343016224564,2.6469957451269024,0.7203017687149291,0.1,SUCCESS,1
0.5539884067962726,2.2096191686481226,26.85859219312458,0.1,SUCCESS,1
-4.012970885547578,13.554111305290924,4.652192237717803,0.1,SUCCESS,1
2.839293445027628,2.955988311419431,1.0211632220588849,0.1,SUCCESS,1
3.104264810166512,2.6672673489391387,0.5363284374192183,0.1,SUCCESS,1
3.104419161082131,2.7949408901073687,0.6453784564274034,0.1,SUCCESS,1
-3.639973386593757,13.597043718953053,1.574416169179505,0.1,SUCCESS,1
-4.016611656014973,13.692538792917178,4.460268383691111,0.1,SUCCESS,1
2.884347695321517,2.867180812336157,0.8605510920613959,0.1,SUCCESS,1
5.456348776848953,5.258672902197103,33.28535238594131,0.1,SUCCESS,1
3.105408369150366,5.8239545288129495,12.798562872797769,0.1,SUCCESS,1
2.899759610376248,2.6465443366831107,0.7080657169747848,0.1,SUCCESS,1
-3.4521681852822166,14.481185312591697,2.952057872001716,0.1,SUCCESS,1
-2.647721624635463,15.0,16.602655558557196,0.1,SUCCESS,1
9.177388595978051,2.6598215139422656,0.8389059420745948,0.1,SUCCESS,1
7.67696529708709,11.665521756462116,117.16786788113524,0.1,SUCCESS,1
3.1045211354213613,1.8989789709854583,0.5685980906514683,0.1,SUCCESS,1
2.835738480518814,3.1501899075869177,1.2336229932813954,0.1,SUCCESS,1
2.718271872883374,3.075791554368103,1.4457336265727694,0.1,SUCCESS,1
2.340589304166873,2.3290171730292704,3.744170551318653,0.1,SUCCESS,1
2.857356167419523,3.1176089532807145,1.1558817184242098,0.1,SUCCESS,1
-2.968502577720064,13.715843956290405,3.974794623464243,0.1,SUCCESS,1
-3.3356526238109474,13.697176662232224,1.482410027941226,0.1,SUCCESS,1
-3.332904042856958,13.658145138969417,1.4169885331835808,0.1,SUCCESS,1
2.883904890359488,2.822934590734877,0.829443561731189,0.1,SUCCESS,1
7.578131248539993,2.692359021392999,14.396204417078248,0.1,SUCCESS,1
-2.966932384216186,14.679261980033573,8.49678088663067,0.1,SUCCESS,1
-2.974027396842324,13.52972620053855,3.267426026271254,0.1,SUCCESS,1
9.55280447558128,0.3077313830650615,5.662928739649886,0.1,SUCCESS,1
-3.360059857706351,13.687303117839845,1.402473803419852,0.1,SUCCESS,1
2.827708340791368,3.1154618088403248,1.2068617043827494,0.1,SUCCESS,1
-3.0578993978179025,14.090029391098186,4.492767716711773,0.1,SUCCESS,1
-3.653249684262806,13.661207023621042,1.6426561098976509,0.1,SUCCESS,1
0.3367868080923513,2.9771028306148,25.32036690354729,0.1,SUCCESS,1
2.883915330153327,3.1282368393771423,1.1292650815269667,0.1,SUCCESS,1
-3.056397084645789,13.644954681750836,2.909441787350316,0.1,SUCCESS,1
9.254816696934585,2.617876742964764,0.6160535611937004,0.1,SUCCESS,1
3.0982564770340684,0.3602406866544118,4.204716254687485,0.1,SUCCESS,1
3.175924882191559,0.3477810446432993,4.015814469761817,0.1,SUCCESS,1
-3.277630462559157,13.677505060022964,1.6383216306621833,0.1,SUCCESS,1
9.201808399289105,2.665228376153049,0.7738854842552403,0.1,SUCCESS,1
4.852211936271429,13.611079188857218,162.4339312996338,0.1,SUCCESS,1
9.321198024359212,0.3523247510437797,4.59745450792822,0.1,SUCCESS,1
-2.809741880872809,13.6773813909561,5.6989306804891084,0.1,SUCCESS,1
-3.868223101811397,14.481616513835638,2.976990273292313,0.1,SUCCESS,1
-1.81883466444634,7.141110974850171,12.399490723617838,0.1,SUCCESS,1
-3.354836874435735,13.61356760809917,1.288134864381126,0.1,SUCCESS,1
9.257538037111605,2.658490990660862,0.6348640998115389,0.1,SUCCESS,1
-4.107405704299528,13.610183798489464,5.762933428560872,0.1,SUCCESS,1
-3.5056301145017605,13.669858445395615,1.2800209749485116,0.1,SUCCESS,1
-3.6408686310904335,13.611516785167174,1.5809290840510035,0.1,SUCCESS,1
-3.0563684317464634,14.841369676100015,8.106997906026841,0.1,SUCCESS,1
-3.178424320178708,13.610904003983965,1.959940950294353,0.1,SUCCESS,1
9.297872410461991,0.3504262214938857,4.553916271670097,0.1,SUCCESS,1
-1.073971524813544,1.6978189528415322,52.528024762679415,0.1,SUCCESS,1
9.279628809474591,2.646399284016762,0.5836072212005696,0.1,SUCCESS,1
9.2465310601793,1.7562355614787697,0.8777949728171919,0.1,SUCCESS,1
4.584545911582136,2.2459652906064744,9.46018434220711,0.1,SUCCESS,1
-3.011603807077451,13.6406038580577,3.2872542536172435,0.1,SUCCESS,1
-4.097609065414121,14.48305310046642,4.504784092094391,0.1,SUCCESS,1
9.778482349754102,0.3488101647662662,6.949355786745611,0.1,SUCCESS,1
-3.055805659084357,13.503711946828703,2.489347939895243,0.1,SUCCESS,1
-3.432260738094452,14.48184229951034,3.0428257743466487,0.1,SUCCESS,1
7.577889626554434,2.5443457157868843,14.025503643609351,0.1,SUCCESS,1
-2.8885188361341987,14.51244159339581,8.754379047096192,0.1,SUCCESS,1
-3.714330394966937,13.695156337936346,1.9301900163401855,0.1,SUCCESS,1
-2.8818493897408843,13.587763094824863,4.438216990087137,0.1,SUCCESS,1
-2.949784848986901,14.49619643275138,7.742469714782442,0.1,SUCCESS,1
7.576845266940124,0.2823668218375843,13.78280588023109,0.1,SUCCESS,1
9.320338103095612,0.3503352030631741,4.603557072630646,0.1,SUCCESS,1
-3.7688097020463824,13.61124688730905,2.2747674004580265,0.1,SUCCESS,1
9.289772038989137,2.8891800383698616,0.7616280428591438,0.1,SUCCESS,1
-0.1929938159087161,0.9733073006573923,47.92517276170168,0.1,SUCCESS,1
9.571692014529464,7.979631889493322,29.42333309775633,0.1,SUCCESS,1
-1.7811953292295497,13.531558674081086,26.37159609435658,0.1,SUCCESS,1
6.980786959472869,6.2805435650648,43.3227384326603,0.1,SUCCESS,1
-2.785379783681477,13.67474548675259,6.015662545308863,0.1,SUCCESS,1
7.677817998736918,3.5998185609758777,16.541138117764255,0.1,SUCCESS,1
-2.932683170224954,13.66855281318439,4.1786627529073606,0.1,SUCCESS,1
2.9274547501202246,1.4354621881097602,1.6422732309280512,0.1,SUCCESS,1
2.6739209817662037,2.646528201007975,1.4294188375395809,0.1,SUCCESS,1
2.8354563956337184,2.8027700941250364,0.9210209552231436,0.1,SUCCESS,1
-3.741175332430792,13.581858911690054,2.1053613396888737,0.1,SUCCESS,1
0.1904244360352089,13.64169995024614,82.47350142979958,0.1,SUCCESS,1
-2.915937347098509,13.69830228025437,4.479113525198417,0.1,SUCCESS,1
9.288109487928272,2.670977858620909,0.5828101788889057,0.1,SUCCESS,1
10.0,2.670977858620909,2.053350551071848,0.1,SUCCESS,1
3.004304093612715,0.3410162388908132,4.664064828709674,0.1,SUCCESS,1
-4.009246131624437,12.786782846001202,6.582167806890274,0.1,SUCCESS,1
3.1046720939625985,3.074320912687884,0.9978732386073048,0.1,SUCCESS,1
-3.275086369310304,13.670972120747638,1.634330625369227,0.1,SUCCESS,1
2.8854526058140038,0.3531058076178471,5.248578820154682,0.1,SUCCESS,1
9.244926762846472,0.3489265597847719,4.467401924092661,0.1,SUCCESS,1
9.208905606526107,2.629813355151805,0.730238921003318,0.1,SUCCESS,1
-2.830193184356075,14.47762328259978,9.494263917852306,0.1,SUCCESS,1
9.213204349456875,2.0447830977775303,0.678321592762007,0.1,SUCCESS,1
9.210138239388264,2.4519536320474264,0.6413459539303918,0.1,SUCCESS,1
9.288687381207628,2.264999553611514,0.4961941888052443,0.1,SUCCESS,1
3.166992294309153,0.351621039220148,4.024883710432663,0.1,SUCCESS,1
2.94523912542996,0.3492204203014175,4.924987427178333,0.1,SUCCESS,1
4.978918689630765,2.6435327946587392,14.393076334908418,0.1,SUCCESS,1
3.1464297167971136,0.3489024883925267,4.0933458040303785,0.1,SUCCESS,1
-2.815455238626051,13.657546201503418,5.537695576923054,0.1,SUCCESS,1
-2.234979490300592,14.857383349543724,25.75021309293551,0.1,SUCCESS,1
10.0,3.431806432085123,2.127052836898039,0.1,SUCCESS,1
4.84069191096337,2.675108668495555,13.057098634471211,0.1,SUCCESS,1
-4.203270299864086,12.575765239409858,11.062166224920656,0.1,SUCCESS,1
-3.168477015011653,11.20496652872695,1.6889839114815643,0.1,SUCCESS,1
-3.4209674721429217,6.148253680414735,47.12222835702155,0.1,SUCCESS,1
-3.056247329245084,12.603784058181487,0.7168701501288943,0.1,SUCCESS,1
9.211880028207528,2.266955274270382,0.6158546761120931,0.1,SUCCESS,1
-3.162194797468847,11.492248673361138,1.0926784184316531,0.1,SUCCESS,1
9.26208225221166,14.571534132746386,150.10619861245198,0.1,SUCCESS,1
9.269198459067692,2.482747790182161,0.5323193354270455,0.1,SUCCESS,1
-3.882711122099973,14.60219683170734,3.142161099844607,0.1,SUCCESS,1
-3.056253567168145,11.009266976349055,1.5597907539698834,0.1,SUCCESS,1
4.854456109596146,0.5089186820692535,12.01453266489353,0.1,SUCCESS,1
9.330339807690418,3.433975388459287,1.5170467774545688,0.1,SUCCESS,1
5.006402454308862,0.3490547850958604,13.63070362931914,0.1,SUCCESS,1
-3.9015649707946807,14.569960070626871,3.195058771112093,0.1,SUCCESS,1
2.9824864252181165,3.3957310002967693,1.5059732687127865,0.1,SUCCESS,1
2.884175850087381,2.381255250500528,0.7248889684811335,0.1,SUCCESS,1
-3.858296450631624,14.5849978278155,3.03192615945574,0.1,SUCCESS,1
9.288259740487549,3.3892117255551883,1.5418738814818198,0.1,SUCCESS,1
9.280573800176692,3.878340911276461,2.8149301002329583,0.1,SUCCESS,1
-4.696112614222289,2.018151853552688,214.47418890820896,0.1,SUCCESS,1
3.0637123839912785,2.012461591544224,0.5320059934152415,0.1,SUCCESS,1
3.0981057983534,2.106600606746432,0.4479947040623404,0.1,SUCCESS,1
-4.451798095657328,13.345095006302088,12.81786746972512,0.1,SUCCESS,1
3.0039742796735283,2.0507640342346303,0.6002299625181529,0.1,SUCCESS,1
10.0,2.019398029287619,2.910528135153536,0.1,SUCCESS,1
3.007897777863913,2.0271920028432824,0.6091605967990361,0.1,SUCCESS,1
3.038656954604257,2.0194406448687467,0.562419499064637,0.1,SUCCESS,1
10.0,2.0166014473593927,2.9160371603015616,0.1,SUCCESS,1
3.071242093550392,2.015130310461771,0.5210988194083974,0.1,SUCCESS,1
2.965141413167628,2.0187453364333825,0.7052926421336316,0.1,SUCCESS,1
3.152762464031296,2.0177330907180067,0.4602744660866698,0.1,SUCCESS,1
-4.583617327733801,7.941036244050291,73.86158239457544,0.1,SUCCESS,1
3.030126424295176,2.0183829751707973,0.5766059749298478,0.1,SUCCESS,1
-4.665550017682829,13.914738698052934,14.94544011295746,0.1,SUCCESS,1
-4.715339846416478,14.388790566950732,13.981471737102249,0.1,SUCCESS,1
3.972951967028351,2.017985019989996,3.620633550438287,0.1,SUCCESS,1
-4.704861667683305,10.637140869708988,42.5372083657989,0.1,SUCCESS,1
-4.696890919236421,14.824062386584036,12.104743053679003,0.1,SUCCESS,1
-4.688305327597315,12.879909628567326,21.47380399415308,0.1,SUCCESS,1
2.744082377179126,2.0179260515774127,1.491729681497418,0.1,SUCCESS,1
9.262942189447354,2.289604601135117,0.526088573533201,0.1,SUCCESS,1
7.024353625931262,1.8210191964429112,17.475743810752498,0.1,SUCCESS,1
9.262491375699662,2.0362201370885487,0.617257189715648,0.1,SUCCESS,1
2.341062934823671,2.513369594827747,3.533490443281281,0.1,SUCCESS,1
9.260003210937334,1.151426369813956,1.9395028792549365,0.1,SUCCESS,1
9.262166211504498,2.8741456743154914,0.8085384966820666,0.1,SUCCESS,1
9.26186076997364,2.4431288043358266,0.5354647736853995,0.1,SUCCESS,1
-4.692931397805346,15.0,11.540144221962118,0.1,SUCCESS,1
9.409845686509682,3.057774658594284,0.7533893967000242,0.1,SUCCESS,1
