x1,x2,cost,cpu_time,wallclock_time,evaluations
0.0,0.0,55.60211264227026,0.1,0.1,0
-2.342492593383049,11.858425719652605,5.32421881310035,0.1,0.1,0
2.779731715629185,1.9471753524732576,1.4127787276512116,0.1,0.1,0
9.298163110223912,3.1848933535675106,1.138365206880284,0.1,0.1,0
2.852721433547436,2.613366586719174,0.8062077532931973,0.1,0.1,0
2.8751499280861017,2.638758955853816,0.7582612960107458,0.1,0.1,0
3.021865275522366,2.516666213657913,0.4880724401431422,0.1,0.1,0
3.103305081985054,2.264999553611514,0.4065284510313987,0.1,0.1,0
3.1040873471190054,2.3412411820115206,0.4059949831641614,0.1,0.1,0
