block_size,cache_index_and_filter_blocks,compaction_readahead_size,compression_type,level0_file_num_compaction_trigger,level0_slowdown_writes_trigger,level0_stop_writes_trigger,max_background_compactions,max_background_flushes,max_bytes_for_level_multiplier,max_write_buffer_number,min_write_buffer_number_to_merge,write_buffer_size,Throughput,Timestamp
1024,true,400000,snappy,1,0,1,-1,10,8,1,16,268435456,-7309,67276837
32,true,240000,snappy,8,2,16,64,1,7,2,32,16777216,-1383,68263113
32,true,200000,snappy,128,8,1,8,2,0,16,16,524288,-2005,69256634
8192,true,280000,snappy,16,64,512,8,2,10,2,32,512,-25113,70221577
65536,true,160000,snappy,2,32,36,-1,10,1,16,32,268435456,-140235,71176696
2048,true,40000,snappy,128,32,8,16,9,9,16,32,536870912,-15168,72145345
64,true,360000,snappy,256,20,256,4,11,10,16,8,256,-1088,73170424
131072,true,200000,snappy,8,32,1024,16,3,10,8,1,32,-12510,74138773
512,true,40000,snappy,2,4,2,16,10,3,128,4,2048,-1338,75147902
524288,true,240000,snappy,32,64,512,256,7,5,1,8,4096,-6373,76121914
256,true,160000,snappy,256,16,32,32,1,7,32,16,33554432,-2912,77098747
256,true,40000,snappy,2,20,128,2,6,10,32,16,32768,-1761,78086847
8,true,40000,snappy,64,512,64,128,4,7,2,8,1,-896,79117801
32768,true,240000,snappy,1,16,4,32,8,4,8,8,8192,-39015,80086040
32768,true,360000,snappy,32,512,8,64,3,4,8,8,268435456,-21051,81045376
524288,true,240000,snappy,256,8,128,16,3,7,1,4,536870912,-13981,82005868
524288,true,80000,snappy,64,1,128,8,0,4,1,1,1,-10220,82977698
65536,true,160000,lz4,8,2,36,16,11,0,32,16,67108864,-20219,83937382
16384,true,280000,lz4,32,128,16,1,0,0,2,8,4096,-11148,84906660
8192,true,200000,lz4,256,1024,16,16,9,5,4,4,2048,-5953,85881101
128,true,160000,lz4,2,256,2,32,1,1,2,16,524288,-2113,86884553
4,true,120000,lz4,16,128,36,64,8,0,16,32,4194304,-2358,87892732
64,true,40000,lz4,256,1024,512,4,0,0,64,16,4,-1223,88899936
1024,true,80000,lz4,4,8,32,1,4,4,16,32,16777216,-9099,89863135
65536,true,160000,lz4,4,16,1024,256,4,8,128,4,32,-30839,90830368
524288,true,0,lz4,2,16,2,128,4,2,32,8,1,-9575,91800455
1,true,80000,lz4,4,1,1,256,5,2,2,16,32,-327,92952795
131072,true,280000,lz4,4,4,128,4,5,3,32,8,8388608,-45424,93910096
4,true,160000,lz4,1,8,1024,32,10,1,64,1,128,-879,94947472
128,true,200000,lz4,32,1024,8,4,10,1,128,2,128,-1116,95960355
4,true,400000,lz4,1,64,16,1,11,9,4,32,262144,-1025,96956341
4,true,200000,lz4,16,1,16,8,0,6,16,4,134217728,-2115,97933951
512,true,80000,lz4,64,1024,128,4,11,6,1,8,1024,-3056,98915879
1024,true,240000,lz4,32,2,4,1,4,6,128,4,2097152,-6629,99881984
128,true,240000,lz4,1,1,36,32,1,8,2,4,64,-538,101069435
65536,true,400000,lz4,2,32,4,32,0,8,32,1,8,-28559,102036522
262144,true,400000,lz4,64,1024,1024,-1,7,8,8,1,16,-5482,103011202
131072,true,80000,lz4,1,256,2,32,6,7,128,1,8,-19889,103983185
32768,true,360000,zstd,128,128,16,64,9,1,8,16,2048,-3639,104963169
64,true,80000,zstd,16,1,32,16,8,2,8,32,8192,-483,106034109
128,true,360000,zstd,8,20,2,2,11,8,32,8,131072,-491,107086686
16,true,0,zstd,256,1024,8,1,2,0,32,1,1048576,-995,108118640
16,true,120000,zstd,128,0,32,16,6,6,2,16,16,-430,109297652
8,true,0,zstd,256,20,64,128,7,3,64,32,524288,-1244,110319170
128,true,280000,zstd,4,2,1024,64,5,10,1,32,1073741824,-745,111342687
1,true,80000,zstd,32,16,512,64,2,2,4,4,1073741824,-746,112370002
32,true,40000,zstd,128,20,8,4,10,5,32,2,4,-496,113412187
4,true,200000,zstd,1,128,256,64,9,5,64,8,32768,-459,114532205
2048,true,400000,zstd,16,256,16,4,6,7,32,1,4194304,-6892,115500286
8,true,400000,zstd,2,16,4,1,1,0,16,8,16384,-424,116664411
32,true,200000,zstd,8,64,2,1,7,5,8,8,512,-488,117723979
2048,true,40000,zstd,8,1,128,8,9,8,4,32,262144,-3740,118725982
64,true,0,zstd,256,1024,128,256,9,7,4,32,256,-916,119777981
128,true,80000,zstd,2,64,8,2,0,0,8,4,262144,-480,120850142
32768,true,320000,zstd,32,1024,8,16,6,2,2,8,8388608,-7279,121815832
64,true,120000,zstd,64,1024,512,-1,9,6,16,2,2097152,-675,122877465
8192,true,80000,zstd,64,64,1024,16,10,1,2,4,134217728,-14274,123840821
16,true,160000,zstd,8,16,128,-1,5,7,2,2,262144,-489,124894833
16384,true,280000,zstd,16,20,32,16,5,6,32,2,1024,-5194,125889954
2048,false,360000,snappy,256,32,256,64,8,4,4,2,64,-10710,126861529
4096,false,360000,lz4,2,1,2,8,1,2,8,4,16384,-2730,127840758
16,false,280000,zstd,64,8,32,4,0,5,4,8,131072,-8823,128851940
512,false,160000,snappy,64,256,1,64,11,3,1,1,536870912,-128183,129810767
