block_size,cache_index_and_filter_blocks,compaction_readahead_size,compression_type,level0_file_num_compaction_trigger,level0_slowdown_writes_trigger,level0_stop_writes_trigger,max_background_compactions,max_background_flushes,max_bytes_for_level_multiplier,max_write_buffer_number,min_write_buffer_number_to_merge,write_buffer_size,Throughput,Timestamp
256,false,120000,snappy,128,0,2,1,7,0,4,16,67108864,-105326,114313963
64,false,400000,zstd,4,4,4,1,0,1,32,4,33554432,-51285,115301397
1,false,360000,snappy,256,16,2,32,-1,10,4,32,33554432,-103349,116261734
128,false,160000,snappy,32,64,1024,256,7,9,8,8,67108864,-101006,117230980
1024,false,320000,snappy,64,0,256,8,0,4,8,32,67108864,-103696,118189969
32,false,400000,snappy,128,64,16,32,-1,11,4,32,67108864,-104515,119150423
256,false,40000,lz4,4,32,32,1,3,1,4,32,33554432,-103554,120111367
512,true,0,lz4,32,1,1,4,4,3,4,32,4,-5762,121091310
4096,false,200000,snappy,32,64,36,64,9,1,1,1,67108864,-97531,122050508
4,false,160000,snappy,128,64,32,16,10,10,4,16,67108864,-105338,123011193
256,false,160000,snappy,4,0,256,8,10,0,4,32,67108864,-105178,123971559
256,false,160000,snappy,16,1,256,2,4,9,2,2,16777216,-72902,124930488
512,false,400000,lz4,2,8,512,2,3,8,1,32,67108864,-104587,125889733
4,false,160000,snappy,128,64,32,2,5,3,4,16,67108864,-105160,126849626
8192,false,360000,lz4,32,16,512,256,0,4,4,16,67108864,-102434,127808589
256,false,280000,snappy,16,8,16,256,10,1,4,4,134217728,-105324,128769128
8,true,40000,snappy,64,20,256,16,6,9,16,8,4,-3786,129751157
1024,false,0,lz4,4,32,512,8,5,2,2,16,67108864,-104130,130711348
1,false,240000,snappy,128,16,256,16,0,0,8,32,67108864,-101755,131674018
2048,false,40000,snappy,4,256,512,8,10,11,2,16,1073741824,-93190,132633399
1,false,200000,snappy,16,0,32,-1,3,9,8,2,67108864,-104275,133594057
256,false,320000,snappy,128,1024,64,256,-1,15,4,16,268435456,-100021,134554247
