block_size,cache_index_and_filter_blocks,compaction_readahead_size,compression_type,level0_file_num_compaction_trigger,level0_slowdown_writes_trigger,level0_stop_writes_trigger,max_background_compactions,max_background_flushes,max_bytes_for_level_multiplier,max_write_buffer_number,min_write_buffer_number_to_merge,write_buffer_size,Throughput,Timestamp
4096,false,0,snappy,4,20,36,-1,-1,10,2,1,67108864,-135686,961432
256,true,0,snappy,32,20,36,16,-1,10,2,1,268435456,-1607,1951979
262144,true,0,snappy,256,20,36,256,-1,10,2,1,268435456,-8381,2916610
2048,false,0,snappy,1,20,36,4,-1,10,2,1,2097152,-79797,3882043
524288,true,0,snappy,128,20,36,16,-1,10,2,1,1048576,-422,4916054
262144,false,0,snappy,2,20,36,2,-1,10,2,1,2048,-9483,5896160
2048,true,0,snappy,16,20,36,32,-1,10,2,1,128,-5254,6911212
1,false,0,snappy,2,20,36,-1,-1,10,2,1,1,-5531,7914310
1,false,0,snappy,4,20,36,8,-1,10,2,1,16777216,-89916,8873987
1,false,0,snappy,8,20,36,2,-1,10,2,1,8192,-33993,9892557
16384,false,0,snappy,8,20,36,64,-1,10,2,1,131072,-42854,10860342
1,false,0,snappy,8,20,36,-1,-1,10,2,1,67108864,-102563,11820383
2048,false,0,snappy,4,20,36,-1,-1,10,2,1,1048576,-44591,12785931
262144,false,0,snappy,128,20,36,64,-1,10,2,1,512,-6126,13781358
4096,true,0,snappy,8,20,36,-1,-1,10,2,1,16777216,-11968,14744879
4096,false,0,snappy,1,20,36,1,-1,10,2,1,1073741824,-235484,15711341
8,true,0,snappy,1,20,36,-1,-1,10,2,1,536870912,-1480,16784380
16,false,0,snappy,1,20,36,1,-1,10,2,1,1073741824,-250082,17748122
1,true,0,snappy,1,20,36,8,-1,10,2,1,1073741824,-1451,18820431
256,false,0,snappy,4,20,36,2,-1,10,2,1,16384,-39650,19826252
1,false,0,snappy,1,20,36,1,-1,10,2,1,1073741824,-246372,20787411
32,false,0,snappy,1,20,36,1,-1,10,2,1,1073741824,-256647,21753688
4096,false,0,snappy,32,20,36,16,-1,10,2,1,8388608,-33009,22712838
262144,false,0,snappy,32,20,36,128,-1,10,2,1,16,-16395,23720935
1,false,0,snappy,1,20,36,-1,-1,10,2,1,1073741824,-248713,24684775
1,false,0,snappy,256,20,36,-1,-1,10,2,1,1073741824,-126667,25647069
1,false,0,snappy,1,20,36,2,-1,10,2,1,1073741824,-252428,26610246
16384,true,0,snappy,128,20,36,64,-1,10,2,1,256,-11856,27610737
32,false,0,snappy,1,20,36,4,-1,10,2,1,1073741824,-244979,28576016
1024,false,0,snappy,1,20,36,-1,-1,10,2,1,1073741824,-260017,29538507
262144,true,0,snappy,16,20,36,128,-1,10,2,1,64,-13825,30524755
1024,false,0,snappy,1,20,36,8,-1,10,2,1,1073741824,-260181,31488032
256,false,0,snappy,1,20,36,32,-1,10,2,1,1073741824,-249932,32449790
16,true,0,snappy,16,20,36,32,-1,10,2,1,2097152,-1523,33506206
1024,false,0,snappy,2,20,36,-1,-1,10,2,1,1073741824,-258087,34468682
1024,false,0,snappy,2,20,36,32,-1,10,2,1,1073741824,-251903,35433037
1024,false,0,snappy,1,20,36,256,-1,10,2,1,1073741824,-251891,36394310
1024,false,0,snappy,16,20,36,16,-1,10,2,1,1073741824,-127519,37353964
8,false,0,snappy,2,20,36,-1,-1,10,2,1,1073741824,-248554,38314503
2048,false,0,snappy,2,20,36,8,-1,10,2,1,1073741824,-240362,39275669
1,false,0,snappy,2,20,36,-1,-1,10,2,1,1073741824,-251553,40244483
512,false,0,snappy,2,20,36,-1,-1,10,2,1,1073741824,-263849,41210446
8192,false,0,snappy,1,20,36,-1,-1,10,2,1,1073741824,-220143,42175366
512,false,0,snappy,4,20,36,1,-1,10,2,1,1073741824,-129894,43149451
1024,false,0,snappy,1,20,36,1,-1,10,2,1,536870912,-244681,44110581
256,false,0,snappy,1,20,36,1,-1,10,2,1,536870912,-238880,45070514
512,false,0,snappy,1,20,36,16,-1,10,2,1,1073741824,-253355,46039895
32768,false,0,snappy,1,20,36,32,-1,10,2,1,536870912,-150395,47002472
8,false,0,snappy,1,20,36,256,-1,10,2,1,1073741824,-250286,47974041
512,false,0,snappy,2,20,36,8,-1,10,2,1,1073741824,-257292,48950234
65536,false,0,snappy,64,20,36,16,-1,10,2,1,256,-15625,49932237
1024,false,0,snappy,2,20,36,-1,-1,10,2,1,536870912,-229459,50891312
16384,false,0,snappy,2,20,36,16,-1,10,2,1,1073741824,-183984,51850825
262144,false,0,snappy,2,20,36,256,-1,10,2,1,536870912,-42195,52812099
2048,false,0,snappy,1,20,36,256,-1,10,2,1,536870912,-229172,53772189
512,false,0,snappy,2,20,36,128,-1,10,2,1,1073741824,-260897,54739401
512,false,0,snappy,2,20,36,256,-1,10,2,1,1073741824,-263121,55705853
8,false,0,snappy,2,20,36,32,-1,10,2,1,536870912,-227382,56678005
1,false,0,snappy,2,20,36,2,-1,10,2,1,536870912,-222156,57641497
512,false,0,snappy,1,20,36,-1,-1,10,2,1,536870912,-248668,58601994
128,false,0,snappy,2,20,36,256,-1,10,2,1,1073741824,-247743,59562727
512,false,0,snappy,2,20,36,16,-1,10,2,1,1073741824,-259547,60531151
128,false,0,snappy,1,20,36,-1,-1,10,2,1,268435456,-207027,61490970
4,false,0,snappy,64,20,36,128,-1,10,2,1,4,-18957,62470064
512,false,0,snappy,2,20,36,2,-1,10,2,1,1073741824,-253057,63430406
1024,false,0,snappy,2,20,36,16,-1,10,2,1,1073741824,-259745,64390389
4096,true,0,snappy,64,20,36,4,-1,10,2,1,134217728,-9442,65352319
1024,false,0,snappy,2,20,36,128,-1,10,2,1,536870912,-234875,66311992
1024,false,0,snappy,2,20,36,256,-1,10,2,1,1073741824,-260244,67276165
128,false,0,snappy,16,20,36,128,-1,10,2,1,4096,-6902,68322499
1024,false,0,snappy,2,20,36,8,-1,10,2,1,1073741824,-258472,69285471
1,false,0,snappy,1,20,36,16,-1,10,2,1,268435456,-204864,70250128
4096,false,0,snappy,2,20,36,256,-1,10,2,1,1073741824,-232284,71215947
4,false,0,snappy,2,20,36,-1,-1,10,2,1,1073741824,-247652,72177704
1024,false,0,snappy,1,20,36,256,-1,10,2,1,536870912,-244509,73138109
512,false,0,snappy,1,20,36,256,-1,10,2,1,536870912,-240068,74098003
512,false,0,snappy,1,20,36,256,-1,10,2,1,67108864,-197389,75059779
128,false,0,snappy,2,20,36,256,-1,10,2,1,536870912,-228427,76020381
8192,false,0,snappy,2,20,36,256,-1,10,2,1,536870912,-190481,76985312
4096,false,0,snappy,256,20,36,8,-1,10,2,1,1048576,-8042,77951340
32768,false,0,snappy,2,20,36,2,-1,10,2,1,1073741824,-155831,78920069
2048,false,0,snappy,2,20,36,256,-1,10,2,1,536870912,-212298,79880195
256,false,0,snappy,1,20,36,1,-1,10,2,1,134217728,-200429,80841723
1024,false,0,snappy,2,20,36,4,-1,10,2,1,1073741824,-259058,81808563
512,false,0,snappy,2,20,36,1,-1,10,2,1,67108864,-178439,82769519
512,false,0,snappy,2,20,36,1,-1,10,2,1,1073741824,-248102,83740594
1024,false,0,snappy,1,20,36,8,-1,10,2,1,16777216,-140597,84699621
2048,false,0,snappy,1,20,36,8,-1,10,2,1,1073741824,-241128,85664414
1024,false,0,snappy,128,20,36,16,-1,10,2,1,65536,-22731,86660013
4,false,0,snappy,2,20,36,256,-1,10,2,1,268435456,-197035,87634944
512,false,0,snappy,2,20,36,4,-1,10,2,1,1073741824,-254748,88606888
1024,false,0,snappy,2,20,36,2,-1,10,2,1,1073741824,-257903,89583098
1,false,0,snappy,2,20,36,16,-1,10,2,1,1073741824,-248324,90546579
512,false,0,snappy,1,20,36,8,-1,10,2,1,536870912,-245559,91508191
1024,false,0,snappy,1,20,36,64,-1,10,2,1,536870912,-242952,92468964
8,false,0,snappy,2,20,36,8,-1,10,2,1,1073741824,-246814,93432654
1,false,0,snappy,2,20,36,1,-1,10,2,1,1073741824,-242011,94394638
2048,false,0,snappy,1,20,36,-1,-1,10,2,1,268435456,-214700,95358181
