block_size,cache_index_and_filter_blocks,compaction_readahead_size,compression_type,level0_file_num_compaction_trigger,level0_slowdown_writes_trigger,level0_stop_writes_trigger,max_background_compactions,max_background_flushes,max_bytes_for_level_multiplier,max_write_buffer_number,min_write_buffer_number_to_merge,write_buffer_size,Throughput,Timestamp
4096,false,0,snappy,4,20,36,-1,-1,10,2,1,67108864,-135371,955116
16,false,0,snappy,1,20,36,256,-1,10,2,1,1073741824,-187599,1911988
524288,true,0,snappy,256,20,36,2,2,10,2,1,64,-3503,2924169
128,true,0,snappy,64,20,36,32,7,10,2,1,32768,-818,3935392
131072,false,0,snappy,256,20,36,1,5,10,2,1,128,-4308,4941731
4096,true,0,snappy,128,20,36,128,1,10,2,1,2097152,-10227,5899404
32,false,0,snappy,64,20,36,32,2,10,2,1,67108864,-114180,6855919
2048,true,0,snappy,64,20,36,32,-1,10,2,1,524288,-10540,7817476
1,true,0,snappy,1,20,36,128,2,10,2,1,33554432,-1718,8819618
1,false,0,snappy,1,20,36,128,-1,10,2,1,134217728,-141137,9781665
16,false,0,snappy,256,20,36,64,4,10,2,1,536870912,-171629,10740063
1,false,0,snappy,32,20,36,8,6,10,2,1,1073741824,-173640,11698503
1,false,0,snappy,2,20,36,256,3,10,2,1,8388608,-80032,12658864
1,true,0,snappy,64,20,36,8,3,10,2,1,536870912,-1767,13638475
128,false,0,snappy,4,20,36,1,0,10,2,1,536870912,-172306,14596308
16,false,0,snappy,64,20,36,256,5,10,2,1,536870912,-169250,15558139
16,false,0,snappy,256,20,36,256,-1,10,2,1,1073741824,-174266,16515491
8192,false,0,snappy,128,20,36,64,-1,10,2,1,1073741824,-166482,17473270
16,false,0,snappy,1,20,36,1,5,10,2,1,1073741824,-187046,18430999
16,false,0,snappy,1,20,36,256,1,10,2,1,1073741824,-187355,19389027
32768,false,0,snappy,1,20,36,256,4,10,2,1,1073741824,-161666,20346846
1,false,0,snappy,1,20,36,-1,3,10,2,1,1073741824,-187168,21305090
8,false,0,snappy,2,20,36,2,3,10,2,1,1073741824,-187365,22262651
4,false,0,snappy,1,20,36,2,0,10,2,1,536870912,-177672,23219887
131072,false,0,snappy,2,20,36,-1,2,10,2,1,1073741824,-110779,24182086
131072,false,0,snappy,1,20,36,1,4,10,2,1,268435456,-90321,25141115
4,false,0,snappy,64,20,36,2,2,10,2,1,1073741824,-173321,26099822
8,false,0,snappy,1,20,36,1,5,10,2,1,268435456,-162738,27059084
16,false,0,snappy,256,20,36,-1,3,10,2,1,1073741824,-172373,28017299
65536,true,0,snappy,4,20,36,64,5,10,2,1,524288,-32929,28975846
16,false,0,snappy,128,20,36,1,-1,10,2,1,1073741824,-173631,29934967
8,false,0,snappy,2,20,36,1,4,10,2,1,1073741824,-187712,30891708
1,false,0,snappy,2,20,36,2,4,10,2,1,1073741824,-186279,31848437
8,false,0,snappy,128,20,36,32,6,10,2,1,16777216,-56707,32806716
16,false,0,snappy,2,20,36,1,7,10,2,1,1073741824,-187575,33766411
32768,false,0,snappy,128,20,36,64,1,10,2,1,536870912,-128022,34722655
8,false,0,snappy,1,20,36,32,-1,10,2,1,1073741824,-177628,35684710
16,false,0,snappy,2,20,36,-1,2,10,2,1,1073741824,-178155,36643085
1,false,0,snappy,2,20,36,1,7,10,2,1,536870912,-164706,37601869
65536,false,0,snappy,1,20,36,2,5,10,2,1,536870912,-128861,38565683
8,false,0,snappy,2,20,36,32,3,10,2,1,1073741824,-186592,39524079
8,false,0,snappy,1,20,36,1,8,10,2,1,1073741824,-189969,40482090
32,false,0,snappy,1,20,36,1,10,10,2,1,1073741824,-186274,41440885
4,false,0,snappy,2,20,36,32,8,10,2,1,1073741824,-185760,42402769
1,false,0,snappy,2,20,36,32,8,10,2,1,1073741824,-186475,43360460
1,false,0,snappy,256,20,36,4,3,10,2,1,536870912,-161674,44319702
1,false,0,snappy,4,20,36,1,4,10,2,1,1073741824,-171821,45277750
32,false,0,snappy,2,20,36,1,3,10,2,1,1073741824,-187050,46239382
1,false,0,snappy,128,20,36,8,5,10,2,1,1073741824,-172775,47197410
65536,false,0,snappy,256,20,36,-1,8,10,2,1,1073741824,-125233,48158556
16,false,0,snappy,2,20,36,8,5,10,2,1,536870912,-179297,49117228
4,false,0,snappy,1,20,36,256,3,10,2,1,1073741824,-185663,50078404
8,true,0,snappy,1,20,36,4,7,10,2,1,1073741824,-1710,51069300
128,false,0,snappy,16,20,36,2,8,10,2,1,64,-1577,52105626
