block_size,cache_index_and_filter_blocks,compaction_readahead_size,compression_type,level0_file_num_compaction_trigger,level0_slowdown_writes_trigger,level0_stop_writes_trigger,max_background_compactions,max_background_flushes,max_bytes_for_level_multiplier,max_write_buffer_number,min_write_buffer_number_to_merge,write_buffer_size,Throughput,Timestamp
4096,false,0,snappy,4,20,36,-1,-1,10,2,1,67108864,-143791,956843
524288,false,80000,lz4,128,2,32,128,1,10,1,2,524288,-5032,1934756
32,false,120000,snappy,1,32,256,64,7,15,32,2,536870912,-140506,2902302
1,true,160000,snappy,2,1024,64,64,1,11,128,16,65536,-4221,3938477
65536,true,320000,snappy,2,16,1,64,3,9,2,32,2097152,-51736,4908327
1,false,120000,snappy,16,1024,1024,32,1,13,16,16,16384,-33492,5921549
1,false,400000,lz4,4,1,128,1,7,10,8,4,32768,-893,6973732
16,true,400000,lz4,128,1,16,256,10,5,1,1,1073741824,-13756,7933876
524288,false,400000,zstd,64,2,8,256,9,13,1,16,131072,-7305,8904794
4096,false,280000,lz4,1,8,128,256,4,15,4,32,256,-6472,9890134
16,true,360000,snappy,8,16,1024,256,5,12,128,2,1048576,-3810,10867606
4,false,240000,lz4,64,1,64,16,7,15,8,4,16777216,-134501,11824561
32768,true,160000,lz4,2,64,36,4,2,15,128,8,524288,-97799,12782406
1024,true,0,snappy,32,32,2,256,9,13,1,1,512,-2458,13806374
4,false,160000,lz4,4,0,1,16,-1,14,4,2,268435456,-141233,14773859
1,false,160000,lz4,32,32,16,2,0,10,16,2,8388608,-86593,15740475
16,false,40000,snappy,4,64,64,-1,3,13,2,4,268435456,-131208,16699897
16,false,120000,zstd,256,2,64,128,-1,15,8,1,536870912,-144778,17732454
128,false,160000,snappy,1,16,1,32,-1,14,1,1,33554432,-108582,18694634
16,false,120000,zstd,256,2,64,128,0,15,8,1,1073741824,-134932,19704299
16384,false,0,lz4,256,4,512,1,8,9,2,16,1,-16425,20679049
16,false,120000,zstd,256,2,64,256,-1,15,8,1,536870912,-139755,21741241
4096,false,240000,zstd,16,32,32,256,-1,6,32,16,536870912,-138980,22705046
512,false,80000,lz4,32,1,36,128,7,11,8,2,134217728,-132710,23669371
2048,true,160000,snappy,8,4,36,1,-1,15,1,2,134217728,-27141,24630201
512,false,160000,lz4,64,4,32,128,-1,14,32,16,134217728,-140861,25591999
131072,false,280000,snappy,16,2,256,256,8,11,16,4,134217728,-117998,26550107
16,false,0,lz4,128,2,36,64,-1,5,64,1,268435456,-146385,27508484
64,true,280000,lz4,256,1,1,8,7,8,64,16,536870912,-13123,28470531
16384,true,360000,snappy,128,1024,16,32,9,8,4,2,67108864,-94442,29428713
4096,false,280000,zstd,64,32,32,-1,-1,10,64,16,134217728,-141306,30386680
512,false,0,zstd,64,0,36,32,-1,7,1,32,134217728,-134390,31353860
64,false,0,zstd,64,1024,128,256,4,5,16,4,67108864,-134037,32365567
256,false,0,snappy,2,2,512,2,5,5,64,2,4194304,-18518,33333391
1024,false,0,snappy,256,20,2,8,7,10,128,1,536870912,-141174,34291237
262144,false,240000,lz4,4,2,32,4,-1,5,64,4,67108864,-105381,35248760
1024,false,400000,snappy,256,20,4,2,7,7,32,2,268435456,-150983,36205832
16,true,80000,lz4,1,64,2,32,0,12,4,32,134217728,-10896,37207779
4096,false,360000,snappy,8,2,4,2,9,5,128,2,268435456,-148870,38164683
512,false,360000,zstd,128,8,1,32,10,6,32,1,268435456,-128311,39128504
2048,false,360000,zstd,1,0,128,16,1,5,64,4,1073741824,-123703,40099792
128,false,320000,lz4,16,16,16,-1,5,5,2,1,134217728,-142492,41060919
8,false,400000,lz4,256,16,512,8,0,14,32,1,134217728,-123345,42028963
1024,false,400000,lz4,64,8,8,2,3,5,16,32,536870912,-140856,42989491
2048,false,200000,snappy,64,1,4,2,2,13,1,1,536870912,-135392,43950350
65536,false,360000,snappy,32,2,4,1,6,15,1,2,268435456,-103911,44910564
4096,false,400000,snappy,256,4,4,2,7,8,32,16,268435456,-144700,45868908
4096,false,400000,snappy,256,20,2,-1,8,9,32,32,67108864,-132686,46829604
4096,false,400000,snappy,4,2,64,32,7,8,32,1,268435456,-125672,47791678
128,false,0,snappy,8,512,2,16,6,15,8,32,16,-32582,48768133
4,true,280000,snappy,64,128,32,256,5,12,2,4,134217728,-5591,49740445
512,false,360000,lz4,16,4,4,-1,4,12,128,16,268435456,-129291,50702465
4,false,160000,snappy,256,2,4,256,2,5,2,1,536870912,-140586,51665765
64,false,400000,snappy,64,32,4,16,3,5,128,16,268435456,-141799,52625644
1024,false,80000,lz4,128,1024,128,2,7,7,32,1,33554432,-127550,53586765
1024,false,400000,snappy,256,64,2,2,6,8,32,1,268435456,-147578,54543798
8,false,360000,lz4,8,4,512,2,-1,14,64,2,536870912,-137756,55510462
1,false,240000,snappy,256,4,16,4,6,6,32,8,268435456,-142017,56469241
1024,false,40000,zstd,256,8,8,32,10,6,2,2,512,-7795,57471635
8192,false,320000,snappy,32,32,512,16,9,10,32,2,256,-11067,58447310
8192,false,400000,snappy,256,4,4,2,7,9,32,2,268435456,-146794,59405943
2048,false,280000,snappy,4,1,4,1,6,9,8,2,134217728,-149196,60362183
4096,false,360000,snappy,8,8,1,2,9,5,128,2,268435456,-129452,61320368
1024,false,400000,snappy,256,16,4,2,7,10,32,2,268435456,-148769,62276967
1,false,400000,snappy,256,512,8,1,0,5,32,2,268435456,-133482,63241287
4096,false,360000,snappy,4,2,4,2,10,5,128,2,268435456,-135375,64203164
32768,false,0,zstd,4,16,128,8,9,12,1,1,64,-14762,65186257
1024,false,400000,snappy,256,64,1,2,6,8,32,4,268435456,-141416,66149747
4096,false,360000,snappy,8,2,4,8,9,5,2,2,67108864,-127593,67106769
4,false,40000,snappy,64,20,2,64,9,5,2,16,8388608,-70856,68064365
128,false,0,snappy,256,32,128,2,4,7,4,2,67108864,-141484,69025084
1024,false,40000,lz4,16,128,4,1,6,5,2,2,134217728,-147610,69982852
8192,false,400000,snappy,256,4,36,2,7,9,8,2,268435456,-143949,70940059
8,false,40000,lz4,4,2,512,1,1,16,16,2,67108864,-108549,71898476
4096,false,120000,snappy,64,64,128,1,6,6,8,1,536870912,-144213,72859658
1,false,240000,zstd,4,0,36,64,8,5,16,8,64,-590,73931095
2048,false,280000,lz4,4,16,2,1,6,9,8,2,134217728,-150961,74887512
2048,false,360000,zstd,256,0,2,2,6,8,32,2,1073741824,-132816,75851154
2048,false,280000,lz4,2,8,2,1,6,9,8,2,134217728,-150927,76808812
2048,false,240000,lz4,2,128,2,1,5,9,32,2,134217728,-152686,77765721
256,false,240000,lz4,2,4,64,2,6,15,2,2,134217728,-141242,78725048
16384,false,0,snappy,128,64,2,2,1,9,2,1,16777216,-83236,79685433
2048,false,280000,snappy,16,2,128,-1,7,6,8,32,134217728,-149514,80651081
1,false,280000,lz4,4,4,2,1,5,8,8,2,134217728,-137331,81617399
1,false,0,zstd,128,2,64,8,-1,11,8,16,134217728,-98278,82694135
1,true,360000,snappy,64,128,36,128,0,15,8,16,524288,-3972,83675543
2048,false,280000,lz4,1,16,2,1,6,9,2,2,134217728,-147332,84633833
2048,false,360000,lz4,2,128,16,-1,9,9,8,4,536870912,-145079,85591190
4096,false,200000,lz4,16,1,512,-1,7,5,8,32,134217728,-122184,86553485
4096,false,0,lz4,64,20,36,1,8,15,4,8,67108864,-149954,87511864
32768,false,400000,snappy,64,256,512,256,2,11,8,8,8,-24715,88483742
8192,false,0,lz4,16,8,2,8,2,15,32,2,67108864,-120668,89444902
1,false,320000,lz4,16,4,8,2,9,7,128,32,268435456,-142652,90406933
1024,false,0,lz4,64,20,36,8,8,15,4,8,67108864,-132233,91369563
32768,false,280000,snappy,256,1024,512,64,3,8,128,8,268435456,-126141,92329109
4096,true,240000,snappy,1,32,8,16,6,14,128,8,268435456,-96216,93285705
2048,false,0,lz4,16,8,4,1,7,5,8,1,134217728,-139403,94244443
2048,false,240000,zstd,8,64,2,1,7,9,8,2,134217728,-144210,95207537
2048,false,240000,lz4,64,20,128,16,-1,10,32,2,16777216,-122479,96163666
1024,false,40000,lz4,16,128,2,1,7,7,1,2,134217728,-142864,97121642
2048,false,280000,lz4,4,4,128,1,9,9,2,8,134217728,-130025,98078969
524288,false,120000,lz4,2,16,4,1,5,9,32,2,134217728,-83147,99036615
16384,false,280000,snappy,2,8,8,2,6,9,8,2,134217728,-145343,99993205
8,false,0,lz4,2,2,2,1,5,9,32,2,67108864,-73488,100955379
16,false,80000,lz4,1,128,32,2,8,13,16,32,4194304,-89927,101916197
4096,false,400000,lz4,2,2,4,2,9,6,64,2,268435456,-137985,102873256
2048,false,160000,snappy,4,2,2,1,6,9,8,2,134217728,-144573,103830261
1024,false,80000,lz4,1,128,4,1,6,5,2,2,134217728,-139989,104788786
4096,false,320000,lz4,2,256,512,128,5,6,8,4,134217728,-150340,105745529
64,false,320000,lz4,1,256,1,64,0,9,64,32,268435456,-135958,106710521
16384,false,360000,snappy,16,256,36,4,4,11,4,1,8388608,-90305,107667002
2048,false,280000,lz4,2,16,2,1,6,9,8,2,67108864,-153296,108630438
4,true,280000,snappy,1,32,64,128,3,9,16,1,65536,-3561,109620445
8192,false,360000,lz4,2,64,2,1,6,9,8,2,67108864,-147928,110578594
2048,false,360000,lz4,4,64,36,64,5,10,8,32,536870912,-141785,111540627
2048,false,280000,snappy,8,2,8,1,6,9,8,2,134217728,-128090,112503683
4096,false,240000,snappy,64,2,4,-1,9,10,128,2,134217728,-147392,113461165
16384,false,400000,snappy,2,4,32,256,4,7,8,8,67108864,-145040,114418459
512,false,280000,snappy,4,2,128,-1,7,10,8,32,16777216,-111997,115376386
