block_size,cache_index_and_filter_blocks,compaction_readahead_size,compression_type,level0_file_num_compaction_trigger,level0_slowdown_writes_trigger,level0_stop_writes_trigger,max_background_compactions,max_background_flushes,max_bytes_for_level_multiplier,max_write_buffer_number,min_write_buffer_number_to_merge,write_buffer_size,Throughput,Timestamp
1024,false,200000,snappy,2,20,1,16,3,6,128,16,1073741824,-190030,74883534
4096,false,120000,lz4,4,512,16,2,0,9,16,2,1073741824,-169935,75840927
524288,false,400000,zstd,2,64,2,256,1,6,4,8,1073741824,-19757,76800929
2048,false,360000,snappy,2,128,256,32,2,5,128,1,1073741824,-191434,77762958
1024,false,200000,snappy,2,32,1,256,10,5,128,2,1073741824,-193000,78719940
1024,false,200000,lz4,2,32,1,256,10,5,128,2,1073741824,-190024,79677025
128,false,400000,snappy,2,64,2,16,5,5,64,2,1073741824,-190161,80635711
4,false,320000,zstd,64,0,1024,64,-1,6,8,32,4194304,-47008,81603516
2048,false,400000,snappy,2,1024,256,8,4,5,128,1,1073741824,-189037,82560059
1,true,320000,zstd,128,20,64,8,3,5,2,1,1,-438,83726060
128,false,400000,lz4,2,20,1024,4,0,5,64,1,1073741824,-186856,84684542
262144,false,360000,snappy,1,16,4,64,10,11,1,16,1073741824,-80766,85641062
1024,false,200000,lz4,2,1024,256,64,5,6,4,2,1073741824,-191541,86597897
512,false,360000,zstd,1,8,16,128,3,5,2,2,1073741824,-186331,87599250
1024,false,360000,lz4,2,32,8,256,2,6,4,2,1073741824,-192048,88570778
1024,false,200000,snappy,4,4,1,1,10,6,8,2,1073741824,-168957,89528154
1024,false,280000,lz4,2,128,1,256,10,6,8,2,1073741824,-188068,90485385
512,false,360000,snappy,2,128,256,32,2,5,128,4,1073741824,-188463,91457104
8,false,360000,lz4,2,16,2,256,3,13,128,32,1073741824,-185595,92421328
1024,false,80000,lz4,1,8,1024,1,1,13,1,1,1073741824,-193079,93379935
1024,false,360000,snappy,2,32,2,256,2,6,16,2,1073741824,-175000,94338123
1024,false,120000,lz4,16,8,32,1,1,13,1,1,1073741824,-173624,95296048
32,false,280000,zstd,256,32,32,32,10,10,32,8,8388608,-60405,96267862
512,false,80000,zstd,1,16,1,4,3,13,64,2,1073741824,-141797,97230685
256,false,0,zstd,1,8,64,4,5,13,1,1,1073741824,-129148,98197419
4096,false,80000,snappy,2,0,8,1,0,5,128,16,536870912,-123650,99157540
128,false,400000,snappy,128,4,1024,-1,-1,10,1,4,1073741824,-115850,100119224
131072,false,120000,lz4,2,16,256,64,9,7,2,2,1073741824,-89699,101079617
32768,false,360000,snappy,2,32,36,16,6,8,16,4,1073741824,-114624,102039685
512,false,280000,snappy,2,512,256,32,2,6,128,1,1073741824,-131545,103001163
1024,false,400000,zstd,2,128,256,256,2,5,128,1,1073741824,-122711,103963142
16384,false,400000,lz4,1,16,64,-1,2,13,4,1,536870912,-114924,104923593
8,true,400000,zstd,4,1,16,-1,5,10,32,16,4096,-479,106017812
1024,false,80000,lz4,1,1,128,8,2,15,8,2,1073741824,-127193,106979519
512,false,360000,zstd,2,512,256,32,4,5,8,2,1073741824,-123857,107944734
256,false,0,lz4,1,0,128,4,10,11,16,1,1073741824,-128473,108905612
1024,false,200000,snappy,2,16,1,64,10,5,128,2,1073741824,-129274,109865971
1024,false,240000,lz4,2,8,1024,-1,1,8,4,2,1073741824,-128008,110827114
1024,false,280000,snappy,2,128,64,4,5,6,16,4,1073741824,-127265,111788137
4096,false,200000,lz4,2,1024,256,32,5,6,4,2,1073741824,-124663,112748345
1024,false,200000,lz4,2,1024,64,64,5,6,4,2,1073741824,-127648,113714121
8192,false,320000,snappy,8,16,16,64,-1,12,4,4,1073741824,-104560,114673886
16384,false,160000,lz4,1,64,36,4,8,12,8,32,1073741824,-121349,115636551
16384,false,40000,snappy,256,8,512,1,4,6,4,8,1073741824,-101886,116597351
2048,false,360000,snappy,2,128,256,32,2,5,128,1,134217728,-119261,117559446
1024,false,200000,lz4,2,1024,512,64,5,6,4,2,1073741824,-128685,118520455
262144,false,0,zstd,256,0,1024,2,10,5,16,16,268435456,-25883,119482765
262144,false,120000,zstd,64,512,64,1,6,10,32,16,8,-1843,120496614
1024,false,200000,lz4,2,1024,256,8,7,6,4,8,268435456,-122771,121459368
256,false,240000,snappy,2,32,4,256,10,5,128,4,1073741824,-130591,122420976
65536,false,120000,zstd,2,32,32,4,6,5,2,4,1073741824,-62449,123383246
512,false,240000,zstd,1,0,1024,16,7,8,128,1,1073741824,-125930,124347631
1024,false,80000,lz4,256,1,4,-1,-1,10,1,32,4096,-12722,125332152
256,false,400000,snappy,2,2,256,1,4,5,2,2,1073741824,-132384,126293263
1,false,240000,snappy,2,16,1,1,0,6,64,2,1073741824,-128831,127255285
256,false,280000,zstd,2,20,8,128,0,5,2,1,536870912,-123195,128221463
1024,false,120000,snappy,2,32,1,16,10,5,128,16,1073741824,-130761,129183179
256,false,200000,zstd,2,2,1024,128,10,10,8,32,536870912,-119412,130150578
4,false,360000,zstd,2,128,2,256,3,8,4,32,1073741824,-121447,131121898
16384,false,160000,zstd,16,32,32,256,10,8,16,2,1073741824,-84218,132087417
1024,false,120000,zstd,16,16,128,16,3,5,2,1,1073741824,-107786,133061657
1024,false,360000,snappy,4,64,256,32,2,5,128,2,1073741824,-111364,134022309
16,false,400000,zstd,64,20,1,128,2,13,2,4,256,-2047,135034767
1,false,120000,lz4,2,2,36,2,8,12,1,8,1073741824,-131525,135995391
1024,false,120000,zstd,1,1024,8,256,4,6,8,16,1073741824,-122863,136958736
256,false,360000,lz4,2,4,8,-1,2,15,32,32,1073741824,-127879,137920541
16,false,0,snappy,1,8,512,8,2,5,1,8,1073741824,-129051,138884988
2048,false,200000,zstd,64,256,128,1,0,6,2,32,16,-5906,139866944
131072,true,200000,lz4,8,16,1,64,8,14,64,16,2048,-19437,140846811
4096,false,200000,snappy,2,8,64,4,5,6,128,4,67108864,-110601,141806939
256,false,200000,lz4,256,16,4,4,1,5,64,1,1073741824,-115830,142769552
16,true,0,zstd,256,2,512,-1,9,15,8,8,65536,-494,143825139
8192,false,240000,lz4,2,32,1,256,10,5,128,2,1073741824,-126707,144785188
1024,false,160000,snappy,2,32,4,8,6,5,2,2,1073741824,-131485,145745777
16,false,80000,zstd,128,20,16,4,0,9,16,16,536870912,-105788,146718849
65536,false,0,lz4,64,2,4,2,-1,12,128,32,536870912,-92855,147679567
1024,false,120000,lz4,2,1024,256,32,5,6,4,2,1073741824,-132308,148640553
32,true,240000,lz4,16,64,2,32,5,12,8,1,67108864,-2128,149622862
2048,false,320000,snappy,2,8,64,256,0,12,2,2,1073741824,-129341,150587201
128,false,120000,snappy,2,20,128,4,5,13,64,4,1073741824,-125929,151548604
1024,false,280000,lz4,1,16,1024,4,5,6,64,4,134217728,-118584,152509392
1024,false,160000,lz4,2,32,8,32,2,6,8,2,1073741824,-128130,153473537
512,false,360000,snappy,2,64,64,8,3,5,128,8,1073741824,-128071,154434311
1,false,200000,zstd,16,8,512,1,5,8,2,16,134217728,-87782,155404538
1024,false,360000,lz4,64,32,8,256,2,6,4,16,1073741824,-106853,156365742
1024,false,280000,lz4,2,20,1024,4,2,6,2,2,1073741824,-129903,157326128
32768,true,40000,zstd,16,20,512,16,2,13,2,2,1073741824,-19331,158287642
32768,true,120000,zstd,1,8,16,4,7,6,8,4,1024,-7858,159263140
8192,false,360000,snappy,2,128,256,8,4,5,128,1,268435456,-114134,160223044
131072,true,200000,snappy,128,0,2,-1,1,5,16,8,1073741824,-19506,161188913
256,false,240000,lz4,2,32,2,256,2,8,4,1,1073741824,-127980,162150294
2048,false,360000,snappy,16,256,256,32,2,5,128,1,1073741824,-113747,163110008
16384,false,280000,lz4,16,8,128,8,1,15,1,16,536870912,-105136,164070299
1024,false,80000,lz4,1,8,256,1,1,13,1,1,1073741824,-130738,165029867
256,false,280000,lz4,32,16,512,4,4,10,4,16,1073741824,-106350,165991394
256,false,120000,zstd,8,128,36,4,2,10,32,16,1073741824,-106552,166957790
512,false,280000,lz4,16,0,1024,1,0,12,4,1,268435456,-109903,167917789
8,false,400000,zstd,1,16,16,1,9,6,4,1,268435456,-108492,168898902
1,false,400000,zstd,2,8,128,256,10,13,64,2,536870912,-119931,169888463
128,false,80000,zstd,4,8,64,4,2,8,128,1,1073741824,-109275,170946153
8192,false,0,lz4,1,8,1024,8,3,5,1,2,1073741824,-123562,171906319
2048,false,280000,zstd,2,8,512,-1,2,6,64,1,536870912,-109686,172867691
256,false,240000,lz4,8,8,1024,2,3,6,4,2,1073741824,-107595,173842452
32,false,240000,zstd,8,8,32,4,0,5,1,32,33554432,-46766,174816701
256,false,280000,lz4,2,1024,256,256,5,6,8,2,1073741824,-131662,175777244
1,false,0,snappy,2,20,1024,256,6,6,128,4,1073741824,-128497,176739135
1024,false,200000,snappy,2,16,32,4,5,6,32,2,1073741824,-131346,177700914
1,false,0,lz4,64,20,64,-1,0,7,1,8,1073741824,-112100,178663200
8192,false,200000,zstd,1,32,1,2,7,7,1,32,1073741824,-109081,179623707
16384,false,240000,lz4,4,4,1024,1,10,9,8,2,1073741824,-103266,180599429
2048,false,240000,snappy,2,1024,256,32,2,6,128,1,1073741824,-129230,181559129
2048,true,0,lz4,256,1,8,256,5,14,128,2,2048,-6267,182538434
4096,false,360000,snappy,2,128,256,32,2,5,128,1,1073741824,-127196,183498799
512,false,280000,lz4,4,16,1024,4,2,6,8,1,1073741824,-112555,184459138
512,false,80000,lz4,2,16,1024,1,3,13,1,1,1073741824,-129555,185419867
1024,false,360000,lz4,2,128,256,16,4,5,128,2,1073741824,-128303,186383862
512,false,240000,lz4,2,16,512,4,3,6,128,2,1073741824,-127482,187343957
8,false,320000,lz4,4,20,16,-1,10,7,2,1,1073741824,-110793,188305514
128,false,200000,snappy,128,1,1024,8,7,13,32,4,536870912,-104347,189301832
4,false,160000,zstd,256,16,1024,1,8,6,1,32,1073741824,-110928,190349131
1024,false,200000,snappy,2,1024,1024,256,5,6,4,2,1073741824,-128227,191309725
1024,false,120000,zstd,2,8,64,4,5,5,128,2,1073741824,-123332,192271560
4096,false,0,lz4,1,16,2,4,7,9,8,32,1073741824,-127204,193236874
2048,false,360000,lz4,2,16,8,256,2,6,4,4,1073741824,-126798,194198530
128,true,120000,snappy,128,16,128,8,-1,9,8,8,65536,-1056,195216088
1024,false,200000,snappy,2,4,64,4,5,5,128,2,1073741824,-128869,196175976
4096,false,200000,snappy,1,8,64,4,5,5,128,2,1073741824,-125622,197138788
32,false,160000,zstd,2,0,1024,8,0,5,64,1,1073741824,-123966,198110462
1,false,360000,zstd,1,8,256,2,2,6,16,1,1073741824,-125360,199079811
256,false,120000,zstd,16,8,128,1,9,10,1,2,1073741824,-110110,200086683
1024,false,120000,lz4,2,8,1024,1,1,14,2,2,1073741824,-131974,201047324
512,true,280000,lz4,2,16,1024,4,2,6,8,2,1073741824,-4918,202019047
64,false,0,lz4,4,4,256,-1,1,7,8,1,67108864,-80588,202982779
256,false,200000,lz4,1,16,8,4,10,7,1,4,536870912,-125897,203943920
2048,false,360000,lz4,2,32,8,256,2,6,4,2,1073741824,-128017,204905344
16384,false,120000,snappy,2,4,1,4,2,9,64,16,1073741824,-121016,205866889
2048,false,360000,snappy,1,128,256,32,2,5,128,1,1073741824,-129873,206826839
1024,false,240000,lz4,2,20,256,32,6,6,4,2,1073741824,-129522,207787416
32768,false,240000,lz4,8,256,512,32,6,15,4,32,262144,-34582,208756582
4096,false,400000,zstd,2,16,36,2,4,7,128,32,1073741824,-118144,209717947
1024,false,240000,snappy,2,8,1024,4,3,6,64,4,1073741824,-126577,210679276
1,false,120000,lz4,2,16,1024,2,10,9,1,4,268435456,-115338,211644662
1,false,200000,lz4,2,1,1024,1,6,14,128,4,1073741824,-123778,212606439
1024,false,200000,snappy,2,8,128,4,5,5,128,2,1073741824,-128479,213567383
4096,false,40000,lz4,128,32,2,1,1,12,1,4,8388608,-34599,214526269
1,false,0,zstd,1,20,32,32,1,10,64,1,1073741824,-125955,215497411
128,false,200000,lz4,4,64,16,256,10,15,8,8,268435456,-98238,216459289
1024,false,200000,snappy,2,32,1,256,10,7,128,2,1073741824,-131450,217419263
1024,false,200000,lz4,2,32,1,256,10,5,8,2,1073741824,-131236,218382065
4096,false,320000,lz4,64,16,256,256,4,5,2,4,8,-13963,219354235
512,false,320000,lz4,2,16,1024,4,2,6,8,2,1073741824,-129081,220314988
32,false,0,lz4,16,0,512,32,-1,12,4,16,536870912,-106128,221276390
64,false,80000,zstd,16,32,4,64,1,13,1,2,536870912,-110798,222290250
4096,false,40000,snappy,2,20,512,4,4,6,4,32,1073741824,-127261,223250759
1,false,280000,lz4,2,16,1024,64,4,8,2,8,1073741824,-131803,224212469
256,false,40000,lz4,2,8,1024,4,1,8,2,1,1073741824,-127951,225173278
16384,false,400000,lz4,2,0,32,8,5,5,1,2,1073741824,-118163,226133451
1024,false,200000,lz4,2,64,256,32,5,7,4,2,1073741824,-131569,227093720
32,false,240000,lz4,4,256,128,128,1,15,1,32,536870912,-114670,228055561
128,false,400000,zstd,1,16,64,64,0,7,8,4,1073741824,-120400,229026567
1024,false,280000,lz4,2,32,2,256,2,6,4,32,1073741824,-126184,229988124
1024,false,360000,lz4,2,64,8,256,2,6,4,2,1073741824,-136338,230948797
512,false,200000,snappy,2,8,1024,4,3,6,64,4,1073741824,-129079,231909777
8,false,400000,snappy,4,8,256,2,9,12,128,16,536870912,-105793,232871549
1,false,160000,lz4,2,16,4,4,6,11,1,8,67108864,-93424,233833169
64,false,400000,lz4,2,128,2,4,2,13,32,32,536870912,-122308,234794919
128,false,280000,lz4,2,64,1,2,3,5,4,16,1073741824,-125319,235756708
32,false,320000,zstd,1,1,8,4,-1,5,64,32,1073741824,-118538,236727726
1024,false,200000,snappy,2,8,64,2,5,5,128,2,1073741824,-126377,237688201
32,false,40000,zstd,2,16,36,1,0,13,128,16,1073741824,-120133,238658398
1024,false,200000,lz4,2,20,1,256,10,5,128,2,1073741824,-128395,239618945
64,false,320000,lz4,1,16,512,16,1,11,1,2,1073741824,-127692,240580713
1024,false,200000,lz4,2,1024,256,32,5,6,2,2,1073741824,-134456,241540091
512,false,360000,zstd,1,4,1,256,5,6,2,4,1073741824,-126789,242508017
262144,false,80000,snappy,256,256,2,8,8,12,2,8,2048,-3945,243492616
128,false,160000,lz4,1,16,2,4,4,8,128,32,1073741824,-125312,244455303
64,false,160000,lz4,1,128,4,256,8,6,64,16,536870912,-123948,245416838
1024,false,120000,lz4,16,1024,256,64,5,6,2,16,1073741824,-115836,246376544
