block_size,cache_index_and_filter_blocks,compaction_readahead_size,compression_type,level0_file_num_compaction_trigger,level0_slowdown_writes_trigger,level0_stop_writes_trigger,max_background_compactions,max_background_flushes,max_bytes_for_level_multiplier,max_write_buffer_number,min_write_buffer_number_to_merge,write_buffer_size,Throughput,Timestamp
4096,false,0,snappy,4,20,36,-1,-1,10,2,1,67108864,-148486,955173
8192,true,360000,lz4,1,1,256,-1,7,6,1,1,1,-267,2131247
262144,false,280000,zstd,2,8,128,128,10,13,64,16,65536,-8974,3099603
256,false,40000,zstd,64,1024,512,4,5,14,2,1,16,-15580,4072237
128,false,320000,lz4,4,8,4,8,7,14,32,1,256,-945,5097170
65536,false,200000,snappy,64,1,16,32,2,15,2,32,131072,-16930,6060489
1,false,240000,zstd,1,128,1024,-1,4,11,2,2,8192,-1005,7063952
4096,true,40000,zstd,64,0,32,8,6,14,4,2,32,-8029,8033305
512,false,240000,lz4,4,4,8,1,4,9,128,32,65536,-12749,9002991
8,false,360000,zstd,128,512,128,64,6,13,2,32,256,-12278,9982922
262144,false,120000,snappy,128,256,256,128,6,15,64,16,33554432,-96658,10937752
32768,true,360000,zstd,2,0,32,64,4,13,2,2,536870912,-90456,11893387
8192,true,0,lz4,128,0,512,-1,5,15,16,1,134217728,-75993,12848625
524288,true,80000,lz4,64,20,512,256,7,13,4,8,16384,-13375,13816421
16,false,0,snappy,1,4,8,-1,-1,13,16,8,2097152,-29548,14782667
65536,false,0,lz4,32,64,16,-1,-1,6,64,4,134217728,-137170,15738839
128,false,0,snappy,16,1,4,1,-1,8,128,2,33554432,-129880,16696456
128,false,0,snappy,16,1,4,1,-1,8,128,2,16777216,-95857,17658860
1,false,40000,snappy,256,64,32,-1,0,10,8,2,134217728,-150889,18617562
4096,false,320000,zstd,128,1024,64,-1,0,5,2,16,33554432,-92506,19574904
16,false,240000,snappy,1,32,1,32,1,10,64,1,67108864,-140632,20532883
1,false,240000,snappy,1,1024,16,1,-1,11,128,2,67108864,-144539,21493984
64,false,240000,snappy,128,512,32,1,-1,12,4,4,268435456,-148377,22452855
4,false,240000,snappy,1,32,512,64,2,10,2,2,67108864,-139571,23410854
131072,false,40000,zstd,256,128,2,-1,3,11,1,2,268435456,-72556,24372383
1,false,40000,snappy,256,16,64,8,0,13,128,2,134217728,-150994,25331144
4,false,40000,snappy,32,128,32,-1,-1,14,64,2,134217728,-148223,26288322
1,false,240000,snappy,128,1,64,32,0,11,32,1,1073741824,-138871,27246581
1,false,40000,snappy,256,4,64,8,0,13,128,8,134217728,-147575,28206186
4,false,200000,snappy,256,16,36,-1,1,15,8,8,268435456,-146134,29163970
64,false,120000,snappy,256,8,32,4,1,12,8,2,268435456,-148788,30121947
1,false,40000,zstd,32,1024,128,-1,-1,13,32,2,134217728,-155021,31160478
8,false,0,zstd,1,1024,128,128,-1,13,2,8,67108864,-97650,32138055
1,false,40000,snappy,256,32,1,4,0,8,8,2,536870912,-144173,33116363
1,false,280000,zstd,8,8,512,4,2,14,64,16,67108864,-139873,34085430
1,false,200000,zstd,16,1024,36,4,-1,12,128,32,67108864,-133258,35098174
16,false,360000,lz4,4,64,32,256,3,7,32,4,262144,-57112,36062937
1,false,40000,snappy,32,1024,128,8,0,13,4,2,134217728,-145217,37020329
1,false,80000,zstd,32,4,128,-1,2,8,8,2,134217728,-147458,38010187
256,false,280000,snappy,128,256,1024,1,8,6,16,8,4096,-30469,38979776
1,false,80000,zstd,32,4,4,1,-1,14,32,2,268435456,-156584,40033831
32,false,80000,zstd,256,20,1,8,0,14,64,2,134217728,-165119,41052866
32,false,80000,zstd,128,4,2,8,0,14,2,16,134217728,-107147,42049623
16,false,80000,zstd,256,8,2,1,0,15,8,2,67108864,-110034,43050609
32,false,120000,zstd,256,128,36,4,2,12,64,8,268435456,-156272,44018431
131072,false,160000,zstd,256,128,4,8,1,11,32,1,268435456,-71762,44979531
64,false,40000,zstd,256,32,1,8,0,12,16,8,268435456,-154823,45949708
32,false,320000,zstd,256,8,1,1,2,14,64,1,134217728,-144452,46940963
65536,false,80000,zstd,256,20,256,4,-1,14,16,4,536870912,-134506,47899068
64,false,40000,zstd,32,16,8,1,-1,14,16,32,536870912,-147273,48868268
32,false,80000,zstd,64,8,4,64,-1,13,128,16,8388608,-105315,49866992
1,false,120000,zstd,256,20,1024,8,2,9,4,8,134217728,-85783,50856698
32,false,0,lz4,128,20,1,8,0,14,64,2,134217728,-142807,51817296
1,false,80000,zstd,256,20,32,4,0,10,64,2,268435456,-157692,52860138
2048,false,120000,lz4,8,256,4,2,6,13,4,8,524288,-90169,53818755
16,false,0,zstd,256,16,36,8,1,10,64,2,268435456,-158995,54872028
128,false,240000,zstd,256,20,1,8,0,14,64,2,134217728,-160524,55943207
32,false,0,zstd,256,20,4,-1,0,14,32,2,134217728,-160631,57015928
32768,false,400000,zstd,256,512,8,32,1,14,32,2,134217728,-116213,57974332
32,false,0,zstd,256,20,4,8,0,14,32,8,134217728,-157364,58995422
32,false,120000,zstd,256,128,36,4,3,14,64,2,134217728,-154653,59989852
64,false,80000,zstd,256,256,1,64,4,12,64,2,536870912,-151882,61042437
32,false,0,zstd,256,20,64,8,4,11,128,2,134217728,-148958,62053145
32,false,200000,zstd,256,20,16,4,4,10,32,16,134217728,-124009,63060241
32,false,240000,zstd,4,16,1,16,7,11,16,4,134217728,-125670,64053619
128,false,240000,zstd,256,20,1,8,2,14,64,2,134217728,-149514,65054614
32,false,120000,zstd,1,32,128,4,3,15,64,2,268435456,-153125,66058632
32,false,320000,zstd,256,20,1,8,0,14,64,2,134217728,-154858,67118063
256,false,80000,zstd,256,20,1,16,0,13,64,2,1073741824,-141656,68084772
32,false,360000,zstd,256,20,1,2,0,14,64,2,134217728,-155270,69113718
512,true,0,zstd,1,20,1,4,1,10,32,2,268435456,-15718,70082345
64,false,40000,zstd,4,16,1,4,0,7,64,2,134217728,-159194,71147178
64,false,160000,zstd,4,1,1,2,-1,7,64,2,536870912,-127842,72186325
512,false,80000,zstd,16,16,8,8,1,14,64,1,134217728,-150969,73146359
128,false,80000,zstd,256,20,1,8,0,14,32,2,134217728,-159250,74209716
32,true,0,zstd,256,20,1,8,0,14,32,2,134217728,-4165,75187454
512,false,0,zstd,1,64,4,8,0,15,64,2,134217728,-154740,76157781
128,false,160000,zstd,256,16,1,8,0,14,64,2,134217728,-165687,77167163
2048,false,120000,zstd,256,4,4,-1,7,9,32,4,4194304,-76043,78128596
65536,false,0,snappy,32,32,512,256,6,5,32,1,64,-7831,79101705
512,false,0,zstd,1,16,1,4,1,14,16,2,134217728,-156414,80067171
512,false,320000,zstd,8,32,4,4,7,13,64,8,134217728,-152566,81035108
64,false,160000,zstd,4,32,36,8,8,15,128,8,268435456,-152234,82004119
8,false,0,zstd,32,128,128,4,4,14,128,8,134217728,-155102,83035754
32,false,0,zstd,256,64,1,2,6,10,64,2,134217728,-152139,84042801
4096,false,120000,zstd,16,32,4,-1,5,14,128,8,134217728,-151050,85000622
512,false,80000,zstd,8,128,128,4,0,7,16,2,134217728,-158312,85967789
4,false,0,zstd,128,512,2,4,8,14,64,2,134217728,-145612,86973236
512,false,120000,zstd,8,128,4,4,4,12,16,2,134217728,-108550,87951519
8,false,80000,lz4,1,8,8,2,5,9,128,4,268435456,-149708,88911248
16,false,320000,zstd,16,128,8,4,6,15,128,8,268435456,-151805,89889514
4096,false,160000,zstd,4,2,1,64,6,12,1,1,1073741824,-134968,90847212
8,false,240000,zstd,32,4,16,2,3,13,128,4,268435456,-156751,91881197
8,false,80000,zstd,2,64,512,2,4,8,64,2,268435456,-157172,92889770
16,false,120000,zstd,4,16,1,8,0,7,64,8,134217728,-153364,93937794
16,false,0,zstd,2,32,1024,-1,2,6,128,4,268435456,-158494,94962956
128,false,280000,zstd,64,512,1024,1,0,11,128,4,134217728,-157769,95974536
8,false,40000,zstd,32,64,512,-1,7,15,64,1,268435456,-149434,96972527
128,false,120000,zstd,8,128,512,4,0,7,32,2,134217728,-156755,98026296
64,false,80000,zstd,256,16,1,8,0,16,32,2,134217728,-147140,99060870
4096,false,200000,zstd,256,16,512,8,0,5,128,2,268435456,-102340,100028430
128,false,160000,zstd,256,16,1,8,0,14,32,1,134217728,-110592,101056715
16,false,240000,zstd,64,32,128,2,9,7,64,2,268435456,-106522,102075432
256,true,200000,zstd,2,8,1024,16,8,11,4,8,536870912,-8997,103047064
256,false,280000,zstd,64,128,1024,1,2,11,128,4,134217728,-142361,104019389
1024,true,400000,lz4,128,512,256,256,3,12,4,1,262144,-19231,104988587
256,false,120000,lz4,256,16,32,8,0,14,16,2,134217728,-150101,105949728
8,true,400000,snappy,64,20,32,4,8,12,4,32,4096,-3194,106934575
128,false,40000,zstd,128,20,32,256,0,12,32,2,134217728,-151623,107977543
512,false,120000,zstd,16,64,4,2,0,12,128,32,134217728,-140889,108939647
8,false,160000,zstd,2,2,1,2,3,12,64,2,268435456,-79278,109959715
64,false,200000,snappy,2,4,1024,1,6,12,2,1,67108864,-91692,110921774
256,false,120000,zstd,2,16,16,2,0,12,64,2,268435456,-148086,111914229
1,false,80000,zstd,256,32,36,2,3,10,64,2,268435456,-146370,112948906
8,false,80000,snappy,16,20,8,64,9,11,4,4,268435456,-147255,113908502
8,false,280000,zstd,2,4,36,2,3,13,64,8,134217728,-148061,114975104
32,false,80000,lz4,4,4,8,4,10,15,4,1,268435456,-139546,115934966
128,false,80000,zstd,2,16,4,4,5,8,64,4,134217728,-148805,116954140
32,false,0,zstd,256,20,1,2,0,14,32,2,134217728,-153060,117990766
1,false,160000,zstd,8,512,16,128,6,7,128,2,268435456,-147466,119020994
128,false,240000,zstd,4,4,16,8,8,15,128,4,1073741824,-138166,120047039
512,false,160000,zstd,2,4,2,8,-1,14,64,2,134217728,-145397,121017133
128,false,120000,zstd,256,16,1,128,0,14,64,2,134217728,-150955,122054524
32,false,200000,lz4,256,128,64,128,4,13,64,8,268435456,-145844,123017776
16,false,80000,zstd,256,1024,2,8,0,6,64,2,134217728,-155303,124056966
128,false,40000,zstd,4,16,1,4,0,7,16,16,134217728,-105262,125072063
64,false,40000,zstd,256,8,4,2,8,6,32,2,536870912,-144909,126112456
128,false,120000,zstd,8,128,256,4,0,7,4,1,134217728,-98878,127110689
128,false,280000,snappy,64,512,1024,1,0,11,128,4,134217728,-153258,128068393
1024,false,80000,zstd,8,20,8,16,0,15,64,4,134217728,-126582,129028926
512,false,160000,zstd,256,16,1,8,0,14,64,2,134217728,-105837,130002339
8,false,160000,zstd,16,16,1,4,0,15,128,2,134217728,-103831,131013457
64,false,360000,lz4,32,16,8,8,0,9,64,2,67108864,-109567,131977871
512,false,360000,lz4,8,20,2,2,1,15,64,1,134217728,-120117,132938569
512,false,320000,snappy,2,1,256,1,4,6,32,4,4194304,-42575,133899898
2048,false,160000,snappy,16,1,8,1,2,9,1,1,8388608,-77839,134857965
512,false,80000,zstd,8,128,128,4,1,7,16,2,134217728,-109775,135828704
512,false,80000,snappy,1,16,4,4,7,15,16,8,134217728,-108452,136789186
32768,false,240000,zstd,16,32,4,2,6,15,128,16,536870912,-94501,137753097
32,false,160000,zstd,256,20,1,4,0,14,64,2,134217728,-106350,138765273
128,false,200000,zstd,256,20,1,8,0,14,64,2,134217728,-137050,139801317
1,false,240000,lz4,64,512,1024,1,0,13,128,4,134217728,-134830,140768628
512,false,0,zstd,32,8,8,-1,-1,5,16,1,268435456,-104874,141734152
512,false,0,zstd,1,20,1,4,9,13,32,2,134217728,-113787,142709406
32,false,80000,zstd,4,20,4,8,0,14,64,32,134217728,-112652,143682570
8,false,80000,snappy,128,16,512,64,8,6,32,16,67108864,-104126,144649429
16384,false,0,zstd,8,20,1,64,0,15,32,8,134217728,-97186,145616928
65536,false,40000,snappy,1,2,32,1,1,12,128,32,536870912,-96911,146579902
256,false,0,zstd,8,32,128,1,1,7,128,2,268435456,-105458,147571101
128,false,160000,zstd,256,16,1,8,0,14,64,2,268435456,-105234,148597849
4,false,400000,snappy,4,64,16,2,-1,11,1,32,1073741824,-97651,149560217
256,false,280000,lz4,4,1024,8,-1,7,10,2,8,134217728,-108680,150520796
32,false,120000,zstd,1,1024,32,1,6,14,64,16,536870912,-112358,151492948
4,false,280000,zstd,16,32,16,1,3,14,4,1,8388608,-30299,152472178
32,false,0,zstd,8,16,1024,8,0,7,16,2,134217728,-109568,153490962
512,false,280000,zstd,4,4,2,4,3,14,4,2,536870912,-94290,154460690
1,false,40000,snappy,16,32,8,64,5,14,2,2,536870912,-103435,155425755
2048,false,40000,snappy,4,1,16,2,-1,8,4,1,16777216,-74223,156387988
131072,true,360000,lz4,8,512,256,16,-1,6,128,32,536870912,-59501,157345215
16,false,80000,snappy,4,20,16,-1,10,12,4,2,268435456,-107186,158306264
8192,true,400000,zstd,32,4,16,1,9,15,32,32,1073741824,-49856,159267947
32,false,240000,snappy,8,64,32,32,1,11,4,4,33554432,-113970,160227707
16,false,400000,zstd,4,20,8,2,6,10,128,4,16777216,-89904,161207538
2048,false,40000,zstd,2,32,4,128,1,14,16,8,536870912,-111260,162187738
512,false,120000,lz4,2,1024,2,2,8,14,128,1,33554432,-111872,163147978
16,false,0,zstd,2,32,1024,2,3,6,32,4,268435456,-140244,164209341
256,false,120000,lz4,32,4,16,2,0,14,32,32,536870912,-118850,165171526
32,false,80000,zstd,256,20,4,-1,0,14,64,1,134217728,-104985,166182615
16,false,40000,lz4,4,16,64,-1,2,6,128,4,268435456,-102016,167147380
32,false,400000,zstd,256,4,16,16,-1,12,32,4,134217728,-107001,168158171
64,false,0,zstd,32,256,36,256,7,12,8,8,268435456,-96635,169129556
32,false,160000,zstd,128,16,1,8,0,14,64,2,134217728,-108972,170131116
64,false,320000,zstd,4,512,8,2,0,14,128,2,536870912,-99007,171147247
64,false,40000,zstd,4,4,1,4,0,7,32,2,33554432,-42950,172132102
8,false,0,snappy,1,4,8,4,3,9,32,8,268435456,-106658,173103754
16,false,120000,zstd,2,32,512,4,2,7,128,4,67108864,-106051,174099821
16,false,240000,zstd,32,1,8,128,7,14,4,1,1073741824,-94040,175148885
4,false,240000,snappy,32,16,2,16,2,11,4,32,134217728,-140357,176109021
1,false,0,zstd,32,4,4,4,-1,12,64,16,134217728,-133813,177082521
1024,false,120000,zstd,8,256,32,256,0,11,64,2,134217728,-108784,178048594
64,false,40000,zstd,4,4,1,4,0,7,64,2,134217728,-70619,179040174
1,false,240000,zstd,256,64,32,-1,9,14,4,1,4,-4155,180062723
16384,false,320000,zstd,256,4,256,16,10,5,1,8,128,-11481,181044238
16,true,360000,zstd,256,512,64,16,4,5,32,2,8388608,-2234,182048641
256,false,280000,snappy,128,16,8,32,4,11,4,8,134217728,-117040,183010282
1,false,280000,lz4,256,2,4,2,9,13,8,2,134217728,-121111,183975280
64,false,0,zstd,64,4,36,8,1,9,64,8,268435456,-102974,184949766
32,true,240000,lz4,64,0,4,64,6,6,4,1,1,-2130,185935582
32,false,240000,zstd,256,20,1,32,0,14,64,2,67108864,-106124,186941617
64,false,40000,zstd,4,8,1,4,2,7,64,2,134217728,-106998,187961902
128,true,80000,zstd,128,64,1,1,1,11,32,4,512,-1758,188965471
32768,true,240000,lz4,32,16,128,2,4,8,4,1,2097152,-54033,189922377
32,false,0,zstd,4,20,4,-1,0,14,128,2,134217728,-155062,190975429
128,false,80000,zstd,8,128,36,4,0,7,32,2,67108864,-149052,191980254
32,false,80000,zstd,256,20,1,8,0,14,128,2,134217728,-157925,193030949
128,false,240000,snappy,256,256,32,2,-1,14,4,1,134217728,-145394,193990412
32,false,120000,zstd,256,20,1,8,0,14,8,4,134217728,-122649,195007183
1,false,80000,zstd,16,64,32,128,0,5,64,8,268435456,-148799,195976056
8,false,320000,zstd,128,64,4,1,0,10,32,4,268435456,-153760,197024087
4,false,80000,lz4,16,2,4,32,2,15,32,2,1073741824,-140341,197985783
