block_size,cache_index_and_filter_blocks,compaction_readahead_size,compression_type,level0_file_num_compaction_trigger,level0_slowdown_writes_trigger,level0_stop_writes_trigger,max_background_compactions,max_background_flushes,max_bytes_for_level_multiplier,max_write_buffer_number,min_write_buffer_number_to_merge,write_buffer_size,Throughput,Timestamp
4096,false,0,snappy,4,20,36,-1,-1,10,2,1,67108864,-134112,957126
131072,true,0,snappy,16,20,36,1,2,10,2,1,262144,-9849,1929332
32768,false,0,snappy,4,20,36,256,10,10,2,1,1073741824,-141557,2884153
64,false,0,snappy,32,20,36,32,4,10,2,1,32,-2958,3893812
4,true,0,snappy,8,20,36,1,3,10,2,1,65536,-598,4946669
1024,true,0,snappy,16,20,36,1,3,10,2,1,16777216,-5824,5912596
8192,true,0,snappy,16,20,36,-1,9,10,2,1,134217728,-18738,6871646
1,false,0,snappy,4,20,36,4,-1,10,2,1,268435456,-159685,7833241
1,true,0,snappy,1,20,36,1,0,10,2,1,268435456,-1710,8826090
1,false,0,snappy,8,20,36,2,-1,10,2,1,1073741824,-152216,9785222
4096,false,0,snappy,1,20,36,64,1,10,2,1,1073741824,-175480,10744495
4,false,0,snappy,1,20,36,64,-1,10,2,1,1073741824,-178876,11703030
512,false,0,snappy,1,20,36,32,2,10,2,1,268435456,-178890,12660198
4,false,0,snappy,1,20,36,8,5,10,2,1,8388608,-78413,13617890
256,false,0,snappy,16,20,36,-1,7,10,2,1,65536,-2156,14654863
8,true,0,snappy,1,20,36,16,0,10,2,1,268435456,-2161,15655020
8192,false,0,snappy,1,20,36,8,4,10,2,1,536870912,-178396,16613072
512,false,0,snappy,1,20,36,16,3,10,2,1,268435456,-173369,17573207
4096,false,0,snappy,1,20,36,8,4,10,2,1,268435456,-176382,18529685
524288,false,0,snappy,1,20,36,-1,-1,10,2,1,268435456,-42117,19488595
65536,false,0,snappy,1,20,36,64,-1,10,2,1,268435456,-120705,20445580
524288,true,0,snappy,2,20,36,128,9,10,2,1,256,-6692,21432667
4,false,0,snappy,1,20,36,1,4,10,2,1,134217728,-143050,22390275
1,false,0,snappy,64,20,36,8,4,10,2,1,536870912,-170568,23347718
8192,false,0,snappy,32,20,36,4,1,10,2,1,134217728,-128721,24304218
8192,false,0,snappy,16,20,36,32,2,10,2,1,268435456,-151625,25260715
8,false,0,snappy,1,20,36,8,5,10,2,1,536870912,-179859,26223044
8,false,0,snappy,1,20,36,32,7,10,2,1,536870912,-180708,27188699
2048,false,0,snappy,4,20,36,2,9,10,2,1,2048,-21501,28166219
32,false,0,snappy,1,20,36,32,9,10,2,1,536870912,-180889,29136301
256,false,0,snappy,1,20,36,2,6,10,2,1,536870912,-183982,30093814
256,false,0,snappy,1,20,36,16,9,10,2,1,536870912,-185102,31055589
256,false,0,snappy,1,20,36,1,6,10,2,1,536870912,-186707,32011789
256,false,0,snappy,1,20,36,-1,6,10,2,1,536870912,-186561,32969072
