block_size,cache_index_and_filter_blocks,compaction_readahead_size,compression_type,level0_file_num_compaction_trigger,level0_slowdown_writes_trigger,level0_stop_writes_trigger,max_background_compactions,max_background_flushes,max_bytes_for_level_multiplier,max_write_buffer_number,min_write_buffer_number_to_merge,write_buffer_size,Throughput,Timestamp
4096,false,0,snappy,4,20,36,-1,-1,10,2,1,67108864,-144812,958002
524288,false,0,snappy,16,20,36,4,-1,10,2,1,16777216,-23223,1915617
131072,true,0,snappy,8,20,36,2,-1,10,2,1,33554432,-64275,2872233
262144,true,0,snappy,64,20,36,2,-1,10,2,1,16,-3558,3935012
256,true,0,snappy,64,20,36,2,-1,10,2,1,65536,-2951,4918709
1024,false,0,snappy,256,20,36,4,-1,10,2,1,128,-11799,5902404
1,false,0,snappy,1,20,36,-1,-1,10,2,1,32,-700,6985505
2048,false,0,snappy,8,20,36,1,-1,10,2,1,134217728,-146383,7943959
1,true,0,snappy,1,20,36,-1,-1,10,2,1,268435456,-7005,8910541
2048,false,0,snappy,1,20,36,32,-1,10,2,1,1073741824,-129854,9868030
2048,false,0,snappy,2,20,36,16,-1,10,2,1,67108864,-151203,10827948
2048,false,0,snappy,8,20,36,-1,-1,10,2,1,536870912,-140525,11786119
16384,false,0,snappy,64,20,36,8,-1,10,2,1,268435456,-132712,12744052
2048,true,0,snappy,8,20,36,-1,-1,10,2,1,67108864,-28313,13702245
4,true,0,snappy,256,20,36,4,-1,10,2,1,64,-3109,14689181
2048,false,0,snappy,2,20,36,4,-1,10,2,1,33554432,-138892,15654192
2048,false,0,snappy,1,20,36,16,-1,10,2,1,134217728,-154430,16610997
2048,false,0,snappy,16,20,36,16,-1,10,2,1,67108864,-139114,17574885
32768,false,0,snappy,1,20,36,8,-1,10,2,1,134217728,-136054,18534668
2048,false,0,snappy,1,20,36,16,-1,10,2,1,64,-11865,19523586
2048,false,0,snappy,8,20,36,16,-1,10,2,1,33554432,-134246,20479742
8,false,0,snappy,1,20,36,16,-1,10,2,1,134217728,-136835,21437828
1024,false,0,snappy,8,20,36,-1,-1,10,2,1,134217728,-146599,22397782
1,false,0,snappy,2,20,36,1,-1,10,2,1,67108864,-129229,23355251
1,true,0,snappy,128,20,36,128,-1,10,2,1,2048,-2542,24354205
128,false,0,snappy,256,20,36,4,-1,10,2,1,134217728,-139819,25314734
1,false,0,snappy,1,20,36,16,-1,10,2,1,134217728,-139806,26274150
512,false,0,snappy,1,20,36,-1,-1,10,2,1,134217728,-150266,27232230
65536,false,0,snappy,2,20,36,-1,-1,10,2,1,134217728,-121555,28191139
1,false,0,snappy,1,20,36,-1,-1,10,2,1,134217728,-141147,29154011
512,false,0,snappy,16,20,36,1,-1,10,2,1,134217728,-150814,30112240
512,false,0,snappy,256,20,36,1,-1,10,2,1,134217728,-139782,31070880
512,false,0,snappy,1,20,36,2,-1,10,2,1,134217728,-150960,32031327
4,false,0,snappy,1,20,36,-1,-1,10,2,1,134217728,-142671,32989602
512,false,0,snappy,128,20,36,2,-1,10,2,1,33554432,-123406,33947225
512,false,0,snappy,2,20,36,256,-1,10,2,1,134217728,-152950,34905318
524288,false,0,snappy,4,20,36,256,-1,10,2,1,67108864,-51404,35865981
512,false,0,snappy,8,20,36,256,-1,10,2,1,134217728,-146268,36827034
1,false,0,snappy,1,20,36,256,-1,10,2,1,134217728,-134498,37787286
512,false,0,snappy,256,20,36,64,-1,10,2,1,134217728,-148157,38745495
512,false,0,snappy,4,20,36,128,-1,10,2,1,134217728,-151421,39702032
2048,false,0,snappy,2,20,36,128,-1,10,2,1,67108864,-126555,40662976
1024,false,0,snappy,32,20,36,256,-1,10,2,1,134217728,-146551,41620629
512,false,0,snappy,4,20,36,256,-1,10,2,1,134217728,-151910,42582421
2048,false,0,snappy,256,20,36,32,-1,10,2,1,134217728,-129909,43542196
2048,false,0,snappy,4,20,36,16,-1,10,2,1,67108864,-138816,44503209
1,false,0,snappy,1,20,36,-1,-1,10,2,1,268435456,-146620,45462678
512,false,0,snappy,2,20,36,256,-1,10,2,1,268435456,-150086,46419861
1,false,0,snappy,4,20,36,64,-1,10,2,1,2048,-11119,47412404
131072,false,0,snappy,2,20,36,-1,-1,10,2,1,33554432,-93463,48371684
128,true,0,snappy,128,20,36,128,-1,10,2,1,67108864,-4842,49344754
256,false,0,snappy,2,20,36,64,-1,10,2,1,134217728,-147254,50306421
4096,false,0,snappy,256,20,36,256,-1,10,2,1,67108864,-127705,51267926
256,false,0,snappy,4,20,36,256,-1,10,2,1,65536,-9311,52269752
256,false,0,snappy,1,20,36,1,-1,10,2,1,134217728,-148617,53228026
1,false,0,snappy,4,20,36,128,-1,10,2,1,268435456,-132444,54186642
256,false,0,snappy,4,20,36,256,-1,10,2,1,134217728,-130144,55147796
1024,false,0,snappy,128,20,36,64,-1,10,2,1,268435456,-148636,56105032
512,false,0,snappy,1,20,36,16,-1,10,2,1,8388608,-117562,57062724
512,false,0,snappy,1,20,36,-1,-1,10,2,1,268435456,-143182,58025729
32,false,0,snappy,1,20,36,2,-1,10,2,1,16777216,-105987,58986897
1,false,0,snappy,1,20,36,1,-1,10,2,1,268435456,-141825,59946665
1024,false,0,snappy,4,20,36,4,-1,10,2,1,134217728,-143960,60905952
256,false,0,snappy,2,20,36,64,-1,10,2,1,268435456,-150162,61865483
512,false,0,snappy,16,20,36,2,-1,10,2,1,134217728,-152476,62827099
