block_size,cache_index_and_filter_blocks,compaction_readahead_size,compression_type,level0_file_num_compaction_trigger,level0_slowdown_writes_trigger,level0_stop_writes_trigger,max_background_compactions,max_background_flushes,max_bytes_for_level_multiplier,max_write_buffer_number,min_write_buffer_number_to_merge,write_buffer_size,Throughput,Timestamp
4096,false,0,snappy,4,20,36,-1,-1,10,2,1,67108864,-101258,958754
16,true,200000,snappy,128,512,8,1,-1,5,128,2,16,-1007,1980998
524288,false,280000,snappy,8,20,4,1,6,13,128,32,536870912,-35053,2940515
128,true,120000,zstd,32,0,1,4,8,5,64,16,128,-496,3985193
8,false,120000,lz4,32,512,16,1,10,5,16,4,262144,-10106,4956987
4096,false,400000,lz4,8,512,8,64,3,11,16,1,4194304,-55938,5915729
512,true,40000,snappy,32,20,4,16,9,14,1,8,1048576,-3320,6896730
262144,false,400000,zstd,128,20,1,-1,10,14,64,16,524288,-242,8141701
128,true,240000,lz4,8,256,128,8,4,9,32,8,2048,-1028,9153458
16384,false,200000,lz4,256,20,2,256,10,5,64,1,262144,-6333,10132541
16384,false,360000,snappy,16,16,1024,256,9,11,8,32,67108864,-85281,11091012
8,true,120000,zstd,2,256,8,16,1,13,4,8,32,-458,12214795
8,true,240000,snappy,64,1,128,32,-1,6,2,2,4,-852,13245716
4,false,240000,zstd,1,1,1,-1,-1,5,8,4,4194304,-8674,14275919
1024,true,0,snappy,1,2,1,32,1,12,4,1,16384,-304,15411256
4096,false,400000,snappy,64,0,1,16,3,10,1,4,268435456,-109280,16370512
8192,false,120000,lz4,2,0,8,-1,10,11,8,1,536870912,-120829,17330287
2048,true,40000,lz4,4,0,1,8,3,6,2,16,536870912,-16767,18298391
2048,false,120000,lz4,2,0,8,-1,10,11,8,1,536870912,-127045,19258333
4096,false,240000,lz4,32,1,128,4,0,6,8,4,268435456,-104321,20221509
8,false,120000,zstd,1,0,2,1,10,11,64,2,536870912,-108843,21280991
512,false,200000,lz4,2,0,8,-1,10,12,8,1,536870912,-127448,22241081
2048,false,360000,snappy,64,2,256,64,7,10,2,16,64,-13225,23212707
128,false,40000,lz4,1,0,8,-1,10,8,1,4,536870912,-126083,24172850
1024,false,80000,lz4,1,0,4,-1,10,5,8,1,536870912,-129842,25137495
1024,false,80000,lz4,1,0,4,-1,10,5,8,8,536870912,-124087,26098023
1024,false,80000,lz4,4,0,1,-1,10,5,8,1,536870912,-119085,27058725
1024,false,80000,lz4,2,1,4,-1,10,5,8,1,536870912,-131186,28020182
4,false,80000,zstd,1,1,4,-1,10,5,8,1,536870912,-111895,29015729
32,false,160000,lz4,32,2,8,-1,10,11,8,1,536870912,-114891,29977122
1024,false,80000,lz4,1,1,1024,-1,10,10,1,1,16777216,-48331,30938354
128,true,80000,zstd,4,32,1024,-1,10,9,4,2,134217728,-735,31928224
128,false,160000,zstd,32,2,4,-1,10,11,16,1,536870912,-109515,32942268
2048,false,280000,lz4,1,1,4,-1,10,12,8,1,536870912,-129625,33904978
4,false,120000,lz4,2,8,1,128,10,5,4,1,536870912,-125174,34866481
1024,false,200000,lz4,2,4,4,16,-1,15,8,1,536870912,-129961,35832472
1024,false,200000,lz4,2,1,32,16,3,12,2,32,1073741824,-129981,36793728
1024,false,240000,lz4,2,20,32,16,5,14,32,16,536870912,-123094,37754015
1024,false,40000,lz4,1,20,4,2,9,12,1,1,536870912,-128563,38719529
1024,false,40000,lz4,2,2,2,256,3,9,8,1,1073741824,-132690,39681633
32768,false,120000,lz4,2,2,2,128,1,12,8,2,1073741824,-170024,40639504
32768,false,0,lz4,1,64,2,32,4,6,2,32,1073741824,-166610,41596520
32768,false,200000,zstd,2,1,512,64,8,9,32,16,1073741824,-149916,42554489
16384,false,240000,lz4,2,4,4,64,-1,15,8,1,1073741824,-177216,43513397
32768,false,120000,lz4,4,2,2,128,1,12,8,8,1073741824,-162548,44471208
16384,false,400000,zstd,16,512,16,2,0,11,128,8,4194304,-34090,45428163
128,true,320000,lz4,8,1024,128,32,-1,7,4,16,16777216,-2175,46410194
65536,false,280000,lz4,4,4,1024,32,2,15,16,1,1073741824,-135817,47366381
16384,false,200000,lz4,2,1,4,32,1,14,64,32,1073741824,-186837,48323647
16384,false,200000,lz4,8,64,16,128,7,14,1,2,1073741824,-165269,49280093
16384,false,0,lz4,4,16,64,256,-1,15,128,16,1073741824,-173495,50242219
524288,false,240000,zstd,8,0,64,32,0,6,64,8,1073741824,-15392,51201585
16384,false,200000,lz4,8,1,4,32,1,14,64,32,1073741824,-164032,52158385
16384,false,200000,lz4,2,256,16,32,7,16,1,2,1073741824,-180148,53114780
16384,false,240000,zstd,2,4,4,64,-1,16,8,1,1073741824,-138676,54072058
262144,false,40000,lz4,1,1,2,32,0,14,1,1,1073741824,-100748,55028782
32768,false,280000,lz4,2,20,36,32,-1,11,64,32,1073741824,-180723,55987209
16384,false,320000,lz4,2,0,128,32,3,15,128,2,1073741824,-185370,56944622
16384,true,240000,lz4,2,0,128,32,3,15,128,2,1073741824,-132201,57905394
16384,false,320000,lz4,2,0,36,64,9,5,64,4,1073741824,-186962,58862649
16384,false,320000,snappy,64,0,128,256,10,9,128,2,1073741824,-164017,59819480
32768,false,280000,lz4,2,0,4,32,10,15,128,2,268435456,-148570,60775705
16384,false,320000,lz4,2,16,36,32,0,8,128,2,1073741824,-186009,61736334
16384,false,200000,lz4,2,0,16,32,1,14,64,32,1073741824,-190291,62694377
16384,false,200000,lz4,1,0,4,4,2,7,128,2,1073741824,-184277,63651311
16384,false,240000,zstd,1,0,64,32,3,7,64,4,1073741824,-167690,64615422
32768,false,240000,lz4,2,2,4,8,9,8,64,32,1073741824,-181839,65572775
16384,false,160000,lz4,4,0,16,32,1,14,64,32,1073741824,-168292,66530052
16384,false,240000,lz4,2,0,16,64,9,5,64,4,1073741824,-186925,67488039
16384,false,240000,lz4,2,0,1,1,0,14,64,32,1073741824,-188926,68445441
16384,false,320000,lz4,1,1,2,256,7,14,64,32,1073741824,-188009,69403802
16384,false,200000,lz4,2,1,8,64,1,14,64,32,268435456,-165839,70361321
131072,false,240000,lz4,2,0,4,8,9,9,64,32,1073741824,-165656,71318523
16384,false,320000,lz4,8,20,64,256,1,10,64,2,1073741824,-165089,72279538
16384,false,360000,lz4,1,1,2,256,7,14,64,32,1073741824,-189006,73236745
16384,false,400000,lz4,2,0,16,1,1,14,64,32,1073741824,-187725,74194348
131072,false,400000,lz4,8,1,2,64,9,15,128,16,1073741824,-137573,75151680
16384,false,240000,lz4,1,0,16,32,10,14,64,32,1073741824,-187090,76113935
16384,false,320000,lz4,128,16,4,16,5,5,128,4,1073741824,-168786,77071073
16384,false,240000,lz4,2,1,1,2,0,14,64,32,1073741824,-187662,78028432
16384,false,360000,snappy,2,0,4,1,1,14,64,32,1073741824,-186851,78986710
16384,false,360000,zstd,1,0,1,1,1,14,64,4,1073741824,-168969,79944981
16384,false,160000,lz4,2,0,16,-1,1,14,64,32,1073741824,-189834,80902565
4096,false,400000,lz4,2,1,256,256,5,14,64,32,1073741824,-194138,81861225
4096,false,400000,lz4,2,1,256,256,5,14,128,32,1073741824,-193700,82819794
262144,false,160000,lz4,1,2,64,-1,-1,8,64,2,1073741824,-120823,83776694
128,false,320000,zstd,128,32,64,2,6,9,4,1,524288,-14573,84749319
8192,false,240000,lz4,256,32,4,64,10,5,64,1,1073741824,-173484,85705849
4096,false,240000,snappy,2,0,1,-1,0,14,64,32,1073741824,-191481,86663069
2048,false,320000,snappy,1,32,256,64,8,5,64,4,1073741824,-192719,87621155
2048,false,80000,snappy,2,8,1024,2,7,11,128,4,1073741824,-192280,88579441
2048,false,360000,zstd,256,32,32,2,8,11,128,2,1073741824,-166940,89537689
4096,false,160000,zstd,1,2,256,32,1,6,128,4,1073741824,-185217,90496064
2048,false,400000,snappy,2,20,32,128,0,7,64,4,1073741824,-196464,91453667
2048,false,400000,snappy,2,20,32,128,0,7,64,1,1073741824,-196779,92411615
8,false,400000,snappy,2,20,32,128,0,7,64,1,1073741824,-195087,93370815
16,false,400000,snappy,8,0,256,4,4,9,64,8,1073741824,-176496,94329638
8,false,400000,lz4,8,20,32,128,0,7,64,4,1073741824,-174262,95288999
1,false,400000,snappy,256,256,64,32,3,7,128,1,1073741824,-178910,96247551
8,false,40000,zstd,8,0,1024,-1,10,6,64,1,1073741824,-173432,97255514
1,false,400000,snappy,2,20,32,128,0,7,64,4,1073741824,-194843,98213848
1,false,240000,zstd,128,4,128,8,-1,6,64,1,1073741824,-175584,99214600
8,true,400000,snappy,8,20,36,128,0,7,64,1,1073741824,-1712,100205783
4096,false,400000,zstd,2,4,256,128,5,14,64,32,1073741824,-122540,101167422
4,false,400000,snappy,4,0,8,4,3,8,2,2,1073741824,-116053,102128593
1024,false,400000,snappy,2,8,256,256,5,14,64,4,1073741824,-143000,103087689
4,false,0,zstd,256,2,64,4,-1,11,64,2,1073741824,-114030,104157242
