block_size,cache_index_and_filter_blocks,compaction_readahead_size,compression_type,level0_file_num_compaction_trigger,level0_slowdown_writes_trigger,level0_stop_writes_trigger,max_background_compactions,max_background_flushes,max_bytes_for_level_multiplier,max_write_buffer_number,min_write_buffer_number_to_merge,write_buffer_size,Throughput,Timestamp
4096,false,0,snappy,4,20,36,-1,-1,10,2,1,67108864,-137526,957072
32768,true,120000,lz4,64,32,8,2,10,7,64,4,128,-14106,1945348
65536,false,160000,snappy,128,2,2,128,8,14,128,8,4,-6649,2967927
64,true,200000,snappy,128,512,16,8,4,8,2,2,268435456,-885,3994533
128,false,280000,snappy,64,4,16,-1,9,9,64,8,2048,-27174,4987193
512,true,160000,zstd,32,1,36,1,6,9,8,4,524288,-800,6018185
8192,false,160000,zstd,32,4,1024,8,5,10,128,8,512,-20581,7021898
8192,true,400000,zstd,32,128,2,1,1,8,32,8,268435456,-10906,7985079
1024,true,160000,lz4,32,512,4,1,4,10,32,4,1024,-3984,8976757
1,false,240000,lz4,64,512,36,32,10,10,1,2,4,-13448,9955061
32,true,320000,lz4,4,128,64,1,0,11,16,8,4,-658,11039707
8192,false,0,lz4,8,2,256,1,3,5,32,1,67108864,-85544,11998293
131072,false,160000,zstd,1,512,36,1,-1,6,16,1,524288,-5350,12978876
1,false,0,lz4,256,1024,8,4,7,14,1,32,4,-4639,13992178
1024,false,160000,lz4,16,2,512,2,0,11,64,1,67108864,-92887,14956621
1,false,0,zstd,8,1,4,128,2,9,4,1,536870912,-123724,15928342
512,true,40000,lz4,2,2,1,64,4,7,128,1,4194304,-2164,16921107
8,false,0,snappy,128,4,16,32,6,6,1,1,33554432,-69863,17882769
262144,true,200000,zstd,16,20,4,16,1,15,32,1,134217728,-5836,18851425
256,true,0,zstd,2,0,2,32,-1,15,2,1,268435456,-431,19964575
1,false,0,lz4,8,1,64,64,-1,12,128,1,1073741824,-124605,20927185
8,false,0,snappy,4,2,8,-1,1,9,4,1,1073741824,-125720,21892562
524288,true,160000,zstd,4,1,36,64,-1,7,64,1,1073741824,-4366,22864133
256,false,0,snappy,4,16,32,8,1,15,1,16,33554432,-127794,23825129
4096,false,0,zstd,4,32,32,-1,0,15,1,4,536870912,-102468,24785571
4096,false,0,snappy,4,4,1,2,2,9,32,4,8,-21556,25769265
512,true,0,snappy,4,20,32,8,1,15,1,16,8388608,-3545,26756332
4096,false,0,snappy,1,20,32,-1,0,15,1,8,536870912,-220858,27716841
16,false,0,zstd,1,32,36,-1,1,8,128,16,134217728,-154508,28688000
