block_size,cache_index_and_filter_blocks,compaction_readahead_size,compression_type,level0_file_num_compaction_trigger,level0_slowdown_writes_trigger,level0_stop_writes_trigger,max_background_compactions,max_background_flushes,max_bytes_for_level_multiplier,max_write_buffer_number,min_write_buffer_number_to_merge,write_buffer_size,Throughput,Timestamp
512,false,200000,lz4,4,8,1,16,8,3,1,32,8388608,-73138,92515334
8192,false,120000,lz4,8,2,64,1,3,4,4,4,524288,-28231,93471285
1024,false,160000,lz4,4,2,8,8,3,3,32,1,8,-1095,94473894
8192,false,400000,lz4,1,1024,2,64,5,10,16,1,4194304,-96155,95429631
4096,false,360000,lz4,32,8,1,-1,1,3,128,8,64,-30872,96395486
65536,false,200000,lz4,32,32,2,256,8,3,8,16,512,-22830,97362869
128,false,400000,lz4,128,4,1024,4,9,0,2,4,32,-6913,98335271
512,false,160000,lz4,64,1024,16,256,0,5,8,1,4194304,-58715,99290253
8192,false,40000,lz4,2,1024,4,4,5,2,64,8,1073741824,-102820,100249289
2048,false,80000,lz4,256,64,36,32,10,0,4,16,8,-24250,101219502
4,false,240000,lz4,16,256,64,16,5,2,128,16,512,-49282,102189295
262144,false,240000,lz4,128,1024,512,256,7,2,32,1,1024,-10084,103158664
4,false,400000,lz4,128,256,2,32,8,0,16,2,524288,-28677,104120792
262144,false,320000,zstd,4,1,1,-1,10,7,64,1,524288,-3402,105104069
128,false,80000,zstd,256,64,1,32,6,4,32,2,16384,-7470,106132274
8192,false,40000,zstd,4,64,1024,1,9,7,2,2,1073741824,-103268,107089505
32,false,240000,zstd,32,64,4,2,2,8,64,32,8,-33611,108067356
64,false,360000,zstd,256,256,2,64,8,7,64,16,2048,-19662,109084060
2048,false,320000,zstd,256,8,256,2,10,6,128,4,33554432,-104513,110043065
1,false,360000,zstd,2,4,256,4,6,8,8,16,262144,-1179,111058435
4096,false,360000,zstd,2,32,16,8,1,4,1,4,64,-25012,112026962
131072,false,0,zstd,128,512,256,-1,6,1,64,4,512,-3514,113019730
4,false,320000,zstd,32,1,4,8,3,0,4,32,4194304,-32856,114035176
256,false,0,zstd,128,20,36,1,11,2,32,2,16384,-5871,115022775
131072,false,400000,zstd,4,8,16,64,0,9,16,2,1,-2208,116010264
16384,false,40000,zstd,16,2,512,1,5,3,8,32,1024,-9702,116983437
8192,false,280000,zstd,8,2,128,8,2,4,4,16,262144,-8765,117946399
64,false,40000,zstd,16,256,32,8,10,5,32,32,131072,-35443,118921035
256,false,0,zstd,64,32,32,2,10,9,1,1,8192,-1584,119938136
16384,false,400000,zstd,256,16,256,256,7,10,64,4,512,-11205,120906501
64,false,0,zstd,8,0,2,1,2,4,128,8,268435456,-109303,121875318
524288,false,40000,zstd,32,1024,4,32,9,8,4,1,1,-4611,122851654
64,false,240000,zstd,128,1,512,256,7,2,32,4,256,-7533,123852334
8192,false,280000,zstd,1,8,1,256,10,8,4,2,1,-2162,124838535
32,true,320000,snappy,64,32,512,4,5,9,1,8,131072,-2854,125826830
2048,true,160000,lz4,32,32,1,1,7,7,64,32,32,-30121,126792062
4,true,160000,zstd,256,2,64,64,0,4,1,16,33554432,-2545,127785636
1,false,200000,snappy,2,32,36,-1,7,10,2,2,67108864,-101586,128747740
