block_size,cache_index_and_filter_blocks,compaction_readahead_size,compression_type,level0_file_num_compaction_trigger,level0_slowdown_writes_trigger,level0_stop_writes_trigger,max_background_compactions,max_background_flushes,max_bytes_for_level_multiplier,max_write_buffer_number,min_write_buffer_number_to_merge,write_buffer_size,Throughput,Timestamp
4096,false,0,snappy,4,20,36,-1,-1,10,2,1,67108864,-115759,955913
524288,false,240000,lz4,4,4,32,1,3,9,128,2,512,-1972,1947276
131072,false,360000,lz4,128,0,256,8,7,1,4,4,256,-13631,2918513
32768,false,160000,lz4,4,32,32,32,8,3,32,2,256,-53816,3883845
128,false,240000,lz4,16,2,16,64,1,0,128,4,2048,-6149,4858086
256,false,320000,lz4,64,32,1024,-1,9,10,2,1,8388608,-64295,5816308
4096,false,400000,lz4,16,256,16,16,10,6,16,1,134217728,-112644,6772694
32768,false,160000,lz4,1,256,2,64,1,0,128,4,32,-61419,7738128
1,false,320000,lz4,256,4,32,16,1,5,16,16,16,-28922,8705922
128,false,400000,lz4,32,16,36,1,0,3,4,16,536870912,-107228,9670427
1024,false,80000,lz4,256,8,8,4,5,2,8,32,32768,-31780,10638977
64,false,240000,lz4,32,2,4,8,6,8,2,16,4,-2057,11620915
8192,false,0,lz4,16,256,128,4,8,8,8,1,32,-38274,12586891
4,false,120000,lz4,4,16,64,32,5,7,128,1,2097152,-56317,13545769
32,false,280000,lz4,128,2,8,4,6,7,16,32,131072,-36400,14507976
1,false,40000,lz4,1,1,128,4,3,8,64,1,4096,-162,15797183
32,false,320000,lz4,32,4,256,-1,4,6,16,8,1024,-13376,16765163
32,false,40000,lz4,16,32,64,32,2,6,8,8,16384,-31097,17730979
16384,false,280000,lz4,16,4,1024,32,11,8,8,8,536870912,-106297,18704653
8,false,200000,lz4,128,256,4,64,7,7,8,8,262144,-29660,19669434
2048,false,40000,lz4,64,64,256,16,4,8,64,4,1073741824,-95903,20630075
4096,false,360000,lz4,2,8,32,32,10,2,16,2,8192,-5756,21603054
262144,false,360000,snappy,2,16,512,256,5,5,32,8,16,-28366,22569842
64,false,240000,snappy,32,20,64,2,11,5,8,32,16384,-13053,23547372
64,false,400000,snappy,32,256,512,2,5,5,16,4,67108864,-118917,24513236
32,false,0,snappy,32,0,36,32,4,3,8,32,128,-11630,25498050
256,false,360000,snappy,256,128,32,2,3,0,2,2,16777216,-84797,26456227
2048,false,240000,snappy,2,32,128,16,4,7,4,2,16384,-43982,27420381
1024,false,280000,snappy,256,1024,8,8,1,9,8,32,131072,-25257,28382533
8192,false,320000,snappy,2,2,1,1,1,4,16,16,32,-6005,29354009
16384,false,360000,snappy,8,1,36,1,8,10,128,32,8192,-34451,30320951
256,false,0,snappy,1,20,8,32,0,3,1,32,33554432,-103649,31278859
262144,false,80000,snappy,8,4,1,128,5,6,32,32,32768,-22831,32245104
