block_size,cache_index_and_filter_blocks,compaction_readahead_size,compression_type,level0_file_num_compaction_trigger,level0_slowdown_writes_trigger,level0_stop_writes_trigger,max_background_compactions,max_background_flushes,max_bytes_for_level_multiplier,max_write_buffer_number,min_write_buffer_number_to_merge,write_buffer_size,Throughput,Timestamp
65536,true,40000,zstd,256,1,2,-1,5,3,4,8,524288,-599,102895153
131072,true,400000,zstd,128,512,1,4,10,10,128,8,16777216,-955,103858232
4096,true,320000,lz4,8,32,8,32,4,1,8,2,128,-1320,104837096
128,true,0,lz4,16,1,16,8,8,3,4,4,33554432,-562,105802028
1,true,160000,lz4,2,20,512,8,6,4,8,32,1024,-66,106800422
2048,true,0,lz4,1,16,4,1,9,7,2,2,64,-907,107775830
1024,true,80000,lz4,32,256,64,128,2,5,8,16,512,-3257,108752309
262144,true,200000,lz4,2,8,36,2,10,6,64,4,65536,-3334,109727849
8,true,320000,lz4,1,8,2,2,2,5,1,2,16384,-53,110734733
32768,true,320000,lz4,32,4,512,32,2,3,64,4,16,-6531,111710308
16,true,0,lz4,128,1024,2,1,2,9,1,8,134217728,-113,112688327
4,true,160000,lz4,128,8,1024,-1,6,9,32,1,33554432,-86,113666619
65536,true,240000,lz4,8,512,8,16,5,3,8,2,268435456,-1061,114629871
8192,true,320000,lz4,32,20,64,1,7,6,1,4,1048576,-6934,115593066
2048,true,400000,lz4,16,20,32,32,10,0,128,16,262144,-6207,116562649
65536,true,280000,lz4,4,1,4,256,10,10,32,4,67108864,-7981,117524766
8192,true,320000,lz4,2,256,128,128,0,8,16,4,8388608,-10094,118486382
65536,true,280000,lz4,8,1024,256,64,4,7,4,32,67108864,-1179,119449630
64,true,80000,lz4,1,20,256,1,6,8,8,32,16777216,-59,120449153
4,true,80000,lz4,256,8,8,2,11,8,1,32,8,-67,121462890
524288,true,40000,lz4,32,16,8,32,5,7,8,1,131072,-2112,122433200
2048,true,280000,lz4,16,512,1,16,0,5,16,8,128,-4054,123408991
16384,true,320000,lz4,32,1024,128,8,4,0,64,32,4194304,-1041,124371511
262144,false,320000,snappy,4,1024,1024,2,1,5,16,8,67108864,-3324,125334229
1024,false,40000,zstd,128,0,128,128,4,5,128,1,262144,-2426,126305942
64,false,40000,lz4,2,32,2,32,3,5,2,4,8,-465,127293559
256,false,200000,snappy,256,0,256,8,6,3,2,1,64,-1367,128271901
