block_size,cache_index_and_filter_blocks,compaction_readahead_size,compression_type,level0_file_num_compaction_trigger,level0_slowdown_writes_trigger,level0_stop_writes_trigger,max_background_compactions,max_background_flushes,max_bytes_for_level_multiplier,max_write_buffer_number,min_write_buffer_number_to_merge,write_buffer_size,Throughput,Timestamp
4096,false,0,snappy,4,20,36,-1,-1,10,2,1,67108864,-105301,958603
64,false,120000,zstd,128,2,1,256,10,2,16,1,16777216,-59232,1929255
16,false,0,zstd,64,16,256,32,5,10,128,8,1073741824,-94340,2900258
262144,false,320000,snappy,128,0,64,2,6,7,1,16,4096,-12775,3872233
256,false,240000,snappy,4,4,16,1,0,8,32,16,65536,-5924,4850561
4,false,400000,lz4,2,32,512,128,1,0,128,4,4096,-25222,5836075
8192,false,200000,lz4,32,512,1024,32,7,3,2,4,512,-33136,6803778
4096,true,280000,zstd,8,64,36,16,11,7,32,2,262144,-25688,7764943
8,true,80000,zstd,1,8,32,4,2,3,64,4,67108864,-3857,8746309
64,true,400000,snappy,32,1024,128,64,9,4,8,32,64,-3847,9727629
65536,true,80000,snappy,16,256,2,-1,6,5,16,2,8388608,-54710,10684500
2048,true,160000,lz4,256,128,4,2,4,9,2,1,1,-14453,11655398
524288,true,320000,lz4,1,1,128,8,3,1,1,8,524288,-1867,12637998
16384,false,40000,zstd,8,20,4,8,8,5,4,32,16,-14199,13611053
32,true,0,lz4,256,64,36,16,9,6,4,32,134217728,-10719,14633319
1,false,0,lz4,32,512,128,2,0,11,128,32,8192,-41598,15603419
1,false,400000,snappy,1,32,32,-1,-1,11,32,16,1048576,-66946,16564749
1024,true,280000,lz4,128,1024,32,8,-1,12,1,2,1073741824,-35128,17524326
1,false,160000,lz4,4,16,256,256,4,10,32,2,1073741824,-94985,18484346
128,false,0,snappy,2,4,64,32,6,10,128,2,1073741824,-95231,19448262
16,false,400000,zstd,16,0,128,4,9,10,64,1,1073741824,-95658,20485851
4096,false,0,snappy,4,20,36,-1,-1,10,2,8,67108864,-104113,21444113
