block_size,cache_index_and_filter_blocks,compaction_readahead_size,compression_type,level0_file_num_compaction_trigger,level0_slowdown_writes_trigger,level0_stop_writes_trigger,max_background_compactions,max_background_flushes,max_bytes_for_level_multiplier,max_write_buffer_number,min_write_buffer_number_to_merge,write_buffer_size,Throughput,Timestamp
65536,true,240000,snappy,64,2,64,16,4,2,128,2,1024,-10432,36006187
4,true,160000,zstd,32,1024,32,2,7,5,4,4,4096,-638,37135260
8192,false,80000,zstd,1,64,8,-1,9,12,16,1,67108864,-114188,38093587
16384,false,200000,snappy,1,32,2,1,8,14,16,8,268435456,-161766,39051828
4,true,120000,snappy,1,1024,8,1,10,9,4,1,134217728,-2207,40107603
16,false,160000,snappy,1,20,4,256,10,10,64,1,134217728,-184639,41066667
65536,false,360000,snappy,2,32,36,256,9,15,128,2,134217728,-101862,42024546
16384,false,80000,snappy,1,64,8,-1,9,7,16,1,67108864,-156236,42982254
4096,false,120000,snappy,1,64,8,-1,9,12,4,1,67108864,-193552,43939997
4096,false,120000,snappy,1,64,8,-1,9,12,1,1,67108864,-193980,44898083
2048,false,120000,snappy,16,1024,32,256,7,4,128,4,1,-43623,45864896
8,false,80000,snappy,1,64,2,16,10,6,32,1,67108864,-165456,46824242
4096,false,400000,snappy,8,128,1024,128,3,2,2,16,134217728,-106164,47780747
4,false,120000,snappy,1,64,8,-1,9,12,1,1,67108864,-166421,48740533
4096,false,80000,zstd,16,256,1,-1,6,4,32,1,8388608,-31892,49699281
256,true,280000,lz4,1,0,36,1,9,4,1,32,268435456,-3110,50693815
16,false,40000,snappy,1,1024,8,-1,10,11,4,4,67108864,-173234,51653176
4096,false,80000,snappy,1,32,4,256,4,10,1,1,67108864,-198213,52611291
262144,false,120000,snappy,1,32,2,8,9,9,128,1,134217728,-42559,53570022
131072,false,280000,lz4,32,20,512,32,3,3,128,16,65536,-9612,54539480
65536,true,240000,zstd,128,512,64,128,2,10,8,8,2097152,-1712,55536365
1024,false,80000,snappy,1,32,4,256,4,10,1,1,33554432,-196848,56494201
4096,false,200000,snappy,4,64,4,2,6,10,8,32,67108864,-98139,57451434
16,true,280000,lz4,128,16,64,256,9,1,8,16,67108864,-1165,58447099
4096,false,80000,snappy,1,32,4,256,4,10,1,1,134217728,-208471,59404868
16,false,80000,snappy,1,20,4,256,10,10,128,1,134217728,-187363,60364792
64,false,320000,snappy,1,32,16,-1,2,9,32,1,134217728,-186688,61325193
1024,false,80000,snappy,1,32,1,256,4,10,1,1,134217728,-224674,62283569
1024,false,80000,lz4,1,32,1,256,4,10,1,1,134217728,-227661,63242414
1024,false,280000,lz4,2,16,1,256,2,6,2,1,134217728,-203966,64200810
128,false,160000,lz4,1,2,1,256,-1,13,64,1,268435456,-210915,65160206
4096,false,80000,snappy,1,32,1,256,4,10,1,2,134217728,-206060,66118594
1024,false,80000,lz4,1,32,1,256,4,10,1,2,134217728,-226155,67076506
1024,false,80000,lz4,1,32,2,256,4,10,1,1,134217728,-226361,68034976
1024,false,80000,lz4,1,32,1,256,4,0,1,1,134217728,-230019,68992737
4096,true,360000,lz4,4,16,2,32,11,5,16,16,524288,-26617,69950934
32768,false,80000,lz4,1,32,2,256,4,10,1,2,134217728,-144984,70911005
1,true,360000,zstd,4,32,512,1,2,0,1,32,16777216,-450,72024143
1024,false,80000,lz4,1,32,1,256,4,0,1,4,134217728,-225913,72982668
1024,false,240000,lz4,2,32,512,256,3,9,128,1,134217728,-200165,73940729
1024,false,80000,lz4,1,64,1,256,4,0,1,1,134217728,-226933,74903280
128,false,40000,lz4,4,4,1,256,5,5,1,1,134217728,-150459,75862061
1024,false,80000,lz4,16,32,1,256,4,0,1,1,134217728,-115929,76820320
1024,false,80000,lz4,1,32,1,256,6,0,1,1,134217728,-225603,77778689
1024,false,80000,lz4,1,64,2,256,4,0,1,16,134217728,-225291,78739440
1024,false,80000,lz4,1,128,1,256,5,0,1,16,134217728,-228302,79698695
1024,false,80000,lz4,2,128,2,256,4,10,1,1,134217728,-203856,80656406
256,false,120000,lz4,1,128,1,256,0,0,1,8,134217728,-198996,81615023
8,false,320000,lz4,1,64,2,256,4,12,1,16,134217728,-183353,82574999
1024,false,80000,lz4,1,32,16,256,4,0,1,2,134217728,-226998,83533175
1024,true,80000,lz4,1,32,1,256,5,0,1,1,134217728,-5755,84500229
1024,false,80000,lz4,1,32,1,256,4,0,2,1,33554432,-195800,85460441
128,false,80000,lz4,1,64,16,1,7,2,1,2,134217728,-182590,86419153
1024,false,80000,zstd,1,128,1,256,4,0,1,1,134217728,-168348,87378965
1024,false,80000,lz4,1,32,1,256,9,0,1,16,134217728,-226982,88337744
2048,false,360000,lz4,1,8,256,256,9,14,4,2,536870912,-226671,89299117
1024,false,80000,snappy,2,128,16,256,6,0,1,8,134217728,-201231,90257921
16,false,160000,snappy,1,2,128,-1,11,2,4,4,262144,-7807,91232085
16384,false,80000,zstd,4,64,256,8,5,0,2,1,256,-34657,92200048
1024,false,80000,lz4,1,16,32,256,4,0,1,1,134217728,-227143,93157894
1024,false,80000,lz4,1,32,16,256,5,15,8,2,134217728,-214544,94115860
8192,false,360000,lz4,1,8,256,256,9,14,1,4,536870912,-205581,95073679
1024,false,0,lz4,1,16,2,256,4,6,1,1,134217728,-223457,96031671
2048,false,320000,lz4,1,4,4,256,4,13,4,2,33554432,-194218,96989374
64,false,160000,snappy,1,1,16,-1,0,12,4,1,33554432,-122021,97947929
1024,false,80000,lz4,1,16,1,256,11,0,1,16,134217728,-226174,98907683
65536,true,200000,lz4,64,1024,1024,-1,11,8,8,1,16,-11669,99882077
512,false,80000,lz4,1,64,1,256,1,8,128,1,134217728,-216550,100840834
2048,false,360000,lz4,8,256,1024,-1,4,8,1,8,134217728,-113675,101797513
512,false,80000,lz4,1,64,2,256,11,0,4,4,268435456,-208347,102756356
2048,false,360000,lz4,2,8,256,256,9,14,4,2,536870912,-229123,103714436
8192,false,400000,lz4,2,32,512,256,1,12,8,32,32768,-81193,104681970
2048,false,400000,lz4,1,8,256,256,9,14,4,2,536870912,-225396,105641051
1024,false,80000,lz4,1,128,1,256,5,0,1,32,134217728,-224942,106601172
1024,false,360000,lz4,1,20,16,256,9,15,4,2,134217728,-214820,107559618
1024,false,80000,lz4,1,128,1,64,5,0,1,4,134217728,-227114,108518754
1024,false,80000,lz4,1,32,1024,256,5,0,1,32,134217728,-230714,109478011
1024,false,160000,lz4,1,32,1,128,4,0,1,1,134217728,-226294,110435833
