block_size,cache_index_and_filter_blocks,compaction_readahead_size,compression_type,level0_file_num_compaction_trigger,level0_slowdown_writes_trigger,level0_stop_writes_trigger,max_background_compactions,max_background_flushes,max_bytes_for_level_multiplier,max_write_buffer_number,min_write_buffer_number_to_merge,write_buffer_size,Throughput,Timestamp
4096,false,0,snappy,4,20,36,-1,-1,10,2,1,67108864,-101179,955851
256,false,320000,snappy,128,512,36,1,6,3,32,32,4096,-34552,1923597
8,false,0,snappy,64,64,1,32,9,5,64,1,4096,-3989,2901778
128,false,120000,lz4,4,128,1,32,4,3,32,4,4,-33305,3871955
1024,false,280000,lz4,1,256,128,8,2,8,128,2,16,-53318,4839401
1,false,240000,zstd,2,16,512,4,11,1,8,16,256,-9421,5845590
4,false,160000,zstd,64,20,128,128,0,9,8,4,32768,-4283,6842422
8192,true,0,snappy,128,8,4,256,3,6,16,4,64,-25859,7810752
16384,true,200000,snappy,8,4,16,32,4,4,1,8,524288,-11635,8771597
2048,true,320000,lz4,16,32,256,2,8,2,128,2,2097152,-42213,9727300
131072,true,160000,lz4,2,1,1024,1,1,6,2,16,268435456,-86765,10684843
32,true,40000,zstd,4,0,32,-1,10,0,4,1,134217728,-4046,11673074
65536,true,360000,zstd,256,1024,36,8,10,9,1,32,67108864,-39992,12631518
524288,false,400000,snappy,32,2,8,128,6,10,16,32,524288,-12703,13601900
512,false,120000,snappy,4,32,1,64,-1,14,4,1,1073741824,-94681,14560852
128,true,80000,zstd,16,20,4,64,-1,6,2,4,131072,-478,15641463
2048,false,200000,snappy,1,4,256,-1,-1,7,2,2,4,-641,16684059
512,false,40000,snappy,2,32,36,-1,-1,10,1,1,134217728,-106689,17644591
256,false,200000,snappy,32,32,16,4,1,10,32,32,33554432,-91531,18604009
64,false,40000,snappy,32,1,1024,-1,-1,15,32,4,67108864,-105654,19563645
1024,false,0,snappy,4,20,36,-1,-1,7,2,1,16777216,-94760,20521338
8,true,0,snappy,1,4,1024,-1,2,11,128,1,8388608,-4301,21496571
64,false,40000,snappy,32,1,1024,-1,-1,15,32,4,16777216,-97344,22455672
8192,false,200000,snappy,64,64,16,1,7,9,2,16,536870912,-97970,23412935
1024,false,0,snappy,2,128,36,-1,9,15,32,16,67108864,-103696,24371213
1,false,0,snappy,1,64,4,-1,1,13,128,8,67108864,-105891,25330411
32,false,40000,snappy,2,2,128,-1,9,10,128,4,134217728,-106570,26289639
32,false,40000,snappy,2,0,128,-1,9,10,128,4,134217728,-104671,27249500
512,true,40000,snappy,2,32,36,-1,-1,10,1,1,134217728,-12659,28212955
131072,true,160000,snappy,32,4,1,64,1,6,64,4,1,-15884,29186726
4,false,120000,zstd,1,32,16,-1,0,11,4,4,134217728,-76254,30193902
512,false,40000,snappy,1,20,4,8,-1,11,128,2,67108864,-112028,31154111
128,false,40000,snappy,2,4,8,8,6,3,64,2,67108864,-105272,32114708
512,false,40000,snappy,1,20,1,32,-1,11,128,2,67108864,-117791,33073303
65536,true,120000,zstd,1,64,4,32,10,5,2,1,1048576,-31102,34031205
