block_size,cache_index_and_filter_blocks,compaction_readahead_size,compression_type,level0_file_num_compaction_trigger,level0_slowdown_writes_trigger,level0_stop_writes_trigger,max_background_compactions,max_background_flushes,max_bytes_for_level_multiplier,max_write_buffer_number,min_write_buffer_number_to_merge,write_buffer_size,Throughput,Timestamp
65536,true,80000,zstd,2,128,36,256,9,7,4,4,268435456,-6508,74599837
8192,false,40000,zstd,2,512,2,16,6,7,8,8,134217728,-12030,75562870
1024,false,160000,lz4,2,256,4,64,9,6,8,2,33554432,-4643,76525343
4096,false,160000,zstd,2,32,64,2,9,15,32,32,67108864,-11909,77489378
4096,true,0,zstd,2,1024,36,4,9,8,64,4,33554432,-10384,78452487
4096,false,0,zstd,2,256,64,256,4,7,8,8,8388608,-11968,79416218
4096,true,40000,zstd,2,64,32,4,1,15,32,4,67108864,-11781,80379485
4096,false,200000,zstd,2,256,128,256,8,7,8,8,8388608,-10764,81342964
128,true,240000,zstd,128,1024,1,8,7,4,8,1,134217728,-832,82310952
4096,false,200000,zstd,2,20,36,128,12,11,32,32,33554432,-12335,83274327
8192,false,160000,zstd,2,64,128,256,5,8,32,8,33554432,-11787,84237904
32,true,400000,zstd,2,64,2,2,0,4,1,2,4,-38,85240911
8192,false,360000,zstd,4,256,36,32,8,10,32,8,1073741824,-11405,86204129
4096,false,280000,zstd,2,128,36,256,8,8,128,8,33554432,-13349,87167436
4096,false,0,zstd,1,0,32,2,0,8,128,1,33554432,-10244,88130658
8192,false,240000,zstd,2,128,256,256,2,5,8,32,1073741824,-11251,89093742
4096,true,320000,zstd,2,16,256,256,8,8,16,2,134217728,-12074,90057900
4096,false,320000,zstd,2,128,256,256,8,8,128,4,33554432,-10834,91021185
2048,false,400000,zstd,2,0,1,256,6,10,64,8,16777216,-7729,91984404
4096,true,240000,zstd,2,512,64,256,9,6,32,32,4194304,-8873,92947589
16384,true,0,zstd,2,4,36,128,7,8,8,1,33554432,-8639,93912552
4096,false,280000,zstd,2,128,16,256,8,8,128,8,33554432,-14485,94875703
4096,false,0,zstd,2,128,2,4,0,11,128,32,33554432,-13301,95839105
4096,false,320000,zstd,2,128,16,256,11,8,64,8,33554432,-12931,96801889
4096,false,280000,snappy,2,128,36,256,8,8,128,8,33554432,-11771,97764028
4,true,360000,zstd,128,16,512,-1,11,9,128,8,131072,-35,98791106
8192,false,0,zstd,2,128,256,32,7,0,128,16,1073741824,-12175,99754232
4096,false,80000,zstd,2,128,2,256,8,15,32,16,33554432,-12644,100718190
8,false,160000,snappy,8,4,128,1,1,4,128,4,1024,-1134,101697603
4096,false,280000,zstd,2,16,2,16,3,15,8,8,33554432,-12105,102660660
4096,false,240000,zstd,2,128,32,-1,5,9,128,16,16777216,-12914,103623820
4096,false,280000,zstd,2,8,32,1,8,8,64,8,1073741824,-12698,104587115
4096,false,240000,lz4,2,8,32,256,6,15,8,32,1073741824,-13930,105549417
4096,false,200000,lz4,2,32,16,256,8,8,64,8,2097152,-8078,106512240
32768,false,0,zstd,2,128,36,8,2,1,32,8,33554432,-8606,107475332
4096,false,160000,zstd,2,256,1,4,0,11,128,8,33554432,-13544,108438912
4096,false,240000,lz4,2,1,32,256,-1,15,32,8,268435456,-14715,109401628
8192,false,240000,lz4,2,16,8,1,-1,1,8,16,268435456,-14050,110364021
