block_size,cache_index_and_filter_blocks,compaction_readahead_size,compression_type,level0_file_num_compaction_trigger,level0_slowdown_writes_trigger,level0_stop_writes_trigger,max_background_compactions,max_background_flushes,max_bytes_for_level_multiplier,max_write_buffer_number,min_write_buffer_number_to_merge,write_buffer_size,Throughput,Timestamp
4096,false,0,snappy,4,20,36,-1,-1,10,2,1,67108864,-108461,960608
32768,false,400000,snappy,16,20,256,64,2,5,16,32,32768,-29592,1930459
65536,false,40000,snappy,256,1,36,128,11,4,64,16,16384,-12075,2902191
64,false,0,lz4,2,512,2,1,4,8,32,1,1048576,-20906,3863608
8192,false,280000,lz4,1,32,16,128,0,9,128,1,536870912,-102918,4824266
16,false,200000,zstd,128,2,36,32,7,3,32,2,32,-4459,5866024
262144,false,80000,zstd,1,16,32,8,9,10,1,8,134217728,-50308,6822316
4096,true,160000,snappy,128,4,1,-1,8,0,8,2,131072,-23150,7785711
262144,true,0,snappy,16,0,512,4,2,3,2,4,4,-3397,8765421
128,true,280000,lz4,4,128,64,256,5,8,8,8,4194304,-5376,9733710
4,true,360000,lz4,8,8,8,16,7,0,16,8,2048,-2316,10722373
8,true,240000,zstd,64,64,4,2,1,7,64,4,33554432,-3905,11718667
512,true,160000,zstd,32,256,128,8,11,6,1,16,64,-5412,12697695
512,false,320000,snappy,4,1024,1024,-1,5,1,2,32,512,-10338,13673205
1,false,320000,lz4,32,0,64,1,-1,12,8,1,131072,-7016,14643481
1,false,120000,snappy,128,1,32,256,10,13,128,1,1073741824,-100537,15601589
1,true,400000,snappy,4,256,32,1,1,9,2,2,536870912,-9836,16564479
4,true,200000,lz4,16,1024,32,8,10,6,8,16,2097152,-4731,17541706
1,false,240000,zstd,128,1,8,4,0,14,1,1,1073741824,-98158,18567650
1,false,280000,snappy,16,16,256,-1,10,7,2,1,134217728,-102704,19527762
4096,false,0,lz4,4,20,36,-1,-1,10,1,1,67108864,-106351,20486630
1,true,0,snappy,1,1,256,32,-1,12,1,1,67108864,-4839,21458099
4096,false,0,lz4,1,20,64,-1,-1,10,1,1,67108864,-111160,22416586
1,false,0,lz4,64,64,128,2,-1,2,64,2,536870912,-100466,23377405
4096,false,0,lz4,4,20,256,-1,-1,10,1,1,67108864,-111539,24334445
4096,false,0,lz4,1,20,64,1,-1,10,1,1,67108864,-113232,25292193
512,false,240000,zstd,1,16,64,64,0,15,16,1,67108864,-101688,26255731
4096,false,400000,snappy,1,64,1024,128,1,10,4,1,67108864,-111066,27213902
4096,false,400000,snappy,1,256,1024,128,1,10,4,1,67108864,-111336,28173143
4096,false,40000,lz4,1,0,64,8,5,6,8,1,67108864,-80474,29132662
128,false,320000,lz4,2,20,64,1,11,8,2,2,67108864,-98887,30093650
4096,false,0,zstd,1,20,64,1,-1,10,2,8,67108864,-95823,31053940
4,false,320000,lz4,1,64,64,256,2,10,32,1,67108864,-98843,32014512
4096,false,400000,snappy,256,256,4,1,3,10,8,1,67108864,-105907,32973025
4096,false,400000,lz4,1,512,1024,128,1,10,4,1,67108864,-113729,33930782
4096,false,400000,lz4,1,512,1024,128,1,7,4,1,67108864,-111785,34889874
4096,false,400000,lz4,1,512,1024,128,1,7,4,16,67108864,-111643,35847930
4096,false,400000,lz4,1,512,1024,128,1,3,4,1,67108864,-111994,36806394
4096,false,400000,snappy,1,512,1024,128,1,3,4,1,67108864,-110939,37763967
4096,false,0,lz4,1,8,64,1,-1,10,1,1,67108864,-109474,38722695
32,false,40000,zstd,1,0,256,16,-1,10,1,1,536870912,-66310,39692763
4,false,0,lz4,1,512,1024,-1,0,8,8,1,536870912,-102487,40657385
8192,false,360000,lz4,2,64,64,4,1,11,1,8,67108864,-111203,41615890
4096,false,400000,lz4,1,64,512,128,4,3,2,2,67108864,-111891,42573850
16384,false,400000,lz4,1,512,1024,128,1,10,4,1,67108864,-106224,43532626
8192,false,360000,lz4,4,64,1024,4,1,8,1,32,67108864,-105437,44490507
4096,false,400000,lz4,1,512,1024,128,1,2,4,1,67108864,-111547,45449280
2048,false,240000,snappy,2,512,256,2,3,2,1,1,1073741824,-95634,46408615
4096,false,360000,snappy,1,512,64,128,1,10,4,16,67108864,-112755,47399102
4096,false,160000,lz4,16,2,128,1,3,11,4,1,67108864,-102608,48357372
8192,true,0,zstd,32,1024,64,32,9,10,1,2,16,-16232,49374737
32,false,360000,lz4,256,256,4,4,9,4,128,32,1,-28934,50380800
4096,false,400000,lz4,1,1024,1024,128,1,10,4,1,67108864,-109407,51354166
4096,false,360000,lz4,1,512,512,128,3,10,1,16,67108864,-109838,52313320
131072,false,40000,lz4,64,64,8,64,6,1,128,2,262144,-21191,53279328
4096,false,240000,lz4,4,512,64,128,4,7,4,16,67108864,-105997,54237967
4096,false,400000,lz4,1,64,256,128,5,3,2,2,67108864,-110380,55197741
4096,false,400000,lz4,1,1024,1024,128,4,3,4,1,67108864,-110515,56156210
4096,false,400000,lz4,1,512,64,128,1,0,4,1,67108864,-110155,57116240
4096,false,400000,snappy,1,512,256,128,3,10,8,16,67108864,-107107,58078559
4096,false,360000,snappy,2,512,8,32,2,8,2,16,67108864,-108084,59038254
