block_size,cache_index_and_filter_blocks,compaction_readahead_size,compression_type,level0_file_num_compaction_trigger,level0_slowdown_writes_trigger,level0_stop_writes_trigger,max_background_compactions,max_background_flushes,max_bytes_for_level_multiplier,max_write_buffer_number,min_write_buffer_number_to_merge,write_buffer_size,Throughput,Timestamp
4096,false,200000,lz4,4,512,2,256,-1,12,2,2,536870912,-11060,27168565
2048,true,200000,snappy,1,16,32,1,1,11,32,1,134217728,-9266,28132989
4096,false,0,zstd,4,20,32,1,0,11,2,1,268435456,-13956,29098309
4096,false,80000,zstd,2,0,4,8,-1,15,16,1,268435456,-11449,30061546
4096,true,0,zstd,4,0,32,16,2,10,2,1,67108864,-10208,31024507
1024,true,0,zstd,4,20,32,1,0,11,2,1,268435456,-1670,31991516
32768,true,400000,zstd,32,128,1,-1,10,1,2,2,4194304,-909,32954015
4096,false,0,zstd,4,20,128,-1,0,10,2,4,67108864,-12507,33917131
4096,true,120000,zstd,256,2,8,2,10,6,32,16,268435456,-910,34880337
4096,false,40000,zstd,2,4,8,-1,1,8,8,1,1073741824,-13692,35844220
262144,true,280000,snappy,32,8,16,2,4,1,1,1,1,-3143,36818616
4096,false,40000,lz4,2,4,8,1,1,8,8,1,1073741824,-12391,37781644
4096,false,40000,zstd,2,20,36,1,7,8,8,1,536870912,-11973,38746499
4096,false,0,zstd,4,20,36,-1,7,8,8,1,536870912,-11864,39709818
4096,false,40000,zstd,2,4,8,-1,1,4,8,1,67108864,-13165,40672829
4096,false,0,zstd,4,20,16,-1,0,6,2,1,134217728,-12113,41635611
2048,false,0,zstd,4,20,32,1,0,11,2,1,268435456,-9683,42599112
4096,false,0,zstd,1,20,32,-1,0,11,2,1,268435456,-11600,43563645
65536,false,0,zstd,16,20,1,128,5,3,4,16,16384,-4337,44542329
4096,false,0,snappy,4,20,128,1,-1,10,2,1,67108864,-10009,45504605
4096,false,120000,zstd,2,4,8,-1,2,8,8,1,67108864,-11772,46470360
4096,false,280000,lz4,2,2,8,4,1,8,1,8,1073741824,-11765,47432608
4096,false,40000,snappy,4,256,1,-1,1,9,128,1,67108864,-11163,48395420
4096,false,0,snappy,2,20,36,-1,-1,5,4,1,134217728,-10553,49357381
4096,false,200000,snappy,2,20,36,-1,-1,7,1,1,134217728,-12453,50319733
8192,false,40000,zstd,4,20,32,1,1,11,2,1,67108864,-10307,51282803
1,false,120000,snappy,1,1,4,1,11,0,1,16,65536,-509,52265202
4096,false,40000,zstd,2,4,8,-1,1,8,8,16,1073741824,-9910,53229819
4096,false,0,snappy,1,20,16,-1,-1,10,2,1,67108864,-12053,54192231
4096,true,40000,zstd,4,20,32,-1,0,8,2,1,1073741824,-10592,55155118
4096,false,0,zstd,4,4,4,16,0,15,16,2,268435456,-11688,56117825
4096,false,80000,zstd,2,4,8,-1,1,3,8,2,67108864,-9914,57080816
4096,false,0,snappy,8,16,32,1,-1,10,2,1,268435456,-951,58044288
2048,true,320000,lz4,1,256,36,16,0,9,4,1,8192,-834,59019919
4096,false,240000,snappy,2,32,32,-1,3,4,1,4,67108864,-12931,59981723
4096,false,40000,zstd,2,4,64,1,1,4,8,1,268435456,-11941,60944818
4096,false,120000,snappy,4,4,8,1,1,4,2,1,67108864,-10965,61907218
4096,false,40000,snappy,1,4,8,-1,1,8,8,1,1073741824,-12717,62869034
4096,false,0,snappy,2,2,36,-1,4,7,2,8,1073741824,-13954,63833787
4096,false,0,snappy,1,4,36,-1,11,6,32,8,1073741824,-11883,64796205
4096,false,120000,zstd,4,0,36,-1,3,10,2,1,268435456,-13347,65758975
4096,false,0,zstd,4,8,16,1,0,10,2,1,1073741824,-12910,66724129
4096,false,0,snappy,2,128,32,64,5,10,1,1,268435456,-11086,67686478
4096,false,0,snappy,4,8,36,-1,-1,10,2,1,67108864,-14272,68648714
4096,false,40000,zstd,2,1,1,-1,1,8,32,1,1073741824,-10437,69611955
4096,false,0,snappy,2,0,36,-1,-1,10,2,8,67108864,-13217,70576284
4096,false,0,snappy,2,2,36,-1,4,7,2,2,67108864,-11101,71538968
4096,false,280000,zstd,1,128,32,32,4,10,1,2,1073741824,-13192,72502575
4096,false,0,snappy,2,2,128,-1,4,7,2,8,1073741824,-11564,73466268
4096,false,400000,zstd,2,16,36,32,2,10,2,1,1073741824,-12910,74429925
4096,false,120000,snappy,4,0,36,-1,4,10,2,1,268435456,-10126,75392627
4096,false,120000,zstd,4,0,36,1,3,6,2,8,268435456,-13623,76355924
8192,false,40000,snappy,4,0,36,-1,3,5,2,1,1073741824,-10504,77318517
4096,false,80000,zstd,2,2,16,1,10,7,8,8,1073741824,-12045,78282116
4,false,360000,snappy,8,2,16,128,11,9,2,32,262144,-963,79252870
4096,false,40000,lz4,1,0,256,2,6,5,1,8,1073741824,-13271,80215237
4096,false,0,snappy,2,0,36,-1,-1,10,2,1,67108864,-9758,81178097
4096,false,120000,zstd,4,0,64,8,3,10,2,8,268435456,-11162,82141149
4096,false,280000,zstd,1,128,64,32,4,10,1,2,1073741824,-13218,83104587
4096,false,240000,zstd,4,4,256,2,6,5,4,4,1073741824,-5239,84067802
4096,false,0,lz4,1,16,256,1,2,5,1,16,1073741824,-11976,85030421
4096,false,0,snappy,4,16,36,-1,-1,10,2,1,67108864,-12548,85994986
4096,false,160000,zstd,2,2,36,32,5,7,32,2,1073741824,-14072,86958491
4096,false,40000,snappy,4,16,36,-1,-1,10,2,1,67108864,-13470,87920940
4096,false,160000,zstd,2,2,128,32,5,7,32,2,1073741824,-13161,88887365
4096,false,160000,zstd,2,2,512,32,5,7,32,2,1073741824,-14431,89850718
2048,false,80000,zstd,2,0,256,32,7,15,32,8,67108864,-8693,90814291
256,true,320000,snappy,64,1024,36,2,2,9,8,1,256,-106,91805887
4096,false,120000,zstd,2,2,512,128,6,6,32,2,1073741824,-14038,92769353
65536,false,120000,lz4,1,1024,512,64,7,7,128,2,536870912,-7274,93732265
8192,false,160000,lz4,1,0,1024,32,-1,7,8,32,1073741824,-11923,94694925
8192,false,240000,zstd,2,16,512,128,8,4,32,2,1073741824,-12477,95657644
4096,false,160000,zstd,2,2,512,32,5,7,32,16,1073741824,-13702,96622176
4096,true,120000,zstd,2,2,512,128,6,6,32,2,1073741824,-13131,97585646
512,false,240000,zstd,1,128,512,1,2,2,64,16,16,-1098,98565310
8,false,40000,lz4,1,256,16,4,9,10,128,1,65536,-782,99548308
4096,false,200000,zstd,2,1,512,256,7,6,16,32,67108864,-13361,100516756
4096,false,40000,zstd,1,1,2,32,1,3,16,1,1073741824,-12961,101480551
4096,false,0,zstd,2,2,512,128,5,4,16,4,536870912,-12704,102444298
4096,false,120000,zstd,2,0,1024,32,-1,3,32,4,1073741824,-14802,103412549
4096,false,40000,zstd,2,0,1024,32,-1,3,32,4,1073741824,-12647,104376212
16384,false,120000,zstd,2,0,512,32,5,0,32,16,1073741824,-10042,105339357
4096,false,160000,zstd,4,0,1024,32,-1,3,32,4,1073741824,-12507,106303230
4096,false,120000,zstd,2,0,256,32,-1,3,128,4,1073741824,-13067,107267245
4096,true,0,zstd,1,20,1,64,-1,8,8,16,33554432,-12806,108230187
64,false,40000,lz4,32,8,4,128,6,7,128,32,2048,-1492,109210100
2048,false,120000,zstd,1,2,1024,32,5,7,32,2,1073741824,-9962,110174153
