x1,x2,cost,cpu_time,wallclock_time,evaluations
0.0,0.0,55.60211264227026,0.1,0.1,0
-1.6780570748960866,13.36844881415266,27.75534451240901,0.1,0.1,0
4.79434006280758,0.8532630800019432,11.0219310598619,0.1,0.1,0
9.18211593407743,1.0254568963500623,2.2478672561454225,0.1,0.1,0
8.947070886202203,1.253789372969976,2.191484926428684,0.1,0.1,0
-3.2497084320125733,13.472270938272237,1.3299225205641978,0.1,0.1,0
-2.7809277506389694,11.755382389857084,1.1247904289888044,0.1,0.1,0
9.284867769594252,2.215451046532805,0.5124675975138882,0.1,0.1,0
